ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad,Tipo de departamento,Fecha de entrega
1405287648,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1405287648-terreno-de-65867-m-cerca-de-carretera-_JM,"$1,000",Almoloya De JuÃ¡rez,Mayorazgo ConcepciÃ³n de LeÃ³n,65867 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1401455602,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1401455602-terreno-en-venta-col-esmeralda-tecamac-estado-de-mex-_JM,"$22,000,000",TecÃ¡mac,Esmeralda,6200 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1378031220,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1378031220-terreno-en-venta-en-villa-florence-huixquilucan-_JM,"U$S900,000",Huixquilucan,Villa Florence,360 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1358068383,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1358068383-terreno-en-venta-ubicado-en-alcatraces-bosque-real-huixquil-_JM,"$17,778",Huixquilucan,Bosque Real,534 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1339176181,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1339176181-terreno-en-venta-en-huitzizilapan-_JM,"$850,000",Lerma,Adolfo LÃ³pez Mateos,1021 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1380515803,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1380515803-terreno-industrial-y-comercial-_JM,"$5,000,000",Tultitlán,Independencia,1431.36 m²,,,,,,,,,,,,,,,,,,Otro,19 m,75 m,,Regular,,,,,,,
932691668,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-932691668-terreno-en-venta-en-chalco-uso-mixto-_JM,"$4,750,000",Chalco,San Marcos Huixtoco,3593 mÂ²,,,,,,,10 MXN,,,,,,,,,,,Otro,43 m,80 m,Perimetral,Regular,,,,,,,
1367537058,estado-de-méxico,venta,https://terreno.metroscubicos.com/MLM-1367537058-venta-de-terreno-en-autopista-queretaro-mexico-el-cazadero-san-juan-del-rio-qro-_JM,"$3,477,000",San Juan Del RÃ­o,El Cazadero,4967 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1403516476,estado-de-méxico,excelente,https://terreno.metroscubicos.com/MLM-1403516476-excelente-oportunidad-de-inversion-para-constructores-_JM,"$4,050,000",Zumpango,Barrio San Marcos,1712 mÂ²,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,,,,,,,,
1400077478,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1400077478-terreno-dos-de-135-m2-dentro-del-condominio-horizontal-real-de-san-pedro-en-nicolas-romero-edo-mex-_JM,"$1,012,500",Nicolás Romero,Benito Juárez 1a. Sección,135 m²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
952483640,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-952483640-terreno-en-venta-en-san-juan-_JM,"$13,000,000",Malinalco,Barrio San Juan,8051 mÂ²,,,,,,,,,,,,,,,,,,Otro,100 m,,,Irregular,,,,,,,
906402712,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-906402712-terreno-en-venta-_JM,"$17,000,000",Valle De Bravo,AvÃ¡ndaro,9603 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1352585881,estado-de-méxico,qh4,https://terreno.metroscubicos.com/MLM-1352585881-qh4-amplio-terreno-de-6466-precio-de-oportunidad-_JM,"$2,800,000",Estado De MÃ©xico,Jilotzingo,6466 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,
1408235316,estado-de-méxico,venta,https://terreno.metroscubicos.com/MLM-1408235316-venta-de-terreno-_JM,"$1,280,000",Valle De Chalco Solidaridad,San Miguel Xico II SecciÃ³n,291 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1381277679,estado-de-méxico,terrenos,https://terreno.metroscubicos.com/MLM-1381277679-terrenos-en-venta-en-hacienda-la-purisima-ixtlahuaca-_JM,"$396,250",Ixtlahuaca,Hacienda la PurÃ­sima,634 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1313114142,estado-de-méxico,centro,https://terreno.metroscubicos.com/MLM-1313114142-centro-terreno-venta-cuauhtemoc-cdmx-_JM,"$16,000,000",CuauhtÃ©moc,Centro De La Ciudad De MÃ©xico Area 1,380 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
889945959,estado-de-méxico,venta,https://terreno.metroscubicos.com/MLM-889945959-venta-terreno-condado-sayavedra-_JM,"$4,500,000",AtizapÃ¡n De Zaragoza,Condado De Sayavedra,776 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
