ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Bodegas,Tipo de casa,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Cantidad de pisos,Tipo de propiedad,OrientaciÃ³n,Tipo de departamento,Departamentos por piso,Número de piso de la unidad,NÃºmero de piso de la unidad,Disposición,Acceso,Forma del terreno,DisposiciÃ³n del lote,Metros de frente,Metros de fondo,Disposición del lote
1425548798,jalisco,casa,https://casa.metroscubicos.com/MLM-1425548798-casa-en-oblatos-guadalajara-con-2-recamaras-100-m-id-72199-_JM,"$2,000,000",Guadalajara,Oblatos,200 m²,100 m²,2,2,1,1,,Casa,Norte,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425417471,jalisco,casa,https://casa.metroscubicos.com/MLM-1425417471-casa-en-barrio-san-juan-de-dios-guadalajara-con-2-recamaras-160-m-id-76218-_JM,"$2,300,000",Guadalajara,San Juan De Dios,80 m²,160 m²,2,2,1,,,Casa,Este,12 años,0 MXN,,,,,,,,,,,,,,,,,
1422851243,jalisco,casa,https://casa.metroscubicos.com/MLM-1422851243-casa-en-venta-en-parques-vallarta-hermosa-residencia-_JM,"$4,300,000",Zapopan,Bosques Vallarta,165 m²,180 m²,6,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1424165446,jalisco,villa,https://casa.metroscubicos.com/MLM-1424165446-villa-verona-a60-_JM,"$13,990,000",Zapopan,Virreyes Residencial,329 m²,422 m²,8,3,4,6,,,,8 años,,,,,,,,,,,,,,,,,,
1425449456,jalisco,casa,https://casa.metroscubicos.com/MLM-1425449456-casa-en-circunvalacion-oblatos-guadalajara-con-5-recamaras-200-m-id-66025-_JM,"$3,480,000",Guadalajara,Circunvalación Oblatos,105 m²,200 m²,5,5,3,2,,Casa,,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425542575,jalisco,casa,https://casa.metroscubicos.com/MLM-1425542575-casa-en-villa-san-jorge-zapopan-con-4-recamaras-239-m-id-48139-_JM,"$4,890,000",Zapopan,Villa San Jorge,213 mÂ²,239 mÂ²,4,,,3,,Casa,,,0 MXN,4,3,12 aÃ±os,,,,,,,,,,,,,,
1425476153,jalisco,casa,https://casa.metroscubicos.com/MLM-1425476153-casa-en-bosques-de-santa-anita-tlajomulco-de-zuniga-con-4-recamaras-580-m-id-79104-_JM,"$13,600,000",Tlajomulco De Zúñiga,Bosques De Santa Anita,292 m²,580 m²,4,4,4,2,,Casa,,1 años,1 MXN,,,,,,,,,,,,,,,,,
1425424341,jalisco,casa,https://casa.metroscubicos.com/MLM-1425424341-casa-en-alcalde-barranquitas-guadalajara-con-3-recamaras-350-m-id-54350-_JM,"$9,000,000",Guadalajara,Alcalde Barranquitas,350 m²,350 m²,3,3,4,,1,Casa,Oeste,15 años,0 MXN,,,,,,,,,,,,,,,,,
1425442976,jalisco,casa,https://casa.metroscubicos.com/MLM-1425442976-casa-en-nuevo-mexico-zapopan-con-3-recamaras-195-m-id-74726-_JM,"$3,590,000",Zapopan,Nuevo México,187 m²,195 m²,3,3,2,2,1,Casa,,2 años,1 MXN,,,,,,,,,,,,,,,,,
1425436627,jalisco,casa,https://casa.metroscubicos.com/MLM-1425436627-casa-en-el-palomar-secc-bosques-tlajomulco-de-zuniga-con-3-recamaras-600-m-id-75712-_JM,"$29,900,000",Tlajomulco De Zúñiga,El Palomar Secc Bosques,707 m²,600 m²,3,3,5,4,1,Casa,,6 años,3570 MXN,,,,,,,,,,,,,,,,,
1425561948,jalisco,casa,https://casa.metroscubicos.com/MLM-1425561948-casa-en-fraccionamiento-la-cima-zapopan-con-3-recamaras-190-m-id-64350-_JM,"$5,000,000",Jalisco,Zapopan,140 m²,190 m²,3,3,3,2,1,Casa,Sur,6 años,1220 MXN,,,,,,,,,,,,,,,,,
1424202290,jalisco,casa,https://casa.metroscubicos.com/MLM-1424202290-casa-en-villa-verona-_JM,"$10,500,000",Zapopan,Virreyes Residencial,260 m²,275 m²,6,3,3,4,,,,0 años,,,,,,,,,,,,,,,,,,
1425423722,jalisco,casa,https://casa.metroscubicos.com/MLM-1425423722-casa-en-san-bernardo-zapopan-con-3-recamaras-600-m-id-75587-_JM,"$24,950,000",Zapopan,San Bernardo,606 m²,600 m²,3,3,3,,1,Casa,,12 años,1 MXN,,,,,,,,,,,,,,,,,
1425548884,jalisco,casa,https://casa.metroscubicos.com/MLM-1425548884-casa-en-pedrera-guadalajara-zapopan-con-4-recamaras-208-m-id-47902-_JM,"$3,600,000",Zapopan,Pedrera Guadalajara,149 m²,208 m²,4,4,2,2,,Casa,,12 años,1 MXN,,,,,,,,,,,,,,,,,
1425542591,jalisco,casa,https://casa.metroscubicos.com/MLM-1425542591-casa-en-country-club-guadalajara-con-3-recamaras-272-m-id-56411-_JM,"$9,250,000",Guadalajara,Country Club,232 m²,272 m²,3,3,3,,,Casa,,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425469960,jalisco,casa,https://casa.metroscubicos.com/MLM-1425469960-casa-en-royal-country-zapopan-con-3-recamaras-380-m-id-79398-_JM,"$10,990,000",Zapopan,Royal Country,300 mÂ²,380 mÂ²,3,,,4,1,Casa,,,2190 MXN,3,4,12 aÃ±os,,,,,,,,,,,,,,
1425516964,jalisco,casa,https://casa.metroscubicos.com/MLM-1425516964-casa-en-las-fuentes-zapopan-con-3-recamaras-255-m-id-49017-_JM,"$7,950,000",Zapopan,Las Fuentes,418 m²,255 m²,3,3,3,3,1,Casa,,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425417647,jalisco,casa,https://casa.metroscubicos.com/MLM-1425417647-casa-en-solares-zapopan-con-3-recamaras-190-m-id-77400-_JM,"$6,500,000",Zapopan,Solares,131 mÂ²,190 mÂ²,3,,,2,1,Casa,,,1 MXN,3,3,12 aÃ±os,,,,,,,,,,,,,,
1425469466,jalisco,casa,https://casa.metroscubicos.com/MLM-1425469466-casa-en-virreyes-residencial-zapopan-con-3-recamaras-315-m-id-78404-_JM,"$12,500,000",Zapopan,Virreyes Residencial,240 m²,315 m²,3,3,5,2,1,Casa,,3 años,1 MXN,,,,,,,,,,,,,,,,,
1425436968,jalisco,casa,https://casa.metroscubicos.com/MLM-1425436968-casa-en-real-guadalajara-con-4-recamaras-180-m-id-61328-_JM,"$1,950,000",Guadalajara,Real,240 m²,180 m²,4,4,1,,,Casa,Norte,25 años,0 MXN,,,,,,,,,,,,,,,,,
1425423573,jalisco,casa,https://casa.metroscubicos.com/MLM-1425423573-casa-en-fraccionamiento-bugambilias-zapopan-con-3-recamaras-240-m-id-74661-_JM,"$7,500,000",Jalisco,Zapopan,450 m²,240 m²,3,3,3,4,1,Casa,,12 años,1 MXN,,,,,,,,,,,,,,,,,
1425468763,jalisco,casa,https://casa.metroscubicos.com/MLM-1425468763-casa-en-bosque-real-tlajomulco-de-zuniga-con-3-recamaras-141-m-id-74033-_JM,"$2,800,000",Jalisco,Tlajomulco De Zúñiga,142 m²,141 m²,3,3,2,2,1,Casa,,12 años,1 MXN,,,,,,,,,,,,,,,,,
