ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Bodegas,Tipo de casa,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Cantidad de pisos,Tipo de propiedad,OrientaciÃ³n,Tipo de departamento,Departamentos por piso,Número de piso de la unidad,NÃºmero de piso de la unidad,Disposición,Acceso,Forma del terreno,DisposiciÃ³n del lote,Metros de frente,Metros de fondo,Disposición del lote,DisposiciÃ³n
1380220321,morelos,hermosa,https://casa.metroscubicos.com/MLM-1380220321-hermosa-residencia-con-amplio-jardin-cerca-de-santa-fe-_JM,"$45,000,000",Cuajimalpa De Morelos,San Mateo Tlaltenango,4355 m²,1213 m²,16,7,7,10,,,,2002 años,,,,,,,,,,,,,,,,,,,
1360982291,morelos,residencia,https://casa.metroscubicos.com/MLM-1360982291-residencia-en-club-de-golf-tabachines-_JM,"$10,000,000",Cuernavaca,Tabachines,446 m²,405 m²,12,6,5,1,,,,25 años,,,,,,,,,,,,,,,,,,,
1333227597,morelos,remato,https://casa.metroscubicos.com/MLM-1333227597-remato-hermosa-casa-la-mejor-zona-fraccionamiento-punta-vista-puerto-morelos-_JM,"$2,950,000",Puerto Morelos,Puerto Morelos,160 m²,134 m²,,3,2,,,,,1 años,1500 MXN,,,,2,,,,,,,,,,,,,,
1383170173,morelos,venta,https://casa.metroscubicos.com/MLM-1383170173-venta-de-casa-un-nivel-en-fracc-las-palmas-cuernavacaclave-3831-_JM,"$13,000,000",Cuernavaca,Las Palmas,1138 m²,468 m²,,5,4,10,,,,50 años,,,,,1,,,,,,,,,,,,,,
1378899193,morelos,casa,https://casa.metroscubicos.com/MLM-1378899193-casa-en-morelos-_JM,"$2,850,000",Huitzilac,Real Monte Casino,446 m²,240 m²,,3,3,,,,,,,,,,1,,,,,,,,,,,,,,
1408067706,morelos,remato,https://casa.metroscubicos.com/MLM-1408067706-remato-casa-nueva-796000-fraccionamiento-montecasino-_JM,"$796,000",Huitzilac,Real Monte Casino,140 mÂ²,80 mÂ²,,,,2,,,,,,2,1,,,,,,,,,,,,,,,,
1348127097,morelos,casa,https://casa.metroscubicos.com/MLM-1348127097-casa-en-venta-en-morelos-yautepec-_JM,"$1,045,000",Yautepec,Barrio de San Juan,42 m²,94 m²,,2,1,2,,,,5 años,500 MXN,,,,,,,,,,,,,,,,,,
1360429686,morelos,casa,https://casa.metroscubicos.com/MLM-1360429686-casa-en-colonia-lienzo-charro-de-6-recamaras-_JM,"$9,000,000",Cuernavaca,Lienzo El Charro,720 mÂ²,550 mÂ²,10,,,1,,,,,,5,5,0 aÃ±os,,,,,,,,,,,,,,,
1421573253,morelos,casa,https://casa.metroscubicos.com/MLM-1421573253-casa-tequesquitengo-con-muelle-_JM,"$8,500,000",Jojutla,Tequesquitengo,753 mÂ²,337 mÂ²,14,,,4,,,,,,8,5,0 aÃ±os,,,,,,,,,,,,,,,
1378929321,morelos,casa,https://casa.metroscubicos.com/MLM-1378929321-casa-en-venta-en-acapantzingo-cuernavaca-_JM,"$23,000,000",Cuernavaca,Acapatzingo,,583 m²,,5,6,,,,,,,,,,3,,,,,,,,,,,,,,
1360449875,morelos,vendo,https://casa.metroscubicos.com/MLM-1360449875-vendo-casa-con-terraza-jardin-y-departamento-independiente-_JM,"$4,300,000",Cuernavaca,Del Empleado,332 m²,278 m²,9,4,4,2,,,,19 años,,,,,,,,,,,,,,,,,,,
1358869701,morelos,se,https://casa.metroscubicos.com/MLM-1358869701-se-vende-casa-de-lujo-en-fracc-real-de-oaxtepec-_JM,"$6,800,000",Yautepec,Real de Oaxtepec,587 m²,278 m²,,4,4,2,1,,,,,,,,2,,,,,,,,,,,,,,
944357271,morelos,casa,https://casa.metroscubicos.com/MLM-944357271-casa-1-recamara-en-venta-villas-la-playa-puerto-morelos-quintana-roo-_JM,"$820,000",Puerto Morelos,Puerto Morelos,40 m²,49 m²,,1,1,1,,,,9 años,,,,,,,,,,,,,,,,,,,
1336282217,morelos,se,https://casa.metroscubicos.com/MLM-1336282217-se-vende-casa-geo-en-arboledas-chipitlan-_JM,"$900,000",Cuernavaca,Lázaro Cárdenas,80 m²,70 m²,,3,1,,,,,0 años,,,,,,,,,,,,,,,,,,,
1387476788,morelos,casa,https://casa.metroscubicos.com/MLM-1387476788-casa-en-fraccionamiento-leneros-_JM,"$24,000,000",Cuernavaca,Vista Hermosa,2000 m²,780 m²,,4,,,,,,,,,,,,,,,,,,,,,,,,,
875383439,morelos,casa,https://casa.metroscubicos.com/MLM-875383439-casa-en-fraccionamiento-sumiya-4-recamaras-_JM,"$8,800,000",Jiutepec,Sumiya,603 mÂ²,603 mÂ²,9,,,2,,,,,,4,4,0 aÃ±os,,,,,,,,,,,,,,,
1421631524,morelos,casa,https://casa.metroscubicos.com/MLM-1421631524-casa-en-bosque-sabino-_JM,"$50,000,000",Cuernavaca,Rancho Cortes,5200 m²,1298 m²,8,4,4,12,,,,0 años,,,,,,,,,,,,,,,,,,,
1374498933,morelos,propiedad,https://casa.metroscubicos.com/MLM-1374498933-propiedad-en-venta-en-ciudad-ayala-morelos-_JM,"$20,000,000",Ayala,Anenecuilco Centro,1720 m²,918 m²,7,3,3,8,,,,22 años,,,,,,,,,,,,,,,,,,,
1414437313,morelos,casa,https://casa.metroscubicos.com/MLM-1414437313-casa-en-condominio-en-venta-en-contadero-en-almicar-vidal-_JM,"$10,000,000",Cuajimalpa De Morelos,Contadero,253 m²,380 m²,,3,4,4,,,,25 años,,,,,,,,,,,,,,,,,,,
1378922894,morelos,casa,https://casa.metroscubicos.com/MLM-1378922894-casa-de-un-nivel-en-venta-en-rancho-tetela-cuernavaca-_JM,"$10,700,000",Cuernavaca,Fraccionamiento Jardín Tetela,1584 m²,530 m²,,5,4,,,,,,,,,,1,,,,,,,,,,,,,,
1360962950,morelos,bella,https://casa.metroscubicos.com/MLM-1360962950-bella-vista-c-377-m2-t-547-m2-consta-casa-depto-y-2-b-_JM,"$5,100,000",Cuernavaca,Buenavista,548 m²,377 m²,14,7,6,5,,,,0 años,,,,,,,,,,,,,,,,,,,
1412766887,morelos,casa,https://casa.metroscubicos.com/MLM-1412766887-casa-en-venta-en-bosque-de-almendros-bosques-de-las-lomas-_JM,"$15,990,000",Cuajimalpa De Morelos,Bosques de las Lomas,700 m²,1000 m²,9,4,4,6,,,,31 años,,,,,,,,,,,,,,,,,,,
1329338334,morelos,casa,https://casa.metroscubicos.com/MLM-1329338334-casa-en-condominio-en-bosques-de-las-lomas-_JM,"$28,000,000",Cuajimalpa De Morelos,Bosques de las Lomas,398 m²,800 m²,8,3,3,7,,,,22 años,,,,,,,,,,,,,,,,,,,
1374289948,morelos,casa,https://casa.metroscubicos.com/MLM-1374289948-casa-en-venta-en-contadero-459993--_JM,"$7,990,000",Cuajimalpa De Morelos,Contadero,500 m²,265 m²,,5,4,4,1,,,30 años,,,,,2,,,,,,,,,,,,,,
1378935555,morelos,casa,https://casa.metroscubicos.com/MLM-1378935555-casa-en-venta-en-cuernavaca-_JM,"$4,500,000",Cuernavaca,Santa María Ahuacatitlan,274 m²,207 m²,,3,2,,,,,,,,,,2,,,,,,,,,,,,,,
1349921900,morelos,casa,https://casa.metroscubicos.com/MLM-1349921900-casa-condominio-para-estrenar-en-cuajimalpa-desarrollo-mixto-_JM,"$6,850,000",Cuajimalpa De Morelos,Cuajimalpa,270 m²,270 m²,,2,2,2,,,,0 años,0 MXN,,,,,,,,,,,,,,,,,,
1416405735,morelos,venta,https://casa.metroscubicos.com/MLM-1416405735-venta-casa-rancho-en-zona-norte-de-cuernavaca-v50-_JM,"$7,500,000",Cuernavaca,Santa María Ahuacatitlan,5000 m²,350 m²,,2,3,6,,,,14 años,0 MXN,,,,,,,,,,,,,,,,,,
1358863085,morelos,se,https://casa.metroscubicos.com/MLM-1358863085-se-vende-casa-para-remodelar-en-fracc-real-de-oaxtepec-_JM,"$3,500,000",Yautepec,Real de Oaxtepec,1200 m²,300 m²,,4,4,3,,,,20 años,,,,,1,,,,,,,,,,,,,,
1421579756,morelos,brisas,https://casa.metroscubicos.com/MLM-1421579756-brisas-del-mar-_JM,"$3,200,000",Cuernavaca,Fraccionamiento Condominios Cuauhnahuac,132 m²,160 m²,6,3,3,1,,,,0 años,,,,,,,,,,,,,,,,,,,
1421573231,morelos,quinta,https://casa.metroscubicos.com/MLM-1421573231-quinta-san-gaspar-_JM,"$7,900,000",Cuernavaca,Chapultepec,769 m²,750 m²,7,3,2,5,,,,0 años,,,,,,,,,,,,,,,,,,,
1360410420,morelos,colonia,https://casa.metroscubicos.com/MLM-1360410420-colonia-reforma-casa-y-2-departamentos-_JM,"$6,500,000",Cuernavaca,Morelos,400 m²,429 m²,12,7,5,6,,,,32 años,,,,,,,,,,,,,,,,,,,
1401315408,morelos,venta,https://casa.metroscubicos.com/MLM-1401315408-venta-de-casa-en-cuajimalpa-en-condominio-horizontal-_JM,"$5,950,000",Cuajimalpa De Morelos,Cuajimalpa,101 m²,210 m²,,3,2,,,,,,,,,,3,,,,,,,,,,,,,,
1391848533,morelos,casa,https://casa.metroscubicos.com/MLM-1391848533-casa-sola-en-venta-lomas-de-cocoyoc-_JM,"$3,800,000",Atlatlahucan,Lomas De Cocoyoc,390 m²,170 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,,
1378899076,morelos,casa,https://casa.metroscubicos.com/MLM-1378899076-casa-en-venta-en-tepoztlan-morelos-_JM,"$9,300,000",Tepoztlan,Huilotepec,1000 m²,630 m²,,3,5,,,,,,,,,,2,,,,,,,,,,,,,,
1418983563,morelos,casa,https://casa.metroscubicos.com/MLM-1418983563-casa-fraccionamiento-ecatepec-las-americas-msri-_JM,"$381,000",Ecatepec de Morelos,Las Americas,100 m²,65 m²,,2,2,1,,,,10 años,,,,,,,,,,,,,,,,,,,
1421589805,morelos,rab,https://casa.metroscubicos.com/MLM-1421589805-rab-hermosa-casa-en-remate-rancho-cortes-cuernavaca-rab-_JM,"$1,080,000",Cuernavaca,Rancho Cortes,400 m²,405 m²,,4,3,3,,,,10 años,8 MXN,,,,,,,,,,,,,,,,,,
1392631047,morelos,venta,https://casa.metroscubicos.com/MLM-1392631047-venta-casa-en-fraccionamiento-del-bosque-v213-_JM,"$10,000,000",Cuernavaca,Del Bosque,2460 mÂ²,500 mÂ²,,,,5,,,,,500 MXN,3,4,5 aÃ±os,1,,,,,,,,,,,,,,
1382016731,morelos,venta,https://casa.metroscubicos.com/MLM-1382016731-venta-casa-acapantzingo-cuernavacaseguridad-las-24-horas-_JM,"$16,800,000",Cuernavaca,Acapatzingo,2603 m²,970 m²,,3,5,,,,,,,,,,3,,,,,,,,,,,,,,
1416373987,morelos,venta,https://casa.metroscubicos.com/MLM-1416373987-venta-casa-tipo-hobbit-v182-_JM,"$3,150,000",Huitzilac,Real Monte Casino,2613 mÂ²,100 mÂ²,,,,,,,,,2000 MXN,1,1,12 aÃ±os,1,,,,,,,,,,,,,,
1363013942,morelos,casa,https://casa.metroscubicos.com/MLM-1363013942-casa-remodelada-con-jardin-de-300m2-_JM,"$32,500,000",Cuajimalpa De Morelos,Lomas De Vista Hermosa,643 m²,620 m²,,3,4,4,1,,,30 años,,,,,2,,,,,,,,,,,,,,
941271854,morelos,casa,https://casa.metroscubicos.com/MLM-941271854-casa-en-venta-en-bosques-de-las-lomas-_JM,"$22,100,000",Cuajimalpa De Morelos,Bosques de las Lomas,550 m²,500 m²,8,4,3,4,,,,31 años,,,,,,,,,,,,,,,,,,,
1400453801,morelos,casa,https://casa.metroscubicos.com/MLM-1400453801-casa-sola-en-venta-paraiso-country-club-_JM,"$4,300,000",Emiliano Zapata,Paraíso Country Club,350 m²,180 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,,
1390368429,morelos,venta,https://casa.metroscubicos.com/MLM-1390368429-venta-de-propiedad-en-rancho-cortes-cuernavaca-_JM,"$3,000,000",Cuernavaca,Rancho Cortes,643 m²,231 m²,,4,2,,,,,,,,,,,,,,,,,,,,,,,,
1336065282,morelos,casa,https://casa.metroscubicos.com/MLM-1336065282-casa-sola-en-venta-200-mts-de-terreno-y-roof-garden-_JM,"$2,100,001",Morelos,Yecapixtla,200 m²,160 m²,,3,3,1,,,,0 años,,,,,,,,,,,,,,,,,,,
1400075761,morelos,casa,https://casa.metroscubicos.com/MLM-1400075761-casa-en-morelos-_JM,"$4,500,000",Temixco,Granjas MÃ©rida,1612 mÂ²,295 mÂ²,,,,,,,,,,4,4,,1,,,,,,,,,,,,,,
1391441659,morelos,0102,https://casa.metroscubicos.com/MLM-1391441659-0102-excelente-propiedad-de-remate-bancario-con-un-precio-muy-por-debajo-del-valor-comercial-_JM,"$720,000",Cuernavaca,Bello Horizonte,200 m²,200 m²,,4,2,2,,,,20 años,5 MXN,,,,,,,,,,,,,,,,,,
1407703288,morelos,imponente,https://casa.metroscubicos.com/MLM-1407703288-imponente-residencia-en-club-de-golf-santa-fe-_JM,"$15,000,000",Xochitepec,Club de Golf Santa Fe,1664 m²,1277 m²,16,9,7,8,,,,0 años,,,,,,,,,,,,,,,,,,,
1417069436,morelos,casa,https://casa.metroscubicos.com/MLM-1417069436-casa-oportunidad-unica-recuperacion-bancaria-fresno-106-viveros-xalostoc-55340-ecatepec-de-morelos-mex-gm-_JM,"$586,200",Ecatepec de Morelos,Viveros De Xalostoc,196 m²,203 m²,5,3,2,3,1,,,16 años,0 MXN,,,,2,,,,,,,,,,,,,,
1378935575,morelos,casa,https://casa.metroscubicos.com/MLM-1378935575-casa-en-venta-fraccionamiento-la-canoa-cuernavaca-_JM,"$30,000,000",Cuernavaca,Buenavista,1307 m²,728 m²,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
1378899194,morelos,casa,https://casa.metroscubicos.com/MLM-1378899194-casa-en-venta-dentro-de-fraccionamiento-club-residencial-paraiso-jiutepec-_JM,"$3,850,000",Jiutepec,Dr. José G Parres,253 m²,245 m²,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
1358696162,morelos,casa,https://casa.metroscubicos.com/MLM-1358696162-casa-sola-en-venta-club-de-golf-santa-fe-_JM,"$1,850,000",Xochitepec,Club de Golf Santa Fe,95 m²,75 m²,,2,2,,,,,1 años,,,,,,,,,,,,,,,,,,,
1336873775,morelos,casa,https://casa.metroscubicos.com/MLM-1336873775-casa-tipo-cabana-en-venta-con-terreno-que-se-usaba-como-parque-de-diversiones-_JM,"$4,500,000",Tlalnepantla,El VigÃ­a,3250 mÂ²,400 mÂ²,,,,,,,,,,3,3,,2,,,,,,,,,,,,,,
1360213839,morelos,colonia,https://casa.metroscubicos.com/MLM-1360213839-colonia-reforma-casa-y-2-departamentos-_JM,"$6,500,000",Cuernavaca,Morelos,400 m²,429 m²,12,7,5,6,,,,32 años,,,,,,,,,,,,,,,,,,,
924716482,morelos,casa,https://casa.metroscubicos.com/MLM-924716482-casa-sola-en-venta-tlayacapan-_JM,"$2,550,000",Tlayacapan,Tlayacapan,260 m²,210 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,,
1421803848,morelos,se,https://casa.metroscubicos.com/MLM-1421803848-se-vende-casa-en-cuernavaca-_JM,"$17,500,000",Cuernavaca,Santa María Ahuacatitlan,11386 m²,443 m²,13,5,7,6,,,,0 años,,,,,,,,,,,,,,,,,,,
1409535505,morelos,venta,https://casa.metroscubicos.com/MLM-1409535505-venta-casa-en-cumbres-de-santa-fe-cuajimalpa-de-morelos-_JM,"$38,500,000",Cuajimalpa De Morelos,San Mateo Tlaltenango,490 m²,650 m²,9,4,5,5,,,,3 años,,,,,,,,,,,,,,,,,,,
1422501510,morelos,eg,https://casa.metroscubicos.com/MLM-1422501510-eg-hermosa-casa-en-rancho-cortes-cuernavaca-remate-bancario-_JM,"$1,080,000",Cuernavaca,Rancho Cortes,400 m²,400 m²,5,4,3,3,1,,Sur,10 años,1000 MXN,,,,2,,,,,,,,,,,,,,
1402430774,morelos,casa,https://casa.metroscubicos.com/MLM-1402430774-casa-en-venta-en-morelos-real-del-puente-xochitepec-_JM,"$5,800,000",Morelos,Xochitepec,2400 m²,2400 m²,,9,10,5,,,,52 años,,,,,,,,,,,,,,,,,,,
1400470677,morelos,casa,https://casa.metroscubicos.com/MLM-1400470677-casa-sola-en-venta-fracc-paraiso-country-club-_JM,"$8,500,000",Emiliano Zapata,Fraccionamiento Paraíso Country Club,670 m²,450 m²,,3,4,,,,,7 años,,,,,,,,,,,,,,,,,,,
1376337819,morelos,casa,https://casa.metroscubicos.com/MLM-1376337819-casa-residencial-en-venta-en-palmira-_JM,"$7,500,000",Cuernavaca,Palmira Tinguindin,525 m²,530 m²,9,5,4,2,,,,0 años,,,,,,,,,,,,,,,,,,,
924431679,morelos,casa,https://casa.metroscubicos.com/MLM-924431679-casa-en-venta-_JM,"$7,250,000",Temixco,Lomas De Cuernavaca,2309.4 m²,494.78 m²,,7,8,10,,,,45 años,,,,,,,,,,,,,,,,,,,
1400448253,morelos,casa,https://casa.metroscubicos.com/MLM-1400448253-casa-sola-en-venta-las-delicias-_JM,"$5,600,000",Cuernavaca,Las Delicias,1767 m²,674 m²,,3,4,,,,,24 años,,,,,,,,,,,,,,,,,,,
1402798381,morelos,casa,https://casa.metroscubicos.com/MLM-1402798381-casa-en-venta-morelos-_JM,"$7,750,000",Yautepec,Lomas De Cocoyoc,730 mÂ²,450 mÂ²,,,,,,,,,,3,3,,,,,,,,,,,,,,,,
1378929315,morelos,casa,https://casa.metroscubicos.com/MLM-1378929315-casa-en-venta-autosustentable-con-excelentes-acabados-_JM,"$8,950,000",Temixco,Burgos Bugambilias,379 m²,517 m²,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
1416421501,morelos,gran,https://casa.metroscubicos.com/MLM-1416421501-gran-oportunidad-estrena-town-house-en-venta-cerca-a-santa-_JM,"$3,950,000",Cuajimalpa De Morelos,Lomas De San Pedro,200 m²,200 m²,5,2,2,2,,,,1 años,,,,,,,,,,,,,,,,,,,
1323039386,morelos,casa,https://casa.metroscubicos.com/MLM-1323039386-casa-sola-en-venta-ahuatlan-tzompantle-_JM,"$2,900,000",Cuernavaca,Ahuatlan Tzompantle,200 m²,264 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,,
903182929,morelos,casa,https://casa.metroscubicos.com/MLM-903182929-casa-sola-en-venta-santa-rosa-_JM,"$680,000",Yautepec,Santa Rosa,100 m²,240 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,,
861268068,morelos,villa,https://casa.metroscubicos.com/MLM-861268068-villa-comercial-en-tepoztlan-_JM,"$4,500,000",Tepoztlan,Santiago Tepetlapa,3780 m²,60 m²,2,1,1,1,,,,9 años,,,,,,,,,,,,,,,,,,,
1390846291,morelos,casa,https://casa.metroscubicos.com/MLM-1390846291-casa-sola-en-venta-las-fincas-_JM,"$4,290,000",Jiutepec,Las Fincas,333 m²,341 m²,,6,4,,,,,12 años,,,,,,,,,,,,,,,,,,,
1326881210,morelos,santa,https://casa.metroscubicos.com/MLM-1326881210-santa-ines-cuautla-_JM,"$700,000",Cuautla,Santa Inés,100 m²,200 m²,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,
1416780315,morelos,casa,https://casa.metroscubicos.com/MLM-1416780315-casa-en-venta-estilo-cuernavaca-moderna-con-seguridad-rancho-cortes-_JM,"$38,000,000",Cuernavaca,Lomas De Cortes Oriente,2325 m²,1200 m²,,8,10,,,,,,,,,,,,,,,,,,,,,,,,
1425468549,morelos,casa,https://casa.metroscubicos.com/MLM-1425468549-casa-en-venta-en-nuevo-paseo-de-san-agustin-ecatepec-de-morelos-con-hasta-5-recamaras-_JM,"$1,990,000",Estado De México,Ecatepec de Morelos,155 m²,247 m²,,3,1,,,,,,,,,,2,,,,,,,,,,,,,,
1421631560,morelos,casa,https://casa.metroscubicos.com/MLM-1421631560-casa-estilo-cuernavaca-con-alberca-_JM,"$12,500,000",Cuernavaca,Fraccionamiento Condominios Cuauhnahuac,4000 m²,500 m²,9,4,5,10,,,,28 años,,,,,,,,,,,,,,,,,,,
1421002633,morelos,ls,https://casa.metroscubicos.com/MLM-1421002633-ls-gran-oportunidad-para-invertir-en-tu-patrimonio-increible-casa-en-remate-ls-_JM,"$1,051,400",Cuernavaca,Condominios Bugambilias,470 m²,490 m²,,4,3,3,,,,15 años,12 MXN,,,,,,,,,,,,,,,,,,
1366975935,morelos,casa,https://casa.metroscubicos.com/MLM-1366975935-casa-sola-en-venta-lomas-de-cortes-_JM,"$3,700,000",Cuernavaca,Lomas De Cortes,186 m²,156 m²,,4,5,,,,,0 años,,,,,,,,,,,,,,,,,,,
778615654,morelos,brg,https://casa.metroscubicos.com/MLM-778615654-brg-exclusiva-casa-en-venta-la-cima-_JM,"$11,500,000",Temixco,Burgos Bugambilias,496 m²,605 m²,,4,6,3,,,,1 años,2000 MXN,,,,,,,,,,,,,,,,,,
1378948213,morelos,se,https://casa.metroscubicos.com/MLM-1378948213-se-vende-casa-en-palmira-tinguindin-cuernavaca-morelos-_JM,"$6,000,000",Cuernavaca,Palmira Tinguindin,1067 m²,270 m²,,3,4,,,,,,,,,,1,,,,,,,,,,,,,,
1412349845,morelos,privada,https://casa.metroscubicos.com/MLM-1412349845-privada-con-gran-jardin-alberca-y-vista-panoramica-a-solo-10-minutos-del-centro-de-cuernavaca-_JM,"$3,600,000",Cuernavaca,Rancho Tetela,310 m²,284 m²,,3,3,,,,,,,,,,2,,,,,,,,,,,,,,
1421579723,morelos,fraccionamiento,https://casa.metroscubicos.com/MLM-1421579723-fraccionamiento-las-fincas-_JM,"$6,400,000",Cuernavaca,Jacarandas,384 m²,462 m²,10,3,6,3,,,,0 años,,,,,,,,,,,,,,,,,,,
1421579654,morelos,casa,https://casa.metroscubicos.com/MLM-1421579654-casa-en-residencial-sumiya-_JM,"$11,000,000",Cuernavaca,Chapultepec,700 m²,490 m²,9,4,5,4,,,,0 años,,,,,,,,,,,,,,,,,,,
1378960800,morelos,casa,https://casa.metroscubicos.com/MLM-1378960800-casa-con-alberca-jardin-y-seguridad-en-venta-en-rancho-tetela-cuernavaca-_JM,"$6,300,000",Cuernavaca,Rancho Tetela,467 mÂ²,286 mÂ²,,,,,,,,,,3,3,,2,,,,,,,,,,,,,,
924794766,morelos,casa,https://casa.metroscubicos.com/MLM-924794766-casa-en-venta-los-apantles-jiutepec-morelos-_JM,"$25,000,000",Jiutepec,Los Apantles,2196 m²,630 m²,9,4,4,6,,,,0 años,,,,,,,,,,,,,,,,,,,
1384852607,morelos,casa,https://casa.metroscubicos.com/MLM-1384852607-casa-nueva-en-venta-jardines-de-delicias-cuernavaca-morelos-_JM,"$7,500,000",Cuernavaca,Jardines De Delicias,271 m²,417 m²,,3,5,,,,,,,,,,,,,,,,,,,,,,,,
1425450268,morelos,casa,https://casa.metroscubicos.com/MLM-1425450268-casa-en-venta-en-tepoztlan-morelos-al-pie-del-tepozteco-_JM,"$12,867,000",Tepoztlan,Valle De Atongo,2700 m²,663 m²,,4,4,,,,,,,,,,2,,,,,,,,,,,,,,
1416422868,morelos,venta,https://casa.metroscubicos.com/MLM-1416422868-venta-casa-de-campo-en-privada-huitzilac-v215-_JM,"$3,600,000",Morelos,Huitzilac,2700 mÂ²,180 mÂ²,,,,4,,,,,0 MXN,2,2,25 aÃ±os,1,,,,,,,,,,,,,,
1387816855,morelos,casa,https://casa.metroscubicos.com/MLM-1387816855-casa-en-venta-en-bosques-de-las-lomas-_JM,"$38,900,000",Cuajimalpa De Morelos,Bosques de las Lomas,600 m²,600 m²,7,3,3,6,,,,0 años,,,,,,,,,,,,,,,,,,,
833674053,morelos,pre,https://casa.metroscubicos.com/MLM-833674053-pre-venta-de-casas-en-tequesquitengo-morelosclave-3287-_JM,"$1,650,000",Jojutla,Tequesquitengo,200 mÂ²,140 mÂ²,,,,2,,,,,,2,1,0 aÃ±os,2,,,,,,,,,,,,,,
1400489552,morelos,casa,https://casa.metroscubicos.com/MLM-1400489552-casa-sola-en-venta-lomas-tzompantle-_JM,"$1,100,000",Cuernavaca,Lomas De Zompantle,100 m²,96 m²,,3,2,,,,,12 años,,,,,,,,,,,,,,,,,,,
1418900041,morelos,fracc,https://casa.metroscubicos.com/MLM-1418900041-fracc-jardines-de-xochitepec-morelos-msri-_JM,"$859,746",Xochitepec,Jardines De Xochitepec,235 m²,235 m²,,4,3,2,,,,8 años,,,,,,,,,,,,,,,,,,,
1409692137,morelos,casa,https://casa.metroscubicos.com/MLM-1409692137-casa-en-venta-en-club-de-golf-santa-fe-xochitepec-morelos-con-alberca-_JM,"$4,850,000",Xochitepec,Club de Golf Santa Fe,861 mÂ²,,,,,3,,,,,0 MXN,3,4,0 aÃ±os,1,,Sur,,,,,,,,,,,,
1370125964,morelos,casa,https://casa.metroscubicos.com/MLM-1370125964-casa-en-fraccionamiento-burgos-bugambilias-4-recamaras-_JM,"$6,300,000",Temixco,Burgos Bugambilias,500 m²,600 m²,7,4,3,3,,,,0 años,,,,,,,,,,,,,,,,,,,
1417008818,morelos,tierra,https://casa.metroscubicos.com/MLM-1417008818-tierra-nueva-casa-en-venta-irapuato-gto-_JM,"$690,000",Irapuato,Morelos,67 m²,68 m²,5,3,1,1,,,,0 años,,,,,,,,,,,,,,,,,,,
1421619407,morelos,burgos,https://casa.metroscubicos.com/MLM-1421619407-burgos-vi-preventa-_JM,"$3,250,000",Cuernavaca,Internado Palmira,173 m²,160 m²,8,4,3,2,,,,,,,,,,,,,,,,,,,,,,,
1421573376,morelos,casa,https://casa.metroscubicos.com/MLM-1421573376-casa-galatea-burgos-_JM,"$8,950,000",Cuernavaca,Palmira Tinguindin,379 m²,517 m²,10,4,4,3,,,,0 años,,,,,,,,,,,,,,,,,,,
1388931900,morelos,casa,https://casa.metroscubicos.com/MLM-1388931900-casa-sola-en-venta-santa-maria-ahuacatitlan-_JM,"$1,200,000",Cuernavaca,Santa María Ahuacatitlan,92 m²,180 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,,
1421612041,morelos,casa,https://casa.metroscubicos.com/MLM-1421612041-casa-en-vista-hermosa-_JM,"$8,950,000",Cuernavaca,Vista Hermosa,330 m²,400 m²,8,4,3,2,,,,0 años,,,,,,,,,,,,,,,,,,,
875381178,morelos,vendo,https://casa.metroscubicos.com/MLM-875381178-vendo-casa-en-colonia-maravillas-cuernavaca-_JM,"$9,500,000",Cuernavaca,Maravillas,1050 m²,500 m²,9,4,4,3,,,,32 años,,,,,,,,,,,,,,,,,,,
1336282216,morelos,casa,https://casa.metroscubicos.com/MLM-1336282216-casa-con-alberca-3-recamaras-2-5-banos-_JM,"$1,897,500",Morelos,Xochitepec,72 m²,121 m²,,3,3,1,,,,2 años,,,,,,,,,,,,,,,,,,,
1399466195,morelos,casa,https://casa.metroscubicos.com/MLM-1399466195-casa-en-venta-en-la-esperanza-ecatepec-de-morelos-rcv-3921-_JM,"$2,490,000",Ecatepec de Morelos,Otros,240 m²,249 m²,,3,2,2,,,,10 años,,,,,,,,,,,,,,,,,,,
1421573368,morelos,real,https://casa.metroscubicos.com/MLM-1421573368-real-san-isidro-_JM,"$2,098,000",Cuernavaca,Fraccionamiento Condominios Cuauhnahuac,73 m²,73 m²,5,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,,
1398278364,morelos,unica,https://casa.metroscubicos.com/MLM-1398278364-unica-residencia-de-lujo-en-cuajimalpa-_JM,"$85,000,000",Cuajimalpa De Morelos,Cuajimalpa,3000 mÂ²,790 mÂ²,,,,6,1,,,,,4,4,25 aÃ±os,2,,,,,,,,,,,,,,
