ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Tipo de casa,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,Bodegas,AntigÃ¼edad,OrientaciÃ³n,Orientación,Cantidad de pisos,Tipo de propiedad,Tipo de departamento,Disposición,Departamentos por piso,Número de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote,NÃºmero de piso de la unidad,DisposiciÃ³n,Baños por piso,Número de oficinas,Oficinas por piso,Admite mascotas,Tipo de bodega,Altura,Plataformas para trailers,Soporte de piso,Huéspedes,Camas,Estadía mínima (noches),Horario check in,Horario check out,NÃºmero de oficinas
1374202526,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1374202526-terreno-comercial-en-venta-ciudad-maderas-queretaro-ctv190803-gb-_JM,"$6,650,144",El Marqués,Residencial El Parque,2078 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1374183239,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1374183239-terreno-en-venta-el-encino-rtv211027-ml-_JM,"$882,000",Huimilpan,La Noria,180 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
944461832,querétaro,macrolote,https://terreno.metroscubicos.com/MLM-944461832-macrolote-de-10173-m2-uso-de-suelo-habitacional-dentro-de-_JM,"$32,553,600",QuerÃ©taro,Residencial El Refugio,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1355590910,querétaro,excelente,https://terreno.metroscubicos.com/MLM-1355590910-excelente-terreno-en-venta-_JM,"$2,130,000",San Juan Del RÃ­o,San Cayetano,1064.71 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1390385103,querétaro,el,https://terreno.metroscubicos.com/MLM-1390385103-el-terreno-perfecto-para-la-casa-perfecta-venta-de-excelente-terreno-en-jurica-campestre-qro-_JM,"$3,366,000",QuerÃ©taro,Jurica Campestre,748 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1380510248,querétaro,venta,https://terreno.metroscubicos.com/MLM-1380510248-venta-macrolote-1-ha-camino-a-vista-real-_JM,"$1,900",Corregidora,San JosÃ© De Los Olvera,9536 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,140 m,,Regular,,,,,,,,,,,,,,,,,,
1378434581,querétaro,san,https://terreno.metroscubicos.com/MLM-1378434581-san-pablo-queretaro-rtv200110-ae-_JM,"$14,608,308",QuerÃ©taro,San Pablo I,2809 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1375096904,querétaro,saldarriaga,https://terreno.metroscubicos.com/MLM-1375096904-saldarriaga-terrenos-comercial-en-venta-de-excelente-inversion-rahqro-_JM,"$7,085,655",QuerÃ©taro,El MarquÃ©s,1479 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1373072327,querétaro,terrenos,https://terreno.metroscubicos.com/MLM-1373072327-terrenos-en-venta-en-el-mezote-colon-_JM,"$1,325,000",Colon,El Coyote,5292 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1364941885,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1364941885-terreno-en-esquina-ciudad-maderas-queretaro-_JM,"$1,499,000",El MarquÃ©s,La Pradera,268 mÂ²,,,,,,,,700 MXN,,,,,,,,,,,,,Otro,30 m,18 m,Irregular,,,,,,,,,,,,,,,,,,
944469338,querétaro,terreno,https://terreno.metroscubicos.com/MLM-944469338-terreno-de-138124-m2-en-parque-terra-park-_JM,"$2,800",El MarquÃ©s,La Pradera,1368 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
941795325,querétaro,terreno,https://terreno.metroscubicos.com/MLM-941795325-terreno-venta-en-corregidora-_JM,"$6,000",Corregidora,Club De Golf Balvanera Polo y Country Club,8933 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1415937006,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1415937006-terreno-venta-tequisquiapan-la-mina-campestre-_JM,"$647,400",Tequisquiapan,La Rinconada,300 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1410969330,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1410969330-terreno-comercial-en-venta-cerca-de-plaza-sendero-_JM,"$2,350,000",QuerÃ©taro,El RociÃ³,560 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1378390173,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1378390173-terreno-preventa-residencial-la-vista-queretaro-rtv191216-g-_JM,"$1,769,700",QuerÃ©taro,La Vista Residencial,316 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1374177159,querétaro,venta,https://terreno.metroscubicos.com/MLM-1374177159-venta-de-terreno-residencial-cd-maderas-queretaro-rtv191024-gm-_JM,"$753,000",El MarquÃ©s,Residencial El Parque,188 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1366793203,querétaro,venta,https://terreno.metroscubicos.com/MLM-1366793203-venta-el-mirador-terreno-comercial-con-servicios-integrados-_JM,"$3,520,000",El MarquÃ©s,El Mirador,640 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1360537365,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1360537365-terreno-en-venta-en-real-de-juriquilla-_JM,"$1,212,080",QuerÃ©taro,Real De Juriquilla,303 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1324109578,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1324109578-terreno-en-venta-en-la-solana-santa-rosa-jauregui-_JM,"$2,650,000",QuerÃ©taro,La Solana,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
932240212,querétaro,terreno,https://terreno.metroscubicos.com/MLM-932240212-terreno-en-venta-prolongacion-constituyentes-oriente-_JM,"$635,000",El MarquÃ©s,Real Solare,165 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
944465835,querétaro,preventa,https://terreno.metroscubicos.com/MLM-944465835-preventa-de-lotes-residenciales-en-zibata-_JM,"$1,414,217",El Marqués,Zibata,231 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1420386754,querétaro,venta,https://terreno.metroscubicos.com/MLM-1420386754-venta-de-granja-paseo-centenario-fray-junipero-serra-el-marques-queretaro-_JM,"$6,000,000",El MarquÃ©s,Hacienda la Cruz,3848 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1395368858,querétaro,terrenos,https://terreno.metroscubicos.com/MLM-1395368858-terrenos-en-venta-_JM,"$841,111",Querétaro,Corregidora,195 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1394441774,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1394441774-terreno-venta-grand-juriquilla-mm22-284-_JM,"$1,150,000",QuerÃ©taro,QuerÃ©taro,300 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1378390281,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1378390281-terreno-en-venta-en-el-faro-de-los-cisnes-corregidora-queret-_JM,"$888,448",Corregidora,Santa BÃ¡rbara 2a SecciÃ³n,176 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1373857800,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1373857800-terreno-en-preventa-en-el-roble-la-vista-residencial-queretaro-rtv-gm-_JM,"$1,769,700",QuerÃ©taro,La Vista Residencial,316 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1354804066,querétaro,venta,https://terreno.metroscubicos.com/MLM-1354804066-venta-terreno-en-condominio-cumbre-altozano-_JM,"$2,000,000",QuerÃ©taro,Altozano el Nuevo QuerÃ©taro,251 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1333454678,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1333454678-terreno-en-venta-ejido-san-miguel-carrillo-_JM,"$10,500,000",QuerÃ©taro,10 De Abril,10780 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
924452406,querétaro,terreno,https://terreno.metroscubicos.com/MLM-924452406-terreno-en-venta-en-punta-esmeralda-privada-con-alberca-_JM,"$880,000",Corregidora,Punta Esmeralda,160 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
954230733,querétaro,terreno,https://terreno.metroscubicos.com/MLM-954230733-terreno-propio-para-proyecto-industrial-_JM,$600,Colon,El Coyote,66164 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,182 m,182 m,Regular,Interno,,,,,,,,,,,,,,,,,
1360018850,querétaro,venta,https://terreno.metroscubicos.com/MLM-1360018850-venta-de-terreno-en-san-juan-del-rio-_JM,$250,San Juan Del Río,Cerro Gordo,34000 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1380968817,querétaro,en,https://terreno.metroscubicos.com/MLM-1380968817-en-venta-terrenos-en-zakia-desde-108-m2-vive-con-calidad-d-_JM,"$517,320",El MarquÃ©s,Zibata,109 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1378383690,querétaro,macrolote,https://terreno.metroscubicos.com/MLM-1378383690-macrolote-comercial-en-venta-vergel-resort-bernal-queretaro-_JM,"$47,280,964",Ezequiel Montes,Bernal,12280 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1376330002,querétaro,venta,https://terreno.metroscubicos.com/MLM-1376330002-venta-de-terreno-en-anthara-residencial-_JM,"$1,386,488",QuerÃ©taro,Juriquilla,162 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1373987828,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1373987828-terreno-en-venta-en-real-de-juriquilla-queretaro-rtv200729-jg-_JM,"$1,380,000",Querétaro,Real De Juriquilla,388 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1355205020,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1355205020-terreno-comercial-en-venta-el-salitre-_JM,"$96,844,000",QuerÃ©taro,El Salitre,8404 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1354921786,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1354921786-terreno-industrial-en-venta-el-marques-terra-park-centenario-_JM,"$3,370,000",El MarquÃ©s,Zibata,999 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1313474181,querétaro,macrolote,https://terreno.metroscubicos.com/MLM-1313474181-macrolote-en-venta-en-anillo-vial-iii-oriente-_JM,"$17,981,781",El MarquÃ©s,El Carmen,12068 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1302483305,querétaro,venta,https://terreno.metroscubicos.com/MLM-1302483305-venta-de-terreno-habitacional-en-ciudad-maderas-_JM,"$503,775",QuerÃ©taro,Santa Rosa De JÃ¡uregui,111.95 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
940122763,querétaro,terreno,https://terreno.metroscubicos.com/MLM-940122763-terreno-comercial-en-blvd-bernardo-quintana-queretaro-_JM,"$142,000,000",Corregidora,Bernardo Quintana Arrioja,13084.97 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
843943738,querétaro,terreno,https://terreno.metroscubicos.com/MLM-843943738-terreno-en-venta-municipio-el-marques-qro-_JM,"$2,500",El MarquÃ©s,Saldarriaga,8394 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
954222333,querétaro,terreno,https://terreno.metroscubicos.com/MLM-954222333-terreno-en-venta-para-proyecto-habitacional-_JM,$850,Querétaro,Jurica,80000 m²,,,,,,,,1 MXN,,,,,,,,,,,,,Asfalto,277 m,339 m,,,,,,,,,,,,,,,,,,,
1317009002,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1317009002-terreno-habitacional-en-venta-en-carrillo-_JM,"$1,500,000",QuerÃ©taro,Felipe Carrillo Puerto,350 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
959114686,querétaro,terreno,https://terreno.metroscubicos.com/MLM-959114686-terreno-en-venta-san-juan-del-rio-_JM,"$3,200",San Juan Del RÃ­o,Nuevo San Juan,18130 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1411481910,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1411481910-terreno-en-venta-en-queretaro-huimilpan-_JM,"$22,000,000",Huimilpan,La Noria,9487 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,Regular,,,,,,,,,,,,,,,,,,
1385367070,querétaro,exelente,https://terreno.metroscubicos.com/MLM-1385367070-exelente-terreno-en-privada-la-canada-en-balcones-de-juriquilla-queretaro-_JM,"$6,890,000",QuerÃ©taro,QuerÃ©taro,873 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1376326731,querétaro,macrolote,https://terreno.metroscubicos.com/MLM-1376326731-macrolote-comercial-cerca-de-escuelas-venta-los-olvera-_JM,"$10,936,146",Corregidora,Los Olvera,2804 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1373857991,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1373857991-terreno-comercial-en-venta-prol-av-tecnologico-san-pablo-ctv200110-ae-_JM,"$27,672,700",QuerÃ©taro,San Pablo,2287 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1373968255,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1373968255-terreno-en-venta-comercial-oportunidad-ciudad-maderas-queretaro-ctv170609-gb-_JM,"$26,699,488",El MarquÃ©s,Residencial El Parque,8000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1373864278,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1373864278-terreno-en-venta-el-encino-rtv211028-ml-_JM,"$1,212,358",Huimilpan,La Noria,247 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1356823869,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1356823869-terreno-en-ciudad-maderas-144-m2-plano-para-construir--_JM,"$648,000",El MarquÃ©s,El Mirador,144 mÂ²,,,,,,,,,,,,,,,,,,,,,Asfalto,,,Plano,,,,,,,,,,,,,,,,,,
1405111556,querétaro,terrenos,https://terreno.metroscubicos.com/MLM-1405111556-terrenos-en-venta-en-desarrollo-panorama-prolongacion-constituyentes-_JM,"$745,252",El MarquÃ©s,Real Solare,165 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1399686016,querétaro,ciudad,https://terreno.metroscubicos.com/MLM-1399686016-ciudad-maderas-lote-de-uso-mixto-en-venta-de-2080-mts2-qh985-_JM,"$4,992,000",QuerÃ©taro,El MarquÃ©s,2080 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1395412696,querétaro,terrenos,https://terreno.metroscubicos.com/MLM-1395412696-terrenos-residenciales-en-venta-_JM,"$1,152,000",Querétaro,Cimatario,240 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1395387908,querétaro,terrenos,https://terreno.metroscubicos.com/MLM-1395387908-terrenos-en-venta-_JM,"$878,503",Querétaro,Corregidora,174 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1394897374,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1394897374-terreno-en-venta-corregidora-canadas-del-lago-lc-22-2970-_JM,"$11,563,999",Corregidora,CaÃ±adas del Lago,3451 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1378383976,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1378383976-terreno-en-venta-el-encino-rtv211027-ml-_JM,"$882,000",Huimilpan,La Noria,180 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1373769553,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1373769553-terreno-en-venta-en-palo-alto-el-marques-queretato-ctv220202-_JM,"$31,500,000",El MarquÃ©s,Palo Alto,33087 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1355243355,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1355243355-terreno-en-venta-las-flores-_JM,"$640,000",Corregidora,Las Flores,90 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1323547308,querétaro,unidad,https://terreno.metroscubicos.com/MLM-1323547308-unidad-condominal-vergel-de-la-pea-ezequiel-montes-_JM,"$1,167,563",QuerÃ©taro,Universidad,686 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
929012544,querétaro,terreno,https://terreno.metroscubicos.com/MLM-929012544-terreno-plano-en-venta-en-altozano-platino-_JM,"$4,335,000",QuerÃ©taro,Paseos Del Pedregal,529 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
932240422,querétaro,terreno,https://terreno.metroscubicos.com/MLM-932240422-terreno-en-venta-en-terra-business-park-_JM,"$7,500,000",QuerÃ©taro,El MarquÃ©s,1224 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1356812231,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1356812231-terreno-en-san-jeronimo-213-m2-esquina-y-plano-ganalo-_JM,"$1,250,000",Corregidora,MisiÃ³n de San JerÃ³nimo,213 mÂ²,,,,,,,,,,,,,,,,,,,,,Asfalto,,,,,,,,,,,,,,,,,,,,,
1320691705,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1320691705-terreno-comercial-en-venta-corregidora-queretaro-_JM,"$27,730,200",Corregidora,San Mateo,6933 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417054598,querétaro,increible,https://terreno.metroscubicos.com/MLM-1417054598-increible-terreno-habitacional-ciudad-maderas-el-marques-con-_JM,"$1,250,000",El MarquÃ©s,Otros,301 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1404442821,querétaro,venta,https://terreno.metroscubicos.com/MLM-1404442821-venta-de-terreno-en-cumbres-del-lago-queretaro-_JM,"$1,655,000",QuerÃ©taro,Cumbres Del Lago,270 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1380474390,querétaro,colon,https://terreno.metroscubicos.com/MLM-1380474390-colon-venta-magnifico-terreno-de-1-hectarea-_JM,"$17,149,600",Colon,Galeras,10088.2 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,242 m,,Regular,,,,,,,,,,,,,,,,,,
1360118947,querétaro,venta,https://terreno.metroscubicos.com/MLM-1360118947-venta-de-lote-habitacional-ubicado-en-fuentes-residencial-_JM,"$1,519,980",QuerÃ©taro,Residencial las Fuentes,276 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
952418410,querétaro,oportunidad,https://terreno.metroscubicos.com/MLM-952418410-oportunidad-terreno-de-19825-m2-en-venta-ubicado-en-santa-barbara-mg-_JM,"$107,055,000",QuerÃ©taro,Corregidora,19825 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
952408659,querétaro,terreno,https://terreno.metroscubicos.com/MLM-952408659-terreno-en-venta-blvd-pena-flor-152529-m2-fr-_JM,"$10,677,030",QuerÃ©taro,QuerÃ©taro,1525 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
944465951,querétaro,macrolote,https://terreno.metroscubicos.com/MLM-944465951-macrolote-habitacional-de-1420740-m2-en-canadas-el-mirador-_JM,"$31,256,280",El MarquÃ©s,El Mirador,14207 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1373864330,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1373864330-terreno-en-venta-huertas-del-cimatario-rtv211207-ln-_JM,"$950,000",Querétaro,Huertas Del Cimatario,235 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1368132280,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1368132280-terreno-de-inversion-en-calixto-amealco-_JM,"$2,990,000",Amealco De Bonfil,San José Itho,5000 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,Regular,,,,,,,,,,,,,,,,,,
1417279732,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1417279732-terreno-comercial-en-venta-en-parque-satelite-_JM,"$5,400,000",QuerÃ©taro,SatÃ©lite,1350 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1403096283,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1403096283-terreno-en-venta-en-carretera-tlacote-queretaro-_JM,"$30,552,750",QuerÃ©taro,Las Gemas,5092 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1402680156,querétaro,zakia,https://terreno.metroscubicos.com/MLM-1402680156-zakia-local-comercial-de-87-mts2-ideal-para-inversion-mm851-_JM,"$3,005,640",El MarquÃ©s,ZÃ¡kia,87 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1390680674,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1390680674-terreno-comercial-en-venta-ejido-san-pablo-_JM,"$13,650,000",QuerÃ©taro,San Pablo,1820 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1378421883,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1378421883-terreno-pre-venta-residencial-la-vista-queretaro-rtv19081-_JM,"$1,774,800",QuerÃ©taro,La Vista Residencial,316 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1378421873,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1378421873-terreno-comercial-en-venta-prol-av-tecnologico-san-pablo-c-_JM,"$27,456,000",QuerÃ©taro,San Pablo I,2287 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1376484433,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1376484433-terreno-frente-a-areas-verdes-en-la-espiga-_JM,"$4,300,000",Querétaro,Fray Junípero Serra,698 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1374183115,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1374183115-terreno-comercial-en-venta-ciudad-maderas-queretaro-ctv190804-gb-_JM,"$6,778,336",El Marqués,Residencial El Parque,2118 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1366800901,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1366800901-terreno-comercial-con-amenidades-en-el-mirador-venta-_JM,"$3,520,000",El MarquÃ©s,El Mirador,640 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1355224105,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1355224105-terreno-en-venta-fuentes-residencial-_JM,"$1,519,980",Querétaro,Fuentes Residencial,276 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1354359551,querétaro,la,https://terreno.metroscubicos.com/MLM-1354359551-la-espiga-terreno-en-esquina-con-areas-verdes-al-frente-qh-_JM,"$3,931,200",Querétaro,Querétaro,604 m²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1350358102,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1350358102-terreno-en-venta-el-mirador-ycc-_JM,"$1,037,229",El MarquÃ©s,El Mirador,220 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1335866735,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1335866735-terreno-en-venta-en-pedro-escobedo-_JM,"$25,000,000",Pedro Escobedo,Lira,74546 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1333441643,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1333441643-terreno-en-venta-residencial-en-palmares-_JM,"$1,478,397",QuerÃ©taro,Palmares,248 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
792748693,querétaro,terreno,https://terreno.metroscubicos.com/MLM-792748693-terreno-comercial-en-venta-_JM,"$29,000,000",Querétaro,Balaustradas,10000 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
880401493,querétaro,terreno,https://terreno.metroscubicos.com/MLM-880401493-terreno-queretaro-epigmenio-gonzalez-sup-43237-mts-_JM,"$1,350",Querétaro,Real Solare,43237 m²,,,,,,,,,,,,,,,,,,,,,Asfalto,266 m,200 m,Irregular,,Perimetral,,,,,,,,,,,,,,,,
1336869983,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1336869983-terreno-en-venta-en-corregidora-desarrollo-paisaje-natura-_JM,"$743,596",Corregidora,CaÃ±adas del Lago,160 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,,,,,,,,,,,,,,,,
1356839636,querétaro,hermoso,https://terreno.metroscubicos.com/MLM-1356839636-hermoso-terreno-plano-en-bio-grand-juriquilla-magico-lugar-_JM,"$662,000",QuerÃ©taro,Juriquilla,200 mÂ²,,,,,,,,,,,,,,,,,,,,,Asfalto,,,Plano,,,,,,,,,,,,,,,,,,
1420838542,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1420838542-terreno-panoramico-en-venta-en-milenio-iii-con-uso-de-suelo-_JM,"$1,764,000",QuerÃ©taro,Milenio III,367 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1416132605,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1416132605-terreno-habitacional-en-el-marques-queretaro-cerca-del-mirador-_JM,"$750,000",Ezequiel Montes,La Providencia (Las Norbertas),165 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
