ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Antigüedad,RecÃ¡maras,BaÃ±os,Cuota mensual de mantenimiento,AntigÃ¼edad,Cantidad de pisos,Bodegas,Orientación,OrientaciÃ³n,Tipo de casa,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,DisposiciÃ³n,Acceso,Metros de frente,Metros de fondo,Forma del terreno,Disposición del lote,DisposiciÃ³n del lote
926565812,quintana-roo,casa,https://casa.metroscubicos.com/MLM-926565812-casa-en-venta-en-isla-dorada-zona-hotelera-cancun-quintana-roo-_JM,"U$S800,000",Quintana Roo,CancÃºn/Benito JuÃ¡rez,501 mÂ²,501 mÂ²,,,,3,,3,4,0 MXN,6 aÃ±os,,,,,,,,,,,,,,,,,
1364524909,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1364524909-casa-en-venta-amueblada-en-playa-del-carmen-quintana-roo-_JM,"$1,250,000",Quintana Roo,Ciudad Playa Del Carmen,85 m²,85 m²,,2,2,1,0 años,,,,,,,,,,,,,,,,,,,,,
1353040722,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1353040722-casa-sola-en-venta-sm-516-_JM,"$1,380,000",Cancún/Benito Juárez,Región 516,190 m²,128 m²,,4,5,,0 años,,,,,,,,,,,,,,,,,,,,,
952825298,quintana-roo,residencial,https://casa.metroscubicos.com/MLM-952825298-residencial-campestre-_JM,"$8,500,000",Quintana Roo,CancÃºn/Benito JuÃ¡rez,1200 mÂ²,650 mÂ²,,,,,,5,5,2000 MXN,8 aÃ±os,2,,,,,,,,,,,,,,,,
1404997140,quintana-roo,en,https://casa.metroscubicos.com/MLM-1404997140-en-venta-casa-en-santa-fe-c3055-_JM,"$1,950,000",CancÃºn/Benito JuÃ¡rez,Supermanzana 316,168 mÂ²,129 mÂ²,3,,,2,,3,2,0 MXN,5 aÃ±os,,,,Norte,,,,,,,,,,,,,
1362963107,quintana-roo,casas,https://casa.metroscubicos.com/MLM-1362963107-casas-en-venta-en-supermanzana-benito-juarez-_JM,"$4,300,000",Cancún/Benito Juárez,Supermanzana 35,284 m²,254 m²,,5,4,,,,,,,,,,,,,,,,,,,,,,,
1341806021,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1341806021-casa-tres-niveles-en-residencial-aqua-en-venta-_JM,"$5,500,000",Cancún/Benito Juárez,Colegios,180 m²,305 m²,,3,5,2,1 años,,,,,,,,,,,,,,,,,,,,,
1358145657,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1358145657-casa-nueva-a-estrenar-en-venta-en-residencial-aqua-huayacn-_JM,"$6,099,987",Quintana Roo,Cancún/Benito Juárez,334 m²,334 m²,4,3,4,3,0 años,,,1000 MXN,,2,,Poniente,,,,,,,,,,,,,,
1355593762,quintana-roo,en,https://casa.metroscubicos.com/MLM-1355593762-en-venta-casa-en-cancun-centro-av-tecnologico-c3099-_JM,"$1,400,000",Cancún/Benito Juárez,Cancun Centro,103 m²,73 m²,,2,1,1,10 años,,,0 MXN,,,,,,,,,,,,,,,,,,
889872282,quintana-roo,zona,https://casa.metroscubicos.com/MLM-889872282-zona-hotelera-isla-dorada-frente-laguna-con-muelle-_JM,"U$S1,000,000",CancÃºn/Benito JuÃ¡rez,Zona Hotelera,800 mÂ²,600 mÂ²,,,,4,,5,5,0 MXN,5 aÃ±os,,,,,,,,,,,,,,,,,
844375856,quintana-roo,casa,https://casa.metroscubicos.com/MLM-844375856-casa-en-venta-tu-nuevo-comienzo-empieza-hoy-elije-vivir-en-cancun-_JM,"$450,000",Quintana Roo,Cancún/Benito Juárez,125 m²,50 m²,,2,1,,,,,,,1,,,,,,,,,,,,,,,,
693133308,quintana-roo,casa,https://casa.metroscubicos.com/MLM-693133308-casa-en-venta-en-puerto-morelos-qroo-_JM,"$3,500,000",Puerto Morelos,Puerto Morelos,,176 mÂ²,,,,,,3,3,,,,,,,,,,,,,,,,,,,
1405087042,quintana-roo,residencia,https://casa.metroscubicos.com/MLM-1405087042-residencia-frente-al-lago-alberca-privada-doble-altura-es-_JM,"$17,000,000",CancÃºn/Benito JuÃ¡rez,Lagos del Sol,616 mÂ²,567 mÂ²,9,,,4,,4,4,,0 aÃ±os,,,,,,,,,,,,,,,,,
1405024578,quintana-roo,residencia,https://casa.metroscubicos.com/MLM-1405024578-residencia-amueblada-precio-reducido-con-alberca-privada-sa-_JM,"$10,600,000",Solidaridad/Riviera Maya,Ejidal,625 m²,532 m²,8,4,4,2,0 años,,,,,,,,,,,,,,,,,,,,,
1405030860,quintana-roo,villa,https://casa.metroscubicos.com/MLM-1405030860-villa-precio-reducido-con-alberca-privada-con-100-m2-de-zona-_JM,"$15,000,000",Quintana Roo,Tulum Centro,460 m²,420 m²,13,5,6,2,0 años,,,,,,,,,,,,,,,,,,,,,
1403109477,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1403109477-casa-en-venta-en-jardines-del-sur-c2861-_JM,"$1,900,000",Cancún/Benito Juárez,Supermanzana 326,138 m²,138 m²,,3,2,2,10 años,,,,,,,,,,,,,,,,,,,,,
1402011104,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1402011104-casa-en-venta-en-cancun-la-piedra-_JM,"$2,190,000",Propiedades Individuales,Quintana Roo,137 m²,,,3,2,2,0 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1402068724,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1402068724-casa-en-venta-en-cancunruta-7-_JM,"$2,100,000",Quintana Roo,Cancún/Benito Juárez,200 m²,,,4,2,,0 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1323126352,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1323126352-casa-los-arrecifes-_JM,"$5,595,000",Quintana Roo,Solidaridad/Riviera Maya,287 m²,200 m²,,3,3,2,0 años,,,0 MXN,,2,,,,,,,,,,,,,,,,
962379790,quintana-roo,espectacular,https://casa.metroscubicos.com/MLM-962379790-espectacular-townhouse-aldea-zama-tulum-en-privada-_JM,"U$S468,000",Tulum,Aldea Zama,191 m²,191 m²,7,3,4,,0 años,,,,,,,,,,,,,,,,,,,,,
1405025442,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1405025442-casa-de-3-recamaras-con-alberca-privada-en-venta-en-residenc-_JM,"$4,950,000",Quintana Roo,Cancún/Benito Juárez,180 m²,310 m²,7,3,3,2,0 años,,,,,,,,,,,,,,,,,,,,,
1358183646,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1358183646-casa-residencial-en-venta-de-4-recmaras-cerrada-contoy-cancn-_JM,"$7,107,997",Cancún/Benito Juárez,Supermanzana 19,340 m²,340 m²,5,4,4,2,10 años,,,1500 MXN,,2,,Oriente,,,,,,,,,,,,,,
1300903581,quintana-roo,modernas,https://casa.metroscubicos.com/MLM-1300903581-modernas-casas-de-3-recamaras-en-bahia-principe-p2463-_JM,"U$S378,631",Quintana Roo,Ciudad Playa Del Carmen,144 m²,154 m²,,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1391872823,quintana-roo,venta,https://casa.metroscubicos.com/MLM-1391872823-venta-de-casa-en-aldea-ha-puerto-morelos-_JM,"$5,260,000",Puerto Morelos,Puerto Morelos,209 m²,209 m²,8,4,3,2,0 años,,,,,,,,,,,,,,,,,,,,,
1350786157,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1350786157-casa-sola-en-venta-residencial-villa-magna-_JM,"U$S1,400,000",Cancún/Benito Juárez,Residencial Villa Magna,536 m²,556 m²,,4,5,,8 años,,,,,,,,,,,,,,,,,,,,,
1344803333,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1344803333-casa-merlin-_JM,"$2,575,000",Cozumel,FOVISSSTE,108 m²,105 m²,6,3,2,1,4 años,,,,,,,,,,,,,,,,,,,,,
1415144994,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1415144994-casa-con-alberca-privada-sala-doble-altura-zona-de-asador-_JM,"$19,600,000",Solidaridad/Riviera Maya,Playacar Fase II,401 m²,586 m²,8,4,4,2,0 años,,,,,,,,,,,,,,,,,,,,,
1381178305,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1381178305-casa-colonial-en-venta-en-zona-hotelera-_JM,"$13,500,000",CancÃºn/Benito JuÃ¡rez,Zona Hotelera,600 mÂ²,550 mÂ²,8,,,4,,3,4,,29 aÃ±os,,,,,,,,,,,,,,,,,
1402430151,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1402430151-casa-en-venta-fraccionamiento-bosque-real-playa-del-carmen-con-alberca-privada-_JM,"$2,850,000",Solidaridad/Riviera Maya,Solidaridad,177 m²,260 m²,,4,3,,,,,,,2,,,,,,,,,,,,,,,,
1395657764,quintana-roo,vendo,https://casa.metroscubicos.com/MLM-1395657764-vendo-casa-sola-en-cancun-_JM,"$7,600,000",Cancún/Benito Juárez,Supermanzana 11,300 m²,320 m²,9,4,4,3,10 años,,,,,,,,,,,,,,,,,,,,,
1373060298,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1373060298-casa-selvamar-el-trebol-condo-irizz-vc-1715-_JM,"U$S225,000",Solidaridad/Riviera Maya,Selvamar,240 mÂ²,,,,,,,2,2,0 MXN,0 aÃ±os,,,,,,,,,,,,,,,,,
1358199885,quintana-roo,en,https://casa.metroscubicos.com/MLM-1358199885-en-venta-casa-3-recmaras-nueva-a-estrenar-en-privada-forta-polgono-sur-cancn-_JM,"$2,324,920",Cancún/Benito Juárez,Supermanzana 316,134 m²,140 m²,4,3,2,2,0 años,,,1000 MXN,,2,,Poniente,,,,,,,,,,,,,,
1402062764,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1402062764-casa-en-venta-en-cancun-santa-fe-_JM,"$3,950,000",Cancún/Benito Juárez,Santa Fe Plus,394 m²,,,3,2,3,0 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1416882725,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1416882725-casa-en-venta-de-3-recamaras-con-piscina-en-residencial-arbolada-_JM,"$3,400,000",Cancún/Benito Juárez,Arboledas,200 m²,200 m²,,3,3,2,0 años,,,,,,,,,,,,,,,,,,,,,
1416245898,quintana-roo,venta,https://casa.metroscubicos.com/MLM-1416245898-venta-de-casa-en-residencial-aqua-cancun-con-acabados-de-lujo-_JM,"$5,380,000",Cancún/Benito Juárez,Supermanzana 33,180 m²,328 m²,,3,3,2,0 años,,,,,,,,,,,,,,,,,,,,,
1416233126,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1416233126-casa-en-venta-en-cancun-quintana-roo-del-benito-juarez-lagos-del-sol-calle-curacao-_JM,"$8,700,000",Cancún/Benito Juárez,Lagos del Sol,439 m²,297 m²,,4,5,2,10 años,,,,,,,,,,,,,,,,,,,,,
1416195397,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1416195397-casa-en-venta-en-cancun-residencial-aqua-con-acabados-de-lujo-amenidades-y-seguridad-_JM,"$5,410,000",Cancún/Benito Juárez,Supermanzana 312,180 m²,332 m²,,4,3,2,0 años,,,,,,,,,,,,,,,,,,,,,
1343448911,quintana-roo,aqua,https://casa.metroscubicos.com/MLM-1343448911-aqua-diana-casa-en-venta-house-for-sale-_JM,"$4,500,000",Cancún/Benito Juárez,Cancún Centro,160 m²,250 m²,6,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1310981285,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1310981285-casa-3-recamaras-en-venta-con-alberca-residencial-cumbres-cancun-qroo-_JM,"$5,995,000",CancÃºn/Benito JuÃ¡rez,Colegios,265.05 mÂ²,265.05 mÂ²,,,,2,,3,3,,8 aÃ±os,,,,,,,,,,,,,,,,,
1402006293,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1402006293-casa-en-venta-en-cancunsm-17-_JM,"$6,700,000",Cancún/Benito Juárez,Supermanzana 17,410 m²,,,4,4,2,0 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1405276143,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1405276143-casa-escarabajo-rojo-en-venta-ubicada-en-tulum-quintana-roo-_JM,"U$S500,000",Tulum,Macario Gómez,1489 m²,243 m²,10,5,4,1,0 años,,,,,,,,,,,,,,,,,,,,,
1416264603,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1416264603-casa-en-venta-region-90-cancun-quintana-roo-_JM,"$900,000",Cancún/Benito Juárez,Supermanzana 90,130 m²,160 m²,,3,2,,25 años,,,,,,,,,,,,,,,,,,,,,
954698229,quintana-roo,el,https://casa.metroscubicos.com/MLM-954698229-el-table-residencial-xik-nal-_JM,"$5,400,000",Cancún/Benito Juárez,El Table,227 m²,227 m²,,3,3,2,12 años,,,4800 MXN,,,,,,,,,,,,,,,,,,
849288370,quintana-roo,casa,https://casa.metroscubicos.com/MLM-849288370-casa-en-venta-en-puerto-aventuras-_JM,"$39,800,000",Solidaridad/Riviera Maya,Puerto Aventura,700 mÂ²,503 mÂ²,,,,,,3,3,,12 aÃ±os,,,,,,,,,,,,,,,,,
1398105994,quintana-roo,elegante,https://casa.metroscubicos.com/MLM-1398105994-elegante-casa-en-venta-en-cancun-residencial-arbolada-c2981-_JM,"$3,700,000",CancÃºn/Benito JuÃ¡rez,CancÃºn Centro,110 mÂ²,186 mÂ²,,,,2,,4,4,,0 aÃ±os,,,,,,,,,,,,,,,,,
1358199890,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1358199890-casa-en-venta-de-3-recamaras-estudio-tv-en-aqua-residencial-by-cumbres-cancun-_JM,"$4,599,987",Quintana Roo,Cancún/Benito Juárez,234 m²,237 m²,4,3,3,2,0 años,,,1000 MXN,,3,,Sur,,,,,,,,,,,,,,
1398326832,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1398326832-casa-de-lujo-en-venta-puerto-cancun-oportunidad-_JM,"U$S3,600,000",Cancún/Benito Juárez,Puerto Cancún,720 m²,1038 m²,12,5,7,13,0 años,,,,,,,,,,,,,,,,,,,,,
1401309153,quintana-roo,venta,https://casa.metroscubicos.com/MLM-1401309153-venta-de-casa-con-departamentos-en-mahahual-_JM,"$2,280,000",Othon P Blanco,Majahual,216 mÂ²,62 mÂ²,,,,1,,2,1,,10 aÃ±os,,,,,,,,,,,,,,,,,
1388268153,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1388268153-casa-en-venta-en-fracc-selvanova-_JM,"$1,650,000",Solidaridad/Riviera Maya,Selvamar,109 mÂ²,109 mÂ²,,,,2,,3,2,,,,,,,,,,,,,,,,,,,
1338504471,quintana-roo,residencia,https://casa.metroscubicos.com/MLM-1338504471-residencia-de-lujo-en-venta-puerto-cancun-_JM,"U$S4,140,000",Cancún/Benito Juárez,Cancun Centro,720 m²,1038 m²,9,4,4,13,0 años,,,,,,,,,,,,,,,,,,,,,
1358190045,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1358190045-casa-en-venta-modelo-flamboyan-de-2-plantas-y-3-recamaras-en-jardines-sur-5-poligono-sur-cancun-_JM,"$1,700,000",Cancún/Benito Juárez,Jardines del Sur,90 m²,89 m²,4,3,2,1,0 años,,,950 MXN,,2,,Norte,,,,,,,,,,,,,,
926565737,quintana-roo,casa,https://casa.metroscubicos.com/MLM-926565737-casa-en-venta-y-renta-en-isla-dorada-_JM,"U$S960,000",CancÃºn/Benito JuÃ¡rez,Isla Dorada,520 mÂ²,480 mÂ²,,,,3,,4,4,6800 MXN,0 aÃ±os,,,,,,,,,,,,,,,,,
1402011356,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1402011356-casa-en-venta-en-sm-44-cancun-_JM,"$2,000,000",Cancún/Benito Juárez,Supermanzana 44,129 m²,,,3,2,,0 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1422107434,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1422107434-casa-en-residencial-privada-con-3-recamaras-en-venta-_JM,"$2,670,000",Cancún/Benito Juárez,Supermanzana 42,134 m²,153 m²,,3,2,1,11 años,,,,,,,,,,,,,,,,,,,,,
1416127085,quintana-roo,moderna,https://casa.metroscubicos.com/MLM-1416127085-moderna-casa-en-venta-en-puerto-cancun-de-3-recamaras-_JM,"$14,500,000",Cancún/Benito Juárez,Supermanzana 3 Centro,159 m²,250 m²,,3,3,2,0 años,,,,,,,,,,,,,,,,,,,,,
1416264758,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1416264758-casa-en-venta-en-privada-sobre-avenida-las-torres-benito-juarez-cancun-quintana-roo-_JM,"$2,150,000",Cancún/Benito Juárez,Supermanzana 500,140 m²,176 m²,,3,3,2,12 años,,,,,,,,,,,,,,,,,,,,,
1415805195,quintana-roo,house,https://casa.metroscubicos.com/MLM-1415805195-house-for-sale-quintas-almena-cancun-_JM,"$3,300,000",Cancún/Benito Juárez,Supermanzana 42,167 m²,,,3,3,2,10 años,,,1800 MXN,,2,,,,,,,,,,,,,,,,
1405031192,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1405031192-casa-de-4-recamaras-con-alberca-en-venta-cerca-de-ave-huaya-_JM,"$4,400,000",CancÃºn/Benito JuÃ¡rez,Cancun Centro,200 mÂ²,237 mÂ²,7,,,,,4,2,,0 aÃ±os,,,,,,,,,,,,,,,,,
1405043736,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1405043736-casa-de-5-recamaras-con-alberca-vista-al-campo-de-golf-en-ve-_JM,"$42,000,000",Cancún/Benito Juárez,Zona Hotelera,525 m²,915 m²,12,5,6,4,0 años,,,,,,,,,,,,,,,,,,,,,
1405024626,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1405024626-casa-con-alberca-privada-en-residencial-privado-con-servici-_JM,"$10,810,000",Tulum,Tulum Centro,196 m²,196 m²,7,3,3,2,0 años,,,,,,,,,,,,,,,,,,,,,
1402043475,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1402043475-casa-en-venta-en-puerto-cancun-_JM,"U$S4,140,000",Cancún/Benito Juárez,Puerto Cancún,1038 m²,,,4,4,13,0 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1402068702,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1402068702-casa-en-venta-en-cancunlas-americas-_JM,"$4,690,000",Quintana Roo,Cancún/Benito Juárez,605 m²,,,4,4,,0 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1402030315,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1402030315-casa-en-venta-en-cancun-centro-_JM,"$25,000,000",Quintana Roo,Cancún/Benito Juárez,2100 m²,945 m²,,5,5,,5 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1343410837,quintana-roo,aqua,https://casa.metroscubicos.com/MLM-1343410837-aqua-leones-casa-en-venta-house-for-sale-_JM,"$4,600,000",Cancún/Benito Juárez,Cancún Centro,160 m²,256 m²,6,3,3,,0 años,,,,,,,,,,,,,,,,,,,,,
1405099696,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1405099696-casa-a-pasos-del-mar-con-club-de-playa-en-akumaltulum-_JM,"$10,580,000",Tulum,Akumal,245 mÂ²,150 mÂ²,6,,,,,3,3,,0 aÃ±os,,,,,,,,,,,,,,,,,
1402049977,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1402049977-casa-en-venta-en-rio-cancun-_JM,"$4,550,000",Quintana Roo,CancÃºn/Benito JuÃ¡rez,250 mÂ²,,,,,2,,5,5,0 MXN,0 aÃ±os,,,,,,,,,,,,,,,,,
1405043524,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1405043524-casa-con-area-de-bbq-terraza-y-jardin-con-area-comun-alber-_JM,"$1,850,000",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,160 m²,1 m²,4,2,1,2,0 años,,,,,,,,,,,,,,,,,,,,,
1416316561,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1416316561-casa-en-venta-en-aldea-ha-cancun-quintana-roo-_JM,"$4,200,000",Puerto Morelos,Puerto Morelos,160 m²,196 m²,,4,3,2,0 años,,,,,,,,,,,,,,,,,,,,,
1402050105,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1402050105-casa-en-venta-en-playa-paraiso-playa-del-carmen-_JM,"U$S1,200,000",Quintana Roo,Solidaridad/Riviera Maya,834 mÂ²,,,,,,,3,3,0 MXN,0 aÃ±os,,,,,,,,,,,,,,,,,
1385829802,quintana-roo,venta,https://casa.metroscubicos.com/MLM-1385829802-venta-de-casa-en-playacar-con-entrada-al-mar-en-playa-del-ca-_JM,"U$S1,500,000",Solidaridad/Riviera Maya,Playacar Fase I,700 m²,854 m²,10,4,6,4,0 años,,,,,,,,,,,,,,,,,,,,,
1329893767,quintana-roo,conjunto,https://casa.metroscubicos.com/MLM-1329893767-conjunto-de-casas-en-venta-cancun-a-una-cuadra-de-av-huayacan-c2747-_JM,"$7,400,000",CancÃºn/Benito JuÃ¡rez,Cancun Centro,999 mÂ²,700 mÂ²,,,,,,9,3,,0 aÃ±os,,,,,,,,,,,,,,,,,
1355323467,quintana-roo,preciosa,https://casa.metroscubicos.com/MLM-1355323467-preciosa-casa-con-muelle-es-la-marina-de-puerto-aventuras-_JM,"U$S1,550,000",Solidaridad/Riviera Maya,Puerto Aventura,702 mÂ²,645 mÂ²,,,,4,,4,5,,2015 aÃ±os,,,,,,,,,,,,,,,,,
1404992726,quintana-roo,villa,https://casa.metroscubicos.com/MLM-1404992726-villa-en-venta-en-tulum-region-15-_JM,"U$S435,000",Tulum,Region 9 Veleta,270 m²,270 m²,5,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1380474436,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1380474436-casa-en-venta-cancun-palmaris-av-huayacan-_JM,"$3,950,000",Cancún/Benito Juárez,Cancún Centro,160 m²,205 m²,,3,3,2,1 años,,,,,1,1,,,Casa,Casa sola,,,,,,,,,,,
1402011476,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1402011476-casa-en-venta-en-monteverde-cancun-_JM,"$1,930,000",Quintana Roo,CancÃºn/Benito JuÃ¡rez,144 mÂ²,,,,,2,,2,2,0 MXN,0 aÃ±os,,,,,,,,,,,,,,,,,
1405018540,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1405018540-casa-de-4-recamaras-con-2-albercas-con-vista-al-mar-a-una-cu-_JM,"$32,890,000",Solidaridad/Riviera Maya,Playacar Fase I,315 m²,210 m²,9,4,3,,0 años,,,,,,,,,,,,,,,,,,,,,
1405055364,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1405055364-casa-con-alberca-privada-amplios-ventanales-rodeada-de-arb-_JM,"$30,041,240",Solidaridad/Riviera Maya,Playa del Carmen Centro,507 m²,427 m²,12,5,6,,0 años,,,,,,,,,,,,,,,,,,,,,
1405043442,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1405043442-casa-con-alberca-privada-sala-de-tv-gran-terraza-roof-gard-_JM,"$5,950,000",Cancún/Benito Juárez,Cancún Centro,205 m²,410 m²,7,3,3,3,0 años,,,,,,,,,,,,,,,,,,,,,
1402011504,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1402011504-casa-en-venta-en-alamos-cancun-_JM,"$8,000,000",Cancún/Benito Juárez,Alamos I,700 m²,,,4,4,,0 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1397032088,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1397032088-casa-en-pre-venta-en-tulum-centro-de-tulum-_JM,"$7,599,000",Tulum,Tulum Centro,375 m²,375 m²,6,3,3,2,,,,,,,,,,,,,,,,,,,,,,
942616431,quintana-roo,casa,https://casa.metroscubicos.com/MLM-942616431-casa-el-cielo-_JM,"$4,823,000",Solidaridad/Riviera Maya,El cielo Residencial,238 m²,,,3,3,,0 años,,,3000 MXN,,3,,,,,,,,,,,,,,,,
953294841,quintana-roo,casa,https://casa.metroscubicos.com/MLM-953294841-casa-de-3-recamaras-con-jardin-privado-en-residencial-sobre-_JM,"$5,500,000",Solidaridad/Riviera Maya,Ejidal,190 m²,190 m²,8,3,4,,12 años,,,,,,,,,,,,,,,,,,,,,
936918977,quintana-roo,casas,https://casa.metroscubicos.com/MLM-936918977-casas-de-3-4-y-5-recamaras-en-tulum-aldea-zama-_JM,"$9,126,600",Tulum,Aldea Zama,208 m²,208 m²,6,3,3,1,0 años,,,,,,,,,,,,,,,,,,,,,
874618510,quintana-roo,casa,https://casa.metroscubicos.com/MLM-874618510-casa-en-venta-en-playa-del-carmen-_JM,"$3,995,000",Solidaridad/Riviera Maya,Playa del Carmen Centro,235 m²,182 m²,,3,4,,2 años,,,,,,,,,,,,,,,,,,,,,
1402011023,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1402011023-casa-en-venta-en-cancun-zona-hotelera-_JM,"U$S6,500,000",CancÃºn/Benito JuÃ¡rez,Zona Hotelera,1250 mÂ²,700 mÂ²,,,,,,8,8,0 MXN,0 aÃ±os,,,,,,,,,,,,,,,,,
1414437328,quintana-roo,en,https://casa.metroscubicos.com/MLM-1414437328-en-venta-preciosa-casa-de-playa-en-cancun-en-calle-caoba-_JM,"$9,000,000",Cancún/Benito Juárez,Cancun Centro,1000 m²,575 m²,,5,5,4,7 años,,,,,,,,,,,,,,,,,,,,,
1358158424,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1358158424-casa-en-venta4-recamaras-piscina-lagos-del-sol-cancun-_JM,"$16,000,000",Cancún/Benito Juárez,Lagos del Sol,610 m²,550 m²,5,4,5,9,3 años,,,3600 MXN,,2,,Norte,,,,,,,,,,,,,,
1358177555,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1358177555-casa-en-venta-de-3-recamaras-en-arbolada-by-cumbres-av-huayacan-cancun-_JM,"$3,500,000",Quintana Roo,Cancún/Benito Juárez,178 m²,178 m²,4,3,2,2,6 años,,,0 MXN,,2,,Norte,,,,,,,,,,,,,,
919605318,quintana-roo,casa,https://casa.metroscubicos.com/MLM-919605318-casa-en-aqua-by-cumbres-cancun-q-roo-mxf16-_JM,"$6,500,000",Cancún/Benito Juárez,Cancún Centro,216 m²,345 m²,8,3,4,2,0 años,,,,,,,,,,,,,,,,,,,,,
1358195356,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1358195356-casa-en-venta-de-4-recamaras-piscina-en-aqua-by-cumbres-av-huayacan-cancun-_JM,"$5,300,000",Quintana Roo,Cancún/Benito Juárez,235 m²,235 m²,5,4,3,2,0 años,,,1200 MXN,,2,,Sur,,,,,,,,,,,,,,
1358171221,quintana-roo,casa,https://casa.metroscubicos.com/MLM-1358171221-casa-en-venta-3-recamaras-aqua-avenuida-huayacan-cancun-_JM,"$5,100,000",Quintana Roo,Cancún/Benito Juárez,210 m²,210 m²,4,3,2,2,2 años,,,1100 MXN,,3,,Poniente,,,,,,,,,,,,,,
945755112,quintana-roo,casa,https://casa.metroscubicos.com/MLM-945755112-casa-las-palmas-ii-_JM,"$1,150,000",Quintana Roo,Solidaridad/Riviera Maya,75 m²,,3,3,2,1,5 años,,,700 MXN,,2,,,,,,,,,,,,,,,,
924052861,quintana-roo,casa,https://casa.metroscubicos.com/MLM-924052861-casa-en-venta-cancun-santa-fe-ll-_JM,"$2,995,000",Cancún/Benito Juárez,Grand Santa Fe 2,168.9 m²,277.98 m²,,4,2,3,2 años,,,,,,,,,,,,,,,,,,,,,
891301659,quintana-roo,casa,https://casa.metroscubicos.com/MLM-891301659-casa-en-venta-en-playa-del-carmen-_JM,"$1,550,000",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,100 m²,90 m²,,3,3,1,6 años,,,,,,,,,,,,,,,,,,,,,
