ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Bodegas,Cantidad de pisos,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Tipo de casa,Tipo de propiedad,OrientaciÃ³n,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Tipo de departamento,Disposición del lote
1401185113,baja-california,casa,https://casa.metroscubicos.com/MLM-1401185113-casa-sola-en-venta-san-miguel-_JM,"$2,350,000",La Paz,Fraccionamiento San Miguel,150 m²,150 m²,,3,2,,,,,1 años,,,,,,,,,,,,,,,,,,
937597937,baja-california,casa,https://casa.metroscubicos.com/MLM-937597937-casa-sola-en-venta-sunset-_JM,"$39,266,680",Baja California Sur,Los Cabos,439 mÂ²,439 mÂ²,,,,,,,,,,4,5,0 aÃ±os,,,,,,,,,,,,,,
1348836378,baja-california,en,https://casa.metroscubicos.com/MLM-1348836378-en-colonia-ermita-helena-privato-solo-8-bellas-casas-en-privada-exclusiva-_JM,"U$S293,000",Tijuana,Leos Montoya,105 m²,218 m²,,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1419380789,baja-california,venta,https://casa.metroscubicos.com/MLM-1419380789-venta-de-casa-en-entorno-exclusivo-la-presa-seccion-vistas-_JM,"$3,066,517",Tijuana,Terrazas De La Presa Secc. Vistas,120 m²,101 m²,,4,2,,,2,,,,,,,,,,,,,,,,,,,,
1417861981,baja-california,en,https://casa.metroscubicos.com/MLM-1417861981-en-venta-casa-en-valle-sur-2-_JM,"U$S250,000",Tijuana,Valle Sur,245 mÂ²,1 mÂ²,6,,,2,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,,,
1361508538,baja-california,casa,https://casa.metroscubicos.com/MLM-1361508538-casa-de-venta-infonavit-en-hacienda-las-fuentes-tijuana-bctodos-los-creditos-_JM,"U$S61,440",Tijuana,Hacienda las Fuentes,62 m²,65.97 m²,,2,1,1,,,,19 años,,,,,,,,,,,,,,,,,,
1407747691,baja-california,casa,https://casa.metroscubicos.com/MLM-1407747691-casa-en-venta-en-piramide-plaza-del-mar-_JM,"U$S199,000",Playas De Rosarito,Rosarito,120 mÂ²,80 mÂ²,,,,,,,,,,1,1,0 aÃ±os,,,,,,,,,,,,,,
754461246,baja-california,venta,https://casa.metroscubicos.com/MLM-754461246-venta-de-casa-lomas-de-agua-caliente-mr-_JM,"U$S470,000",Tijuana,Lomas De Agua Caliente,300 m²,458 m²,9,4,4,3,,,,,,,,,,,,,,,,,,,,,,
1417823290,baja-california,casa,https://casa.metroscubicos.com/MLM-1417823290-casa-en-venta-en-col-las-americas-_JM,"U$S155,000",Tijuana,Las Américas,130 m²,300 m²,6,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1390418027,baja-california,casa,https://casa.metroscubicos.com/MLM-1390418027-casa-a-la-venta-en-lomas-de-agua-caliente-6ta-sec-frente-a-parque-_JM,"U$S415,000",Tijuana,Lomas De Agua Caliente 6a Secc.,148 m²,261 m²,,3,3,,,,,,,,,,,,,,,,,,,,,,,
1379600095,baja-california,casa,https://casa.metroscubicos.com/MLM-1379600095-casa-en-venta-en-aurora-residencial-terrazas-de-la-presa-tij-_JM,"$3,016,808",Tijuana,Terrazas De La Presa,111 m²,102 m²,5,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1345536839,baja-california,casa,https://casa.metroscubicos.com/MLM-1345536839-casa-sola-en-venta-liberal-lomas-del-rubi-_JM,"$2,750,000",Tijuana,Lomas Del Rubí,166 m²,200 m²,,5,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1306882106,baja-california,casa,https://casa.metroscubicos.com/MLM-1306882106-casa-sola-en-venta-los-valles-ke-casas-_JM,"$255,000",Tijuana,Los Valles,50 mÂ²,30 mÂ²,,,,,,,,,,1,1,0 aÃ±os,,,,,,,,,,,,,,
1401476901,baja-california,casa,https://casa.metroscubicos.com/MLM-1401476901-casa-en-venta-en-zona-dorada-en-las-plazas-con-acabados-modernos-en-tijuana-bc-_JM,"U$S849,000",Tijuana,Las Plazas,650 m²,384 m²,,4,6,3,,,,4 años,,,,,,,,,,,,,,,,,,
1399715928,baja-california,villa,https://casa.metroscubicos.com/MLM-1399715928-villa-en-the-plaza-at-bajamar-modelo-zinfandel-_JM,"U$S135,000",Ensenada,Bajamar,200 m²,77 m²,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1399658485,baja-california,casa,https://casa.metroscubicos.com/MLM-1399658485-casa-en-venta-en-col-marquez-de-leon-ensenada-bc-_JM,"U$S120,000",Ensenada,Manuel Marquez De León,312 m²,120 m²,,3,2,,,,,,,,,,,,,,,,,,,,,,,
1385573220,baja-california,se,https://casa.metroscubicos.com/MLM-1385573220-se-vende-casa-de-3-recamaras-en-residencial-villa-bonita-ti-_JM,"U$S2,750,000",Tijuana,Tejamen,110 m²,115 m²,6,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1417849091,baja-california,casa,https://casa.metroscubicos.com/MLM-1417849091-casa-en-venta-lomas-de-la-presa-_JM,"$2,400,000",Tijuana,Lomas De La Presa,120 m²,1 m²,4,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
926233888,baja-california,rancho,https://casa.metroscubicos.com/MLM-926233888-rancho-de-2-ha-con-frente-de-carretera-en-valle-de-guadalupe-_JM,U$S55,Ensenada,El Porvenir,20000 m²,1 m²,6,4,,1,,,,0 años,,,,,,,,,,,,,,,,,,
1398448977,baja-california,casa,https://casa.metroscubicos.com/MLM-1398448977-casa-sola-en-venta-urbiquinta-marsella-_JM,"U$S130,000",Tijuana,Urbiquinta Marsella,105 m²,135 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1417457975,baja-california,casa,https://casa.metroscubicos.com/MLM-1417457975-casa-en-venta-baja-country-club-ensenada-baja-california-_JM,"U$S395,000",Ensenada,El Álamo,400 m²,385 m²,3,3,2,2,,1,Norte,1 años,,,,,,,,,,,,,,,,,,
1419381773,baja-california,excelente,https://casa.metroscubicos.com/MLM-1419381773-excelente-zona-bonita-casa-nueva-en-venta-conjunto-urbano-esperanza-_JM,"$1,800,000",Mexicali,Conjunto Urbano Esperanza,166 m²,96 m²,,3,1,,,2,,,,,,,,,,,,,,,,,,,,
1408994875,baja-california,casa,https://casa.metroscubicos.com/MLM-1408994875-casa-en-venta-en-residencial-san-agustin-zona-valle-mvo-_JM,"$22,500,000",Tijuana,Residencial San Agustin,705 m²,705 m²,,3,5,2,,,,0 años,0 MXN,,,,,,,,,,,,,,,,,
1368588151,baja-california,casa,https://casa.metroscubicos.com/MLM-1368588151-casa-sola-en-venta-san-jose-del-cabo-centro-_JM,"$50,500,000",Los Cabos,San JosÃ© Del Cabo Centro,429 mÂ²,429 mÂ²,,,,,,,,,,5,6,0 aÃ±os,,,,,,,,,,,,,,
962859070,baja-california,casa,https://casa.metroscubicos.com/MLM-962859070-casa-sola-en-venta-san-miguel-_JM,"$1,810,000",La Paz,Fraccionamiento San Miguel,142 m²,86 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
764606230,baja-california,thanksgiving,https://casa.metroscubicos.com/MLM-764606230-thanksgiving-or-easter-wk-3br-bajapoint-fractional-president-_JM,"U$S39,000",Baja California Sur,Los Cabos,239 mÂ²,,,,,1,,,,,0 MXN,3,3,0 aÃ±os,,,,,,,,,,,,,,
1385535753,baja-california,bella,https://casa.metroscubicos.com/MLM-1385535753-bella-vista-casas-nuevas-en-playas-de-rosarito-_JM,"U$S200,000",Playas De Rosarito,Rosarito Centro,160 m²,173 m²,5,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1421906760,baja-california,venta,https://casa.metroscubicos.com/MLM-1421906760-venta-casa-en-remate-privada-de-los-colibries-baja-california-3-recamaras-_JM,"$1,140,040",Tijuana,Jardines De Agua Caliente,100 m²,,,3,2,1,,,,0 años,0 MXN,,,,,,,,,,,,,,,,,
1385567271,baja-california,se,https://casa.metroscubicos.com/MLM-1385567271-se-vende-departamento-de-1-recamara-en-torre-adamant-tijuan-_JM,"U$S205,000",Tijuana,Lomas De Agua Caliente,51 m²,51 m²,2,1,1,2,,,,0 años,,,,,,,,,,,,,,,,,,
1422410295,baja-california,casa,https://casa.metroscubicos.com/MLM-1422410295-casa-en-venta-los-cabos-baja-california-sur-_JM,"U$S1,450,000",Los Cabos,El Pedregal,934 m²,462 m²,,4,4,2,,2,,,0 USD,,,,,,,,,,,,,,,,,
945846355,baja-california,casa,https://casa.metroscubicos.com/MLM-945846355-casa-en-venta-de-lujo-tipo-villa-frente-al-mar-rosaritobc-_JM,"U$S369,000",Playas De Rosarito,Cantamar,120 mÂ²,154 mÂ²,,,,1,,,,,,2,2,1 aÃ±os,,,,,,,,,,,,,,
1419298815,baja-california,venta,https://casa.metroscubicos.com/MLM-1419298815-venta-de-casa-en-tijuana-la-presa-seccion-vistas-_JM,"$3,016,808",Tijuana,Terrazas De La Presa Secc. Vistas,111 m²,101 m²,,4,2,,,2,,,,,,,,,,,,,,,,,,,,
1417829795,baja-california,en,https://casa.metroscubicos.com/MLM-1417829795-en-venta-casa-en-la-zona-norte-con-terreno-amplio-_JM,"U$S350,000",Tijuana,Zona Norte,549 m²,250 m²,,,,,,,,0 años,,,,,,,,,,,,,,,,,,
1420390870,baja-california,se,https://casa.metroscubicos.com/MLM-1420390870-se-vende-casa-con-alberca-en-punta-piedra-ensenada-ca-_JM,"U$S730,000",Ensenada,Colonia Popular 89,800 mÂ²,320 mÂ²,7,,,2,,,,,,3,4,0 aÃ±os,,,,,,,,,,,,,,
1368519258,baja-california,casa,https://casa.metroscubicos.com/MLM-1368519258-casa-sola-en-venta-hacienda-agua-caliente-_JM,"U$S1,390,000",Tijuana,Hacienda Agua Caliente,1490 mÂ²,510 mÂ²,,,,,,,,,,4,6,13 aÃ±os,,,,,,,,,,,,,,
1339240318,baja-california,atencion,https://casa.metroscubicos.com/MLM-1339240318-atencion-moderna-casa-disponible-amplia-y-bien-ubicada-en-j-_JM,"$2,950,000",Tijuana,Jardines De La MisiÃ³n,120 mÂ²,110 mÂ²,6,,,3,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,,,
1407768926,baja-california,casa,https://casa.metroscubicos.com/MLM-1407768926-casa-en-venta-en-piramide-plaza-del-mar-_JM,"U$S349,000",Playas De Rosarito,Rosarito,140 mÂ²,144 mÂ²,,,,,,,,,,2,2,0 aÃ±os,,,,,,,,,,,,,,
962863247,baja-california,casa,https://casa.metroscubicos.com/MLM-962863247-casa-sola-en-venta-antares-residencial-_JM,"$1,826,900",La Paz,Fraccionamiento Residencial Santa Rita,140 mÂ²,103 mÂ²,,,,,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,
962859158,baja-california,casa,https://casa.metroscubicos.com/MLM-962859158-casa-sola-en-venta-rosales-_JM,"$3,400,000",La Paz,El Rosario 1,140 m²,120 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
857895672,baja-california,casa,https://casa.metroscubicos.com/MLM-857895672-casa-sola-en-venta-valparaiso-_JM,"$3,080,000",Tijuana,El Paraíso,121 m²,151 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1333449183,baja-california,lote,https://casa.metroscubicos.com/MLM-1333449183-lote-3-rancho-paraiso-_JM,"U$S749,000",Los Cabos,El Tezal,1106 mÂ²,281 mÂ²,,,,,,,,,,,,5 aÃ±os,,,,,,,,,,,,,,
1390424449,baja-california,casa,https://casa.metroscubicos.com/MLM-1390424449-casa-moderna-en-preventa-de-3-recamaras-con-terraza-y-vista-al-mar-en-san-marino-residencial-_JM,"$3,900,000",Tijuana,Residencial San Marino,200 m²,150 m²,,3,2,,,2,,,,,,,,,,,,,,,,,,,,
1335861519,baja-california,vista,https://casa.metroscubicos.com/MLM-1335861519-vista-velas-ii-los-cabos-_JM,"U$S485,000",Los Cabos,El Tezal,164.05 m²,195.98 m²,,3,3,2,,,,1 años,,,,,,,,,,,,,,,,,,
1391206287,baja-california,casa,https://casa.metroscubicos.com/MLM-1391206287-casa-lupita-_JM,"$2,900,000",Los Cabos,Santa Rosa,,192 m²,,3,2,,,2,,,,,,,,,,,,,,,,,,,,
1385610777,baja-california,se,https://casa.metroscubicos.com/MLM-1385610777-se-vende-casa-de-3-recamaras-en-loma-dorada-tijuana-_JM,"U$S249,000",Tijuana,Loma Dorada,160 m²,160 m²,6,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1401121660,baja-california,casa,https://casa.metroscubicos.com/MLM-1401121660-casa-sola-en-venta-paraiso-del-sol-_JM,"$1,750,000",La Paz,Paraíso Del Sol,153 m²,140 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1382207075,baja-california,departamentos,https://casa.metroscubicos.com/MLM-1382207075-departamentos-en-venta-nuevos-cerca-del-boulevard-_JM,"$1,450,000",Tijuana,Ignacio Zaragoza,74 m²,74 m²,3,2,2,1,,4,Sur,0 años,0 MXN,,,,,,,,,,,,,,,,,
1381634472,baja-california,casa,https://casa.metroscubicos.com/MLM-1381634472-casa-sola-en-venta-reforma-_JM,"$2,750,000",Tijuana,Reforma,200 m²,150 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1360186852,baja-california,casa,https://casa.metroscubicos.com/MLM-1360186852-casa-sola-en-venta-colinas-de-aragon-_JM,"U$S250,000",Playas De Rosarito,Colinas De Aragón,400 m²,300 m²,,5,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1319283779,baja-california,casa,https://casa.metroscubicos.com/MLM-1319283779-casa-sola-en-venta-el-tezal-_JM,"$4,553,500",Los Cabos,El Tezal,151 mÂ²,151 mÂ²,,,,,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,
1422055471,baja-california,casa,https://casa.metroscubicos.com/MLM-1422055471-casa-en-venta-nueva-_JM,"U$S235,000",Tijuana,Verona,162 m²,207 m²,3,3,2,2,,2,Norte,0 años,300 MXN,,,,,,,,,,,,,,,,,
1407734891,baja-california,casa,https://casa.metroscubicos.com/MLM-1407734891-casa-en-venta-en-piramide-plaza-del-mar-_JM,"U$S259,000",Playas De Rosarito,Rosarito,140 mÂ²,93 mÂ²,,,,,,,,,,2,2,0 aÃ±os,,,,,,,,,,,,,,
1401457366,baja-california,casa,https://casa.metroscubicos.com/MLM-1401457366-casa-sola-en-venta-en-francisco-villa-tijuana-baja-california-_JM,"$3,600,000",Tijuana,Francisco Villa,151 mÂ²,140 mÂ²,,,,2,,,,,,3,3,1 aÃ±os,,,,,,,,,,,,,,
1407095325,baja-california,casa,https://casa.metroscubicos.com/MLM-1407095325-casa-sola-en-venta-las-cumbres-_JM,"$1,350,000",Tijuana,Las Cumbres,371 m²,120 m²,,4,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1385860698,baja-california,casa,https://casa.metroscubicos.com/MLM-1385860698-casa-sola-en-venta-benito-juarez-_JM,"U$S85,000",Mexicali,Benito Juárez,1600 m²,80 m²,,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1414757971,baja-california,casa,https://casa.metroscubicos.com/MLM-1414757971-casa-en-venta-_JM,"$1,982,610",Tijuana,La Gloria,82.6 m²,71.5 m²,,2,1,,,,Norte,0 años,0 MXN,,,,,,,,,,,,,,,,,
1385535747,baja-california,hermosas,https://casa.metroscubicos.com/MLM-1385535747-hermosas-townhouses-en-preventa-en-la-zona-dorada-olivo-_JM,"$6,000,000",Tijuana,Los Olivos,75 m²,218 m²,7,3,3,,,,,,,,,,,,,,,,,,,,,,,
793094545,baja-california,en,https://casa.metroscubicos.com/MLM-793094545-en-venta-casa-en-tijuana-amplia-en-fracc-privado-4-rec-_JM,"U$S245,000",Tijuana,San Agustin,180 m²,201 m²,,4,4,2,,2,,,,,,,,,,,,,,,,,,,,
1422433823,baja-california,casa,https://casa.metroscubicos.com/MLM-1422433823-casa-en-venta-la-paz-baja-california-sur-_JM,"U$S170,000",La Paz,Sector La Selva Fidepaz,350 m²,242 m²,,4,2,2,,2,,,0 USD,,,,,,,,,,,,,,,,,
1399715930,baja-california,villa,https://casa.metroscubicos.com/MLM-1399715930-villa-en-the-plaza-at-bajamar-modelo-merlot-232-_JM,"U$S195,000",Ensenada,Bajamar,232 m²,110 m²,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1308577476,baja-california,estamos,https://casa.metroscubicos.com/MLM-1308577476-estamos-orgullosos-de-ofrecer-esta-increible-casa-con-vista-al-mar-_JM,"U$S259,500",Playas De Rosarito,Villas De San Pedro,268 m²,268 m²,,3,3,2,,,,0 años,,,,,,,,,,,,,,,,,,
1371570301,baja-california,casa,https://casa.metroscubicos.com/MLM-1371570301-casa-sola-en-venta-villas-del-encanto-_JM,"$2,918,000",La Paz,Villas Del Encanto,152 m²,126 m²,,3,4,,,,,1 años,,,,,,,,,,,,,,,,,,
775572395,baja-california,casa,https://casa.metroscubicos.com/MLM-775572395-casa-nueva-en-colonia-los-reyes-_JM,"U$S125,000",Tijuana,Los Reyes,197 m²,35 m²,6,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1383083558,baja-california,la,https://casa.metroscubicos.com/MLM-1383083558-la-arquitectura-atemporal-acentua-el-exterior-de-la-casa-_JM,"$413,025",Tijuana,Baja Malibu,100 m²,100 m²,,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1422088074,baja-california,venta,https://casa.metroscubicos.com/MLM-1422088074-venta-casa-en-remate-las-garzas-mexicali-2-recamaras-_JM,"$1,178,500",La Paz,Las Garzas,70 m²,,,2,1,2,,,,0 años,0 MXN,,,,,,,,,,,,,,,,,
1385573270,baja-california,se,https://casa.metroscubicos.com/MLM-1385573270-se-vende-rancho-de-5038-m2-en-tecate-_JM,"U$S199,000",Tecate,CERESO El Hongo,5038 mÂ²,300 mÂ²,4,,,15,,,,,,2,2,0 aÃ±os,,,,,,,,,,,,,,
1412373478,baja-california,se,https://casa.metroscubicos.com/MLM-1412373478-se-vende-casa-de-559-m2-en-col-mexico-tijuana-_JM,"U$S220,000",Tijuana,México,559 m²,110 m²,5,3,2,4,,,,0 años,,,,,,,,,,,,,,,,,,
962863202,baja-california,casa,https://casa.metroscubicos.com/MLM-962863202-casa-sola-en-venta-bella-vista-_JM,"$3,800,000",La Paz,Bellavista,375 m²,240 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1404941065,baja-california,esta,https://casa.metroscubicos.com/MLM-1404941065-esta-casa-contemporanea-mexicana-esta-ubicada-en-el-hermoso-_JM,"$355,000",Playas De Rosarito,Castillos Del Mar,278 mÂ²,278 mÂ²,,,,1,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,,,
1395280373,baja-california,se,https://casa.metroscubicos.com/MLM-1395280373-se-vende-hermosa-casa-en-excelente-ubicacion-_JM,"$2,990,000",Ensenada,Colonia Naranjo,118.4 mÂ²,117 mÂ²,,,,2,,,,,,2,1,0 aÃ±os,,,,,,,,,,,,,,
1422064645,baja-california,ultimas,https://casa.metroscubicos.com/MLM-1422064645-ultimas-casa-nuevas-en-sendero-del-real-modelo-mezquite-residencial-privado-en-ubicacion-centrica-cercana-a-lazaro-cardenas-y-anahuac-_JM,"$1,932,750",Baja California,Mexicali,154 m²,90 m²,,3,1,,,2,,,,,,,,,,,,,,,,,,,,
1417829784,baja-california,casa,https://casa.metroscubicos.com/MLM-1417829784-casa-en-venta-en-linda-vista-zona-centro-_JM,"U$S119,000",Tijuana,Tijuana Centro,242 m²,1 m²,4,2,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1408235604,baja-california,casa,https://casa.metroscubicos.com/MLM-1408235604-casa-en-venta-barcelona-residencial-3ra-etapa-_JM,"$2,500,000",Mexicali,Residencial Barcelona,205 m²,145 m²,7,4,3,3,,,,7 años,,,,,,,,,,,,,,,,,,
1401463888,baja-california,casa,https://casa.metroscubicos.com/MLM-1401463888-casa-en-preventa-col-aeropuerto-en-ensenada-bc-_JM,"$3,850,000",Ensenada,Villas Del Real Residencial (aeropuerto),250 mÂ²,190 mÂ²,,,,,,,,,,4,4,1 aÃ±os,,,,,,,,,,,,,,
1401121656,baja-california,casa,https://casa.metroscubicos.com/MLM-1401121656-casa-sola-en-venta-san-miguel-_JM,"$2,350,000",La Paz,Fraccionamiento San Miguel,152 m²,146 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
962866154,baja-california,casa,https://casa.metroscubicos.com/MLM-962866154-casa-sola-en-venta-altamira-residencial-_JM,"$2,250,000",La Paz,Fraccionamiento La Cima Residencial,140 m²,107 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
926715154,baja-california,casa,https://casa.metroscubicos.com/MLM-926715154-casa-en-venta-en-privada-catalana-chapultepec-9na-seccion-_JM,"U$S500,000",Tijuana,Chapultepec 9a SecciÃ³n,360 mÂ²,380 mÂ²,8,,,2,,,,,,4,3,0 aÃ±os,,,,,,,,,,,,,,
913695006,baja-california,casa,https://casa.metroscubicos.com/MLM-913695006-casa-sola-en-venta-chapultepec-_JM,"U$S1,100,000",Tijuana,Chapultepec,1000 mÂ²,1100 mÂ²,,,,,,,,,,5,7,21 aÃ±os,,,,,,,,,,,,,,
1390411460,baja-california,townhouses,https://casa.metroscubicos.com/MLM-1390411460-townhouses-en-pre-venta-con-una-ubicacion-privilegiada-modelos-vanguardistas-y-una-increible-vista-a-la-zona-rio-una-arquitectura-unica-que-lo-hace-con-una-calidad-y-un-confort-extraordinario-_JM,"$5,200,000",Tijuana,Burocrata Ruiz Cortines,,150 m²,,3,2,,,,,,,,,,,,,,,,,,,,,,,
1422404241,baja-california,casa,https://casa.metroscubicos.com/MLM-1422404241-casa-en-venta-la-paz-baja-california-sur-_JM,"U$S2,500,000",La Paz,Pedregal de la Paz,1355 mÂ²,479 mÂ²,,,,3,,3,,,0 USD,4,5,,,,,,,,,,,,,,,
1422433323,baja-california,casa,https://casa.metroscubicos.com/MLM-1422433323-casa-en-venta-la-paz-baja-california-sur-_JM,"U$S339,000",La Paz,Los Barriles,407 mÂ²,248 mÂ²,,,,2,,2,,,0 USD,2,2,,,,,,,,,,,,,,,
1399709892,baja-california,villa,https://casa.metroscubicos.com/MLM-1399709892-villa-en-the-plaza-at-bajamar-modelo-merlot-200-_JM,"U$S190,000",Ensenada,Bajamar,200 m²,110 m²,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1385610851,baja-california,se,https://casa.metroscubicos.com/MLM-1385610851-se-vende-casa-con-amplio-terreno-en-playas-de-rosarito-pmr-5-_JM,"U$S278,900",Playas De Rosarito,Plan Libertador,900 m²,360 m²,5,3,2,2,,,,22 años,,,,,,,,,,,,,,,,,,
1368304339,baja-california,casa,https://casa.metroscubicos.com/MLM-1368304339-casa-sola-en-venta-san-jose-del-cabo-centro-_JM,"$72,000,000",Los Cabos,San José Del Cabo Centro,417 m²,417 m²,,4,5,,,,,0 años,,,,,,,,,,,,,,,,,,
1385573290,baja-california,se,https://casa.metroscubicos.com/MLM-1385573290-se-vende-terreno-de-1200-m2-en-col-francisco-villa-tijuan-_JM,"U$S180,000",Tijuana,Ejido Francisco Villa,1200 m²,1 m²,,,,,,,,0 años,,,,,,,,,,,,,,,,,,
1415480222,baja-california,casa,https://casa.metroscubicos.com/MLM-1415480222-casa-en-venta-en-fraccionamiento-arco-iris-_JM,"$1,800,000",Ensenada,Francisco Zarco,120 m²,130 m²,,2,2,1,,2,,0 años,,,,,,,,,,,,,,,,,,
1401450886,baja-california,casa,https://casa.metroscubicos.com/MLM-1401450886-casa-en-pre-venta-en-comercial-chaputepec-ensenada-bc-_JM,"$8,900,000",Ensenada,Chapultepec,320 m²,302 m²,,3,3,3,,,,1 años,,,,,,,,,,,,,,,,,,
1385516333,baja-california,se,https://casa.metroscubicos.com/MLM-1385516333-se-vende-amplia-casa-en-col-hidalgo-tijuana-pmr-1514-_JM,"U$S310,000",Tijuana,Hidalgo,200 m²,370 m²,7,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1387815178,baja-california,casa,https://casa.metroscubicos.com/MLM-1387815178-casa-sola-en-venta-campestre-la-mina-de-san-antonio-_JM,"U$S750,000",Playas De Rosarito,La Mina De San Antonio,450 mÂ²,380 mÂ²,,,,,,,,,,6,7,3 aÃ±os,,,,,,,,,,,,,,
1385535760,baja-california,se,https://casa.metroscubicos.com/MLM-1385535760-se-vende-casa-de-5-recamaras-en-lomas-de-montecarlo-rosarit-_JM,"U$S398,000",Playas De Rosarito,Montecarlo 2,510 m²,450 m²,9,5,3,8,,,,0 años,,,,,,,,,,,,,,,,,,
1327683630,baja-california,casa,https://casa.metroscubicos.com/MLM-1327683630-casa-sola-en-venta-el-tezal-_JM,"$12,106,500",Los Cabos,El Tezal,479 mÂ²,479 mÂ²,,,,,,,,,,4,6,0 aÃ±os,,,,,,,,,,,,,,
1389742878,baja-california,casa,https://casa.metroscubicos.com/MLM-1389742878-casa-en-venta-en-zona-centro-_JM,"$3,720,000",Ensenada,Ensenada Centro,468 m²,100.92 m²,,3,2,2,,,,60 años,,,,,,,,,,,,,,,,,,
1333259955,baja-california,vive,https://casa.metroscubicos.com/MLM-1333259955-vive-seguro-privado-y-exclusivo-en-casa-de-dos-niveles-en-alcorce-del-bosque-_JM,"$2,314,039",Mexicali,Palmar De Santa Anita,177 m²,115 m²,,3,2,,,2,,1 años,,,,,,,,,,,,,,,,,,
764603156,baja-california,los,https://casa.metroscubicos.com/MLM-764603156-los-frailes-k301-lomas-de-la-jolla-_JM,"U$S202,000",Los Cabos,Lomas De La Joya,103 mÂ²,225 mÂ²,,,,1,,3,,,0 MXN,2,2,24 aÃ±os,,,,,,,,,,,,,,
1389867651,baja-california,se,https://casa.metroscubicos.com/MLM-1389867651-se-vende-hermosa-casa-en-excelente-ubicacion-_JM,"$3,010,000",Ensenada,Colonia Naranjo,118.4 mÂ²,117 mÂ²,,,,2,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,,,
1345543346,baja-california,casa,https://casa.metroscubicos.com/MLM-1345543346-casa-sola-en-venta-villa-residencial-santa-fe-3a-seccion-_JM,"$1,350,000",Tijuana,Villa Residencial Santa Fe 3a Sección,60 m²,70 m²,,3,1,1,,,,0 años,,,,,,,,,,,,,,,,,,
1308596954,baja-california,guadalupe,https://casa.metroscubicos.com/MLM-1308596954-guadalupe-_JM,"$3,950,000",Baja California Sur,Los Cabos,192 m²,108 m²,,3,2,12,,,,0 años,,,,,,,,,,,,,,,,,,
1422465259,baja-california,casa,https://casa.metroscubicos.com/MLM-1422465259-casa-en-venta-la-paz-baja-california-sur-_JM,"U$S2,575,000",La Paz,Las Tunas,9728 mÂ²,662 mÂ²,,,,2,,1,,,0 USD,4,4,,,,,,,,,,,,,,,
1413273940,baja-california,casa,https://casa.metroscubicos.com/MLM-1413273940-casa-en-venta-en-marquez-de-leon-_JM,"$1,825,000",Ensenada,Manuel Marquez De León,300 m²,150 m²,,3,1,3,,1,,0 años,,,,,,,,,,,,,,,,,,
1401101767,baja-california,casa,https://casa.metroscubicos.com/MLM-1401101767-casa-sola-en-venta-la-rumorosa-_JM,"U$S86,000",Tecate,La Rumorosa,1414 m²,100 m²,,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1397203249,baja-california,casa,https://casa.metroscubicos.com/MLM-1397203249-casa-sola-en-venta-urbi-quinta-del-cedro-_JM,"$1,700,000",Tijuana,Urbiquinta Del Cedro,100 m²,57 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
