ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Tipo de casa,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,Bodegas,AntigÃ¼edad,OrientaciÃ³n,Orientación,Cantidad de pisos,Tipo de propiedad,Tipo de departamento,Disposición,Departamentos por piso,Número de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote
1409619215,oaxaca,listo,https://terreno.metroscubicos.com/MLM-1409619215-listo-para-construir-terreno-a-10-min-de-puerto-escondido-_JM,"$1,290,000",Oaxaca,Santa Maria Colotepec,1290 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1307514882,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1307514882-terreno-fraccionamiento-las-palmas-del-ingenio-_JM,"$350,000",Oaxaca,San Juan Bautista Tuxtepec,400 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1382165422,oaxaca,venta,https://terreno.metroscubicos.com/MLM-1382165422-venta-terreno-en-playa-huatulco-_JM,"$13,000,000",Santa Maria Huatulco,Bahías De Huatulco,6000 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
932358019,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-932358019-terreno-comercial-en-venta-playa-el-violin-_JM,"$42,000,000",Oaxaca,Santa Maria Huatulco,3005 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408185925,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408185925-terreno-en-venta-para-casa-habitacion-_JM,"$1,000,000",Tlalixtac De Cabrera,San Antonio,436 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408185294,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408185294-terreno-sobre-calle-principal-del-ejido-guadalupe-victoria-_JM,"$3,300,000",Oaxaca De JuÃ¡rez,Guadalupe Victoria,825 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
929795067,oaxaca,rtv,https://terreno.metroscubicos.com/MLM-929795067-rtv-2078-terreno-en-venta-puerto-escondido-oaxaca-_JM,"$16,000,000",San Pedro Mixtepec-juquila,Bajos De Chila,81860 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1378967202,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1378967202-terreno-en-la-playa-en-el-fraccionamiento-el-venado-oaxaca-_JM,"$64,000,000",San Pedro Tututepec,Tututepec,39751 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1366940035,oaxaca,gran,https://terreno.metroscubicos.com/MLM-1366940035-gran-oportunidad-de-adquirir-tu-terreno-a-unos-pasos-de-playa-palmarito-oaxaca-_JM,"$250,000",San Pedro Mixtepec-juquila,Bajos De Chila,200 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
927039246,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927039246-terreno-san-juan-bautista-tuxtepec-_JM,"$7,200,000",Oaxaca,San Juan Bautista Tuxtepec,36 ha,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1349870128,oaxaca,lotes,https://terreno.metroscubicos.com/MLM-1349870128-lotes-desde-400m2-conservicios-y-escritura-publica-_JM,"$929,380",San Pedro Pochutla,Pochutla,400 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1335867284,oaxaca,en,https://terreno.metroscubicos.com/MLM-1335867284-en-venta-terreno-en-san-andres-huayapan-oaxaca-de-juarez-oaxaca-_JM,"$2,500,000",San AndrÃ©s Huayapam,Otra Colonia,420 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1331536880,oaxaca,punta,https://terreno.metroscubicos.com/MLM-1331536880-punta-santa-cruz-_JM,"$50,000,000",San Pedro Mixtepec-juquila,Puerto Escondido Centro,5792 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
927043406,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927043406-terreno-san-juan-bautista-tuxtepec-_JM,"$210,000",Oaxaca,San Juan Bautista Tuxtepec,200 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
927043335,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927043335-terreno-san-juan-bautista-tuxtepec-_JM,"$900,000",Oaxaca,San Juan Bautista Tuxtepec,2000 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
959646912,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-959646912-terreno-en-venta-san-pablo-etla-_JM,"$450,000",San Pablo Etla,San Pablo Etla,240 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408223577,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408223577-terreno-en-la-entrada-de-puerto-escondido-_JM,"$395,000",San Pedro Mixtepec-juquila,Aeropuerto De La Ciudad De Puerto Escondido,350 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1366934074,oaxaca,oportunidad,https://terreno.metroscubicos.com/MLM-1366934074-oportunidad-de-inversion-playa-agua-blanca-_JM,"$300,000",Santa Maria Tonameca,Santa MarÃ­a Tonameca Centro,200 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
927039131,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927039131-terreno-tuxtepec-centro-_JM,"$8,000,000",San Juan Bautista Tuxtepec,Tuxtepec Centro,553 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1356337761,oaxaca,magnificos,https://terreno.metroscubicos.com/MLM-1356337761-magnificos-terrenos-en-venta-en-trinidad-de-viguera-oaxaca-_JM,"$350,000",Oaxaca De JuÃ¡rez,Trinidad de Viguera,197 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
921880438,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-921880438-terreno-en-venta-san-pedro-pochutla-centro-_JM,"U$S70,200",San Pedro Pochutla,San Pedro Pochutla,200 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,
866604101,oaxaca,excelente,https://terreno.metroscubicos.com/MLM-866604101-excelente-terreno-para-inversionistas-en-col-la-capelliana-_JM,"$1,350",Guadalupe Etla,Guadalupe Etla,7000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1408166812,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408166812-terreno-en-venta-playa-estacahuite-en-puerto-angel-oaxacaterreno-en-venta-playa-estacahuite-en-puerto-angel-oaxaca-_JM,"$1,500",San Pedro Pochutla,Puerto Ángel,2500 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1307475721,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1307475721-terreno-fraccionamiento-las-palmas-del-ingenio-_JM,"$1,100,000",Oaxaca,San Juan Bautista Tuxtepec,380 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1408173826,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408173826-terreno-de-oportunidad-en-guelache-_JM,$550,San Juan Bautista Guelache,Santos Degollado Etla,10000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1335886526,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1335886526-terreno-en-venta-en-lomas-de-nazareno-oaxaca-de-juarez-_JM,"$980,000",Santa Cruz Xoxocotlan,Santa Cruz Xoxocotlan,320 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1392581820,oaxaca,lote,https://terreno.metroscubicos.com/MLM-1392581820-lote-en-venta-en-santa-maria-huatulco-_JM,"$5,800,000",Santa Maria Huatulco,Santa MarÃ­a Huatulco,48076 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1408173375,oaxaca,hectareas,https://terreno.metroscubicos.com/MLM-1408173375-hectareas-en-venta-en-guelache-_JM,"$27,500,000",San Juan Bautista Guelache,Santos Degollado Etla,50000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
932386454,oaxaca,se,https://terreno.metroscubicos.com/MLM-932386454-se-vende-terreno-con-oficinas-en-salina-cruz-oaxaca-_JM,"$10,000,000",Salina Cruz,Deportiva,2617 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1335887687,oaxaca,en,https://terreno.metroscubicos.com/MLM-1335887687-en-venta-terreno-en-santa-maria-el-tule-oaxaca-_JM,"$29,920,000",Oaxaca De Juárez,Cinco Señores,13600 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
932355861,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-932355861-terreno-en-venta-bahia-chahue-_JM,"$42,000,000",Santa Maria Huatulco,BahÃ­a De Conejo,6093 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408079478,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408079478-terreno-en-el-espinal-_JM,"$32,000,000",Juchitan De Zaragoza,Juchitan Centro,460000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1307534126,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1307534126-terreno-12-de-julio-_JM,"$1,490,000",Oaxaca,San Juan Bautista Tuxtepec,1863 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1408180182,oaxaca,lotes,https://terreno.metroscubicos.com/MLM-1408180182-lotes-en-la-exgarita-xoxocotlan-_JM,"$440,000",Santa Cruz Xoxocotlan,Ex- Garita De Xoxo,80 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1335830402,oaxaca,en,https://terreno.metroscubicos.com/MLM-1335830402-en-venta-terreno-en-ex-hacienda-la-soledad-san-lorenzo-cacaotepec-oaxaca-_JM,"$7,500,000",San Lorenzo Cacaotepec,San Lorenzo Cacaotepec,5000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
927043380,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927043380-terreno-san-juan-bautista-tuxtepec-_JM,"$38,500,000",Oaxaca,San Juan Bautista Tuxtepec,70000 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1408117750,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408117750-terreno-en-venta-en-guadalupe-victoria-_JM,"$4,700,000",Oaxaca De JuÃ¡rez,Guadalupe Victoria,2622 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408123262,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408123262-terreno-en-venta-_JM,"$18,000,000",Santa Cruz Xoxocotlan,Santa Cruz Xoxocotlan,2493 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1405332588,oaxaca,espectacular,https://terreno.metroscubicos.com/MLM-1405332588-espectacular-terreno-campestre-en-venta-banda-de-oaxaca-en-_JM,"$12,872,230",San Miguel De Allende,Banda,75719 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1405055392,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1405055392-terreno-uso-de-suelo-turistico-hotelero-a-300-metros-de-la-p-_JM,"$42,000,000",Santa Maria Huatulco,Chahue,6093 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
927036071,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927036071-terreno-san-juan-bautista-tuxtepec-_JM,"$40,000,000",Oaxaca,San Juan Bautista Tuxtepec,40000 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1366933652,oaxaca,en,https://terreno.metroscubicos.com/MLM-1366933652-en-venta-hermoso-terreno-en-guadalupe-victoria-oaxaca-_JM,"$3,800,000",Oaxaca De JuÃ¡rez,Guadalupe Victoria,707.69 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1408079481,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408079481-terreno-con-construccion-en-montoya-_JM,"$900,000",Oaxaca De JuÃ¡rez,Arbolada IlusiÃ³n,200 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408123266,oaxaca,terrenos,https://terreno.metroscubicos.com/MLM-1408123266-terrenos-en-tlalixtac-en-venta-_JM,"$2,800",Tlalixtac De Cabrera,S S A,,,,,,,,,,,,,,,,,,,,,,-,,,,,
893205918,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-893205918-terreno-en-venta-santa-lucia-del-camino-_JM,"$3,150,000",Santa Lucia Del Camino,Santa Lucia Del Camino,700 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408185687,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408185687-terreno-residencial-en-puente-de-piedra-totalmente-urbanizado-_JM,"$3,100,000",Oaxaca De JuÃ¡rez,Presidente JuÃ¡rez,218 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408117231,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408117231-terreno-en-san-martin-mexicapam-_JM,"$3,500,000",Oaxaca De JuÃ¡rez,Guelaguetza,498 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1363020108,oaxaca,terrenos,https://terreno.metroscubicos.com/MLM-1363020108-terrenos-en-venta-en-la-estacion-acatlan-de-perez-figueroa-_JM,"$10,113,815",AcatlÃ¡n De PÃ©rez Figueroa,TÃ©tela EstaciÃ³n,62165 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
927036175,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927036175-terreno-san-juan-bautista-tuxtepec-_JM,"$950,000",Oaxaca,San Juan Bautista Tuxtepec,345 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1302059158,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1302059158-terreno-en-venta-_JM,"$4,500,000",Santo Domingo Tehuantepec,Santo Domingo Tehuantepec,2500 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
927036162,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927036162-terreno-la-piragua-_JM,"$4,484,480",San Juan Bautista Tuxtepec,La Piragua,800 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1408123491,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408123491-terreno-en-venta-_JM,"$1,580,000",San Lorenzo Cacaotepec,San Lorenzo Cacaotepec,1584 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1414824668,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1414824668-terreno-en-venta-santa-cruz-etla-oaxaca-_JM,$600,San Pablo Etla,Santa Cruz Etla,6350 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
893202009,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-893202009-terreno-en-venta-santa-maria-del-tule-_JM,"$1,000,000",Santa Maria Del Tule,Santa MarÃ­a Del Tule,400 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408185499,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408185499-terreno-con-construccion-en-el-ejido-guadalupe-victora-_JM,"$6,500,000",Oaxaca De JuÃ¡rez,Guadalupe Victoria,629 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1309808024,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1309808024-terreno-tuxtepec-centro-_JM,"$19,000,000",San Juan Bautista Tuxtepec,Tuxtepec Centro,1459 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1408079577,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408079577-terreno-en-venta-en-el-centro-_JM,"$6,500,000",Oaxaca De JuÃ¡rez,Estado Oaxaca,530 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
942561439,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-942561439-terreno-en-venta-san-andres-huayapam-_JM,"$2,700,000",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,416 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
962394660,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-962394660-terreno-san-juan-bautista-tuxtepec-_JM,"$69,000,000",Oaxaca,San Juan Bautista Tuxtepec,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1408185920,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408185920-terreno-para-construccion-de-casa-habitacion-_JM,"$900,000",Oaxaca De JuÃ¡rez,San Jacinto Ejidal,258 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
927036095,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927036095-terreno-san-juan-bautista-tuxtepec-_JM,"$2,800,000",Oaxaca,San Juan Bautista Tuxtepec,560 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1408166807,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408166807-terreno-en-venta-_JM,"$4,000",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,612 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408179346,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408179346-terreno-en-venta-en-san-sebastian-etla-_JM,"$1,500",San Pablo Etla,San SebastiÃ¡n Etla,4230 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
927039439,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927039439-terreno-san-juan-bautista-tuxtepec-_JM,"$630,000",Oaxaca,San Juan Bautista Tuxtepec,159 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1408015201,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408015201-terreno-en-venta-santiago-etla-_JM,"$5,200,000",San Lorenzo Cacaotepec,Santiaguito Etla,7897 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
757450769,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-757450769-terreno-semi-urbano-en-colotepec-oaxaca-_JM,"$21,800,000",Santa Maria Colotepec,Santa MarÃ­a Colotepec,200000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,
927043235,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927043235-terreno-san-juan-bautista-tuxtepec-_JM,"$2,500,000",Oaxaca,San Juan Bautista Tuxtepec,870 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1408166804,oaxaca,terrenos,https://terreno.metroscubicos.com/MLM-1408166804-terrenos-en-tlalixtac-_JM,"$605,000",Oaxaca,Tlalixtac De Cabrera,230 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408173346,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408173346-terreno-en-venta-con-facilidades-de-pago-_JM,"$1,157,000",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,413 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1387601685,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1387601685-terreno-comercial-en-venta-chacahua-_JM,"$3,732,000",Oaxaca,Villa de Tututepec de Melchor Ocampo,2195 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408117191,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408117191-terreno-en-venta-_JM,"$3,500,000",Oaxaca De JuÃ¡rez,Del Maestro,504 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1335867963,oaxaca,en,https://terreno.metroscubicos.com/MLM-1335867963-en-venta-terreno-en-trinidad-de-viguera-oaxaca-_JM,"$1,500,000",Oaxaca De JuÃ¡rez,Trinidad de Viguera,325 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
904376955,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-904376955-terreno-en-venta-centro-_JM,"$14,000,000",Oaxaca De JuÃ¡rez,Oaxaca Centro,600 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408185445,oaxaca,lotes,https://terreno.metroscubicos.com/MLM-1408185445-lotes-de-terrenos-en-san-agustin-yatareni-enfrente-a-restaurant-la-caballerizas-_JM,"$3,300",San AgustÃ­n Yatareni,San AgustÃ­n Yatareni,1100 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1419783501,oaxaca,lotes,https://terreno.metroscubicos.com/MLM-1419783501-lotes-cerca-de-la-coca-cola-_JM,"$1,600,000",San Pablo Etla,Poblano Morelos,400 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408179431,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408179431-terreno-en-venta-_JM,"$2,800,000",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,818 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408174350,oaxaca,venta,https://terreno.metroscubicos.com/MLM-1408174350-venta-de-terreno-en-lachigolo-_JM,"$650,000",San Francisco Lachigolo,San Francisco Lachigolo,625 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
780412397,oaxaca,3,https://terreno.metroscubicos.com/MLM-780412397-3-terrenos-venta-en-pinotepa-nacional-oaxaca-con-frente-a-_JM,"$17,000,000",Santiago Pinotepa Nacional,Corralero,500000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1380323569,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1380323569-terreno-en-venta-centro-_JM,"$15,500,000",Oaxaca De Juárez,Oaxaca Centro,790 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408147961,oaxaca,excelente,https://terreno.metroscubicos.com/MLM-1408147961-excelente-terreno-en-la-colonia-emiliano-zapata-_JM,"$4,700,000",San Jacinto Amilpas,Emiliano Zapata,797 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
962395467,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-962395467-terreno-san-juan-bautista-tuxtepec-_JM,"$12,000,000",Oaxaca,San Juan Bautista Tuxtepec,0 ha,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
927043451,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927043451-terreno-san-juan-bautista-tuxtepec-_JM,"$1,812,000",Oaxaca,San Juan Bautista Tuxtepec,1500 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
927043092,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927043092-terreno-la-piragua-_JM,"$4,500,000",San Juan Bautista Tuxtepec,La Piragua,864 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1365936826,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1365936826-terreno-en-venta-en-san-felipe-del-agua-oaxaca-_JM,"$5,528,515",Oaxaca De JuÃ¡rez,San Felipe Del Agua 1,414.56 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1409698924,oaxaca,venta,https://terreno.metroscubicos.com/MLM-1409698924-venta-terreno-en-huatulco-94-ha-y-400m-de-playa-_JM,"U$S22,000,000",Santa Maria Huatulco,BahÃ­as De Huatulco,940000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1408079578,oaxaca,terrenos,https://terreno.metroscubicos.com/MLM-1408079578-terrenos-con-vista-al-mar-_JM,"$7,500,000",Santa Maria Tonameca,Escobilla O Juan Boquita,6500 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
927036227,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927036227-terreno-la-piragua-_JM,"$8,736,000",San Juan Bautista Tuxtepec,La Piragua,1560 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
902326369,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-902326369-terreno-comercial-en-venta-miguel-hidalgo-poniente-_JM,"$6,500,000",Salina Cruz,Miguel Hidalgo Poniente,330 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1386545573,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1386545573-terreno-en-venta-en-vista-hermosa-etla-oaxaca-_JM,"$3,490,200",San Agustin Etla,San AgustÃ­n Etla,1662.41 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1395291849,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1395291849-terreno-en-venta-vainilla-tonameca-_JM,"$3,731,500",Santa Maria Tonameca,Santa MarÃ­a Tonameca,2195 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
893202018,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-893202018-terreno-comercial-en-venta-san-antonio-monterrey-_JM,"$20,000,000",Salina Cruz,San Antonio Monterrey,50000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408073389,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408073389-terreno-en-venta-_JM,"$1,400",Guadalupe Etla,Otra Colonia,1279 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
927043318,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927043318-terreno-la-piragua-_JM,"$17,942,535",San Juan Bautista Tuxtepec,La Piragua,3987 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1368694825,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1368694825-terreno-en-venta-san-sebastian-teitipac-_JM,"$850,000",San Sebastián Teitipac,San Sebastián Teitipac,985 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1305068155,oaxaca,en,https://terreno.metroscubicos.com/MLM-1305068155-en-venta-terreno-en-san-pablo-etla-oaxaca-_JM,"$800,000",San Pablo Etla,Otra Colonia,400 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1408147938,oaxaca,atencion,https://terreno.metroscubicos.com/MLM-1408147938-atencion-inversionistas-_JM,"U$S500,000",Santa Maria Tonameca,San Francisco Cozoaltepec,2761 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1400471625,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1400471625-terreno-comercial-en-venta-chacahua-_JM,"$1,768,000",Oaxaca,Villa de Tututepec de Melchor Ocampo,1040 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1353915242,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1353915242-terreno-en-venta-san-andres-huayapam-_JM,"$1,300,000",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,390 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1335867291,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1335867291-terreno-con-casa-en-venta-_JM,"$3,600,000",Ciudad Ixtepec,Ciudad Ixtepec,8450 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
927039128,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927039128-terreno-tuxtepec-centro-_JM,"$3,000,000",San Juan Bautista Tuxtepec,Tuxtepec Centro,272 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1305914016,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1305914016-terreno-comercial-en-venta-tlalixtac-de-cabrera-_JM,"$5,000,000",Tlalixtac De Cabrera,Tlalixtac De Cabrera,35000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408079625,oaxaca,exelente,https://terreno.metroscubicos.com/MLM-1408079625-exelente-terreno-en-san-raymundo-jalpam-_JM,$800,Oaxaca,San Raymundo Jalpan,5070 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408015079,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408015079-terreno-en-venta-ideal-para-inversionistas-_JM,"$1,500",Santa Maria Atzompa,San JerÃ³nimo Yahuiche,28150 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
