ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Bodegas,Tipo de casa,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Cantidad de pisos,Tipo de propiedad,OrientaciÃ³n,Tipo de departamento,Departamentos por piso,Número de piso de la unidad,NÃºmero de piso de la unidad,Disposición,Acceso,Forma del terreno,DisposiciÃ³n del lote,Metros de frente,Metros de fondo,Disposición del lote
1361857226,michoacán,casa,https://casa.metroscubicos.com/MLM-1361857226-casa-sola-en-venta-fraccionamiento-campo-bello-_JM,"$1,800,000",Morelia,Campo Bello,96 m²,117 m²,,3,3,,,,,6 años,,,,,,,,,,,,,,,,,,
1361844256,michoacán,casa,https://casa.metroscubicos.com/MLM-1361844256-casa-sola-en-venta-cointzio-_JM,"$650,000",Morelia,Cointzio,50 mÂ²,45 mÂ²,,,,,,,,,,2,1,2 aÃ±os,,,,,,,,,,,,,,
1335804975,michoacán,casa,https://casa.metroscubicos.com/MLM-1335804975-casa-sola-en-venta-altozano-morelia-_JM,"$8,700,000",Morelia,Amalia Solorzano,300 mÂ²,400 mÂ²,,,,,,,,,,4,4,3 aÃ±os,,,,,,,,,,,,,,
1335773803,michoacán,casa,https://casa.metroscubicos.com/MLM-1335773803-casa-sola-en-venta-puerto-de-buenavista-_JM,"$1,630,000",Morelia,Puerto De Buenavista,200 m²,180 m²,,1,1,,,,,7 años,,,,,,,,,,,,,,,,,,
1372351529,michoacán,venta,https://casa.metroscubicos.com/MLM-1372351529-venta-casa-lomalta-tres-marias-morelia-cas2621-afyc-_JM,"$3,090,000",Morelia,Tres MarÃ­as,156 mÂ²,182 mÂ²,,,,3,,,,,,4,3,0 aÃ±os,2,,,,,,,,,,,,,
1361811761,michoacán,casa,https://casa.metroscubicos.com/MLM-1361811761-casa-sola-en-venta-vistas-la-huerta-_JM,"$920,000",Morelia,Puerto De Buenavista,63 m²,45 m²,,2,1,,,,,2 años,,,,,,,,,,,,,,,,,,
1303769011,michoacán,casa,https://casa.metroscubicos.com/MLM-1303769011-casa-en-venta-en-reforma-michoacan-vcr-_JM,"$1,389,913",Morelia,Reforma,114 m²,140 m²,,3,2,2,,,,,,,,,2,,,,,,,,,,,,,
868482058,michoacán,casa,https://casa.metroscubicos.com/MLM-868482058-casa-en-venta-en-bosque-camelinas-morelia-_JM,"$4,500,000",Morelia,Bosque Camelinas,235 m²,350 m²,7,3,3,2,,,,0 años,,,,,,,,,,,,,,,,,,
1325686484,michoacán,linda,https://casa.metroscubicos.com/MLM-1325686484-linda-casa-en-venta-buen-precio-ra-_JM,"$687,500",Morelia,Loma Larga,96 m²,126 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,,,
874206564,michoacán,casa,https://casa.metroscubicos.com/MLM-874206564-casa-en-bosques-de-oriente-morelia-michoacan-_JM,"$2,450,000",Morelia,Bosque De Oriente,200 m²,380 m²,,4,3,2,,,,,,,,,,,,,,,,,,,,,,
1392554826,michoacán,rb,https://casa.metroscubicos.com/MLM-1392554826-rb-venta-de-casa-en-morelia-michoacan-de-ocampo-_JM,"$2,597,500",Morelia,El Mirador Del Punhuato,188 m²,210 m²,,3,2,2,,,,,,,,,2,,,,,,,,,,,,,
1308569727,michoacán,venta,https://casa.metroscubicos.com/MLM-1308569727-venta-casa-jardin-chapultepec-norte-morelia-cas2060-ganv-_JM,"$6,150,000",Morelia,Chapultepec Norte,500.5 m²,492 m²,,4,2,2,,,,20 años,,,,,,,,,,,,,,,,,,
1362102088,michoacán,venta,https://casa.metroscubicos.com/MLM-1362102088-venta-casa-con-recamara-en-planta-baja-en-paseo-del-parque-morelia-cas2843-brrs-_JM,"$3,385,000",Morelia,Bosques Tres MarÃ­as,160 mÂ²,160 mÂ²,,,,2,,,,,,3,3,3 aÃ±os,2,,,,,,,,,,,,,
1349251488,michoacán,san,https://casa.metroscubicos.com/MLM-1349251488-san-rafael-casa-venta-uruapan-michoacan-_JM,"$2,948,000",Uruapan,San Rafael,650 m²,179 m²,4,2,1,2,,,,0 años,,,,,,,,,,,,,,,,,,
1402424020,michoacán,en,https://casa.metroscubicos.com/MLM-1402424020-en-col-primavera-morelia-michoacan-casa-en-venta-_JM,"$1,300,000",Morelia,La Primavera,128 m²,100 m²,,4,2,1,,,,,,,,,2,,,,,,,,,,,,,
1305083474,michoacán,en,https://casa.metroscubicos.com/MLM-1305083474-en-el-trebol-tarimbaro-michoacan-amplia-casa-en-venta-_JM,"$1,300,000",Tarimbaro,El Trebol,112 m²,215 m²,2,4,2,1,,,,,,,,,2,,,,,,,,,,,,,
1308588930,michoacán,venta,https://casa.metroscubicos.com/MLM-1308588930-venta-casas-mision-de-la-montana-morelia-cas1819-brim-_JM,"$2,987,750",Morelia,Jesús Del Monte,160 m²,170 m²,,3,2,2,,,,0 años,,,,,2,,,,,,,,,,,,,
1414762520,michoacán,en,https://casa.metroscubicos.com/MLM-1414762520-en-col-piedra-lisa-morelia-michoacan-casa-nueva-_JM,"$1,250,000",Morelia,Piedra Lisa,119 m²,119 m²,,3,1,1,,,,,,,,,,,,,,,,,,,,,,
1308607672,michoacán,preventa,https://casa.metroscubicos.com/MLM-1308607672-preventa-casa-rio-altozano-cas1939-brxu-_JM,"$4,800,000",Morelia,Altozano,147 mÂ²,336 mÂ²,,,,2,1,,,,,4,3,0 aÃ±os,3,,,,,,,,,,,,,
1324572608,michoacán,casa,https://casa.metroscubicos.com/MLM-1324572608-casa-en-venta-en-camelinas-morelia-michoacan-mq-_JM,"$2,479,700",Morelia,Camelinas,200 m²,200 m²,,3,2,2,,,,,,,,,2,,,,,,,,,,,,,
1313246494,michoacán,mision,https://casa.metroscubicos.com/MLM-1313246494-mision-del-valle-casa-venta-morelia-michoacan-_JM,"$497,000",Morelia,Mision del Valle,72 mÂ²,76 mÂ²,3,,,1,,,,,,2,1,0 aÃ±os,,,,,,,,,,,,,,
887494364,michoacán,casa,https://casa.metroscubicos.com/MLM-887494364-casa-sola-en-venta-fracchacienda-del-sol-_JM,"$334,900",Morelia,Hacienda Del Sol,90 mÂ²,45 mÂ²,,,,,,,,,,2,1,10 aÃ±os,,,,,,,,,,,,,,
1342115924,michoacán,mpcasa,https://casa.metroscubicos.com/MLM-1342115924-mpcasa-venta-remate-bancarrio-villas-zamoranaszamoramichoa-_JM,"$370,511",Zamora,Zamora De Hidalgo Centro,100 m²,100 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,,,
887484937,michoacán,casa,https://casa.metroscubicos.com/MLM-887484937-casa-sola-en-venta-fracchacienda-del-sol-_JM,"$339,000",Morelia,Hacienda Del Sol,90 mÂ²,45 mÂ²,,,,,,,,,,2,1,10 aÃ±os,,,,,,,,,,,,,,
1371472327,michoacán,casa,https://casa.metroscubicos.com/MLM-1371472327-casa-sola-en-venta-el-trebol-_JM,"$990,000",Tarimbaro,El Trebol,90 m²,75 m²,,2,1,,,,,1 años,,,,,,,,,,,,,,,,,,
1335780143,michoacán,casa,https://casa.metroscubicos.com/MLM-1335780143-casa-sola-en-venta-alonso-de-la-veracruz-_JM,"$1,300,000",Morelia,Alonso de la Veracruz,140 mÂ²,130 mÂ²,,,,,,,,,,3,2,3 aÃ±os,,,,,,,,,,,,,,
942581269,michoacán,casa,https://casa.metroscubicos.com/MLM-942581269-casa-en-venta-en-lindavista-tres-marias-morelia-_JM,"$6,350,000",Morelia,Tres MarÃ­as,214 mÂ²,338 mÂ²,9,,,3,,,,,,4,5,0 aÃ±os,,,,,,,,,,,,,,
1361831278,michoacán,casa,https://casa.metroscubicos.com/MLM-1361831278-casa-uso-de-suelo-en-venta-campestre-del-vergel-_JM,"$1,650,000",Morelia,Campestre Del Vergel,96 mÂ²,75 mÂ²,,,,,,,,,,3,3,4 aÃ±os,,,,,,,,,,,,,,
1335748126,michoacán,casa,https://casa.metroscubicos.com/MLM-1335748126-casa-sola-en-venta-puerta-maderoaltozano-_JM,"$2,340,000",Morelia,Praderas La Huerta,160 m²,140 m²,,3,3,,,,,4 años,,,,,,,,,,,,,,,,,,
1353730422,michoacán,casa,https://casa.metroscubicos.com/MLM-1353730422-casa-en-venta-en-jacarandas-tres-marias-morelia-_JM,"$5,850,000",Morelia,Tres MarÃ­as,375 mÂ²,310 mÂ²,6,,,3,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,
1335805010,michoacán,casa,https://casa.metroscubicos.com/MLM-1335805010-casa-sola-en-venta-altozano-morelia-_JM,"$11,000,000",Morelia,Amalia Solorzano,360 mÂ²,400 mÂ²,,,,,,,,,,4,5,3 aÃ±os,,,,,,,,,,,,,,
1324431685,michoacán,casa,https://casa.metroscubicos.com/MLM-1324431685-casa-en-venta-en-altozano-morelia-_JM,"$5,800,000",Morelia,Altozano,240 mÂ²,255 mÂ²,7,,,3,,,,,,3,4,0 aÃ±os,,,,,,,,,,,,,,
887494363,michoacán,casa,https://casa.metroscubicos.com/MLM-887494363-casa-sola-en-venta-fracchacienda-del-sol-_JM,"$335,000",Morelia,Hacienda Del Sol,90 mÂ²,45 mÂ²,,,,,,,,,,2,1,10 aÃ±os,,,,,,,,,,,,,,
1361824736,michoacán,casa,https://casa.metroscubicos.com/MLM-1361824736-casa-sola-en-venta-campestre-del-vergel-_JM,"$1,045,000",Morelia,Campestre Del Vergel,68 mÂ²,65 mÂ²,,,,,,,,,,2,2,1 aÃ±os,,,,,,,,,,,,,,
952834469,michoacán,casa,https://casa.metroscubicos.com/MLM-952834469-casa-sola-en-venta-metropolis-_JM,"$680,000",Tarimbaro,MetrÃ³polis,90 mÂ²,72 mÂ²,,,,,,,,,,2,1,15 aÃ±os,,,,,,,,,,,,,,
1361967756,michoacán,casa,https://casa.metroscubicos.com/MLM-1361967756-casa-sola-en-venta-cointzio-_JM,"$650,000",Morelia,Cointzio,90 m²,45 m²,,2,1,,,,,2 años,,,,,,,,,,,,,,,,,,
1392502799,michoacán,rb,https://casa.metroscubicos.com/MLM-1392502799-rb-venta-de-casa-en-michoacan-de-ocampo-_JM,"$640,000",Periban,Periban De Ramos,150 m²,130 m²,,3,2,1,,,,,,,,,2,,,,,,,,,,,,,
1352037871,michoacán,casa,https://casa.metroscubicos.com/MLM-1352037871-casa-sola-en-venta-bosques-de-la-presa-_JM,"$9,500,000",Morelia,Bosques Tres MarÃ­as,1000 mÂ²,600 mÂ²,,,,,,,,,,6,4,0 aÃ±os,,,,,,,,,,,,,,
1313246428,michoacán,los,https://casa.metroscubicos.com/MLM-1313246428-los-ruisenores-casa-venta-tarimbaro-michoacan-_JM,"$290,000",Tarimbaro,Otra Colonia,50 mÂ²,51 mÂ²,3,,,1,,,,,,2,1,0 aÃ±os,,,,,,,,,,,,,,
1421010334,michoacán,oy,https://casa.metroscubicos.com/MLM-1421010334-oy-casa-en-venta-congreso-constituyente-de-michoacan-morelia-_JM,"$525,797",Morelia,Congreso Constituyente de Michoacán,100 m²,110 m²,,3,2,1,,,,,,,,,,,,,,,,,,,,,,
1391921790,michoacán,casa,https://casa.metroscubicos.com/MLM-1391921790-casa-sola-en-venta-club-altozano-_JM,"$15,200,000",Morelia,Club Campestre,500 mÂ²,350 mÂ²,,,,,,,,,,4,5,1 aÃ±os,,,,,,,,,,,,,,
1313284978,michoacán,ruisenores,https://casa.metroscubicos.com/MLM-1313284978-ruisenores-casa-venta-tarimbaro-michoacan-_JM,"$363,000",Tarimbaro,Otra Colonia,55 mÂ²,50 mÂ²,3,,,1,,,,,,2,1,0 aÃ±os,,,,,,,,,,,,,,
1361858752,michoacán,casa,https://casa.metroscubicos.com/MLM-1361858752-casa-sola-en-venta-san-pedro-_JM,"$2,250,000",Morelia,San Pedro Chicacuaro,96 mÂ²,117 mÂ²,,,,,,,,,,4,4,5 aÃ±os,,,,,,,,,,,,,,
955754409,michoacán,casa,https://casa.metroscubicos.com/MLM-955754409-casa-sola-en-venta-independencia-_JM,"$3,350,000",Morelia,Independencia,300 m²,400 m²,,8,5,,,,,0 años,,,,,,,,,,,,,,,,,,
1361858448,michoacán,casa,https://casa.metroscubicos.com/MLM-1361858448-casa-sola-en-venta-jardines-de-torremolinos-_JM,"$2,250,000",Morelia,Jardines De Torremolinos,96 m²,117 m²,,3,4,,,,,3 años,,,,,,,,,,,,,,,,,,
1361974206,michoacán,casa,https://casa.metroscubicos.com/MLM-1361974206-casa-sola-en-venta-jardines-de-torremolinos-_JM,"$2,250,000",Morelia,Jardines De Torremolinos,96 m²,117 m²,,4,4,,,,,4 años,,,,,,,,,,,,,,,,,,
1335760857,michoacán,casa,https://casa.metroscubicos.com/MLM-1335760857-casa-sola-en-venta-altozano-morelia-_JM,"$3,500,000",Morelia,Amalia Solorzano,180 mÂ²,280 mÂ²,,,,,,,,,,4,3,3 aÃ±os,,,,,,,,,,,,,,
1323000584,michoacán,casa,https://casa.metroscubicos.com/MLM-1323000584-casa-sola-en-venta-rincon-de-la-montana-_JM,"$3,700,000",Morelia,RincÃ³n de la MontaÃ±a,160 mÂ²,200 mÂ²,,,,,,,,,,3,1,0 aÃ±os,,,,,,,,,,,,,,
1313284980,michoacán,san,https://casa.metroscubicos.com/MLM-1313284980-san-antonio-casa-venta-erongaricuaro-michoacan-_JM,"$788,000",Erongaricuaro,San Antonio,100 m²,90 m²,3,2,1,1,,,,0 años,,,,,,,,,,,,,,,,,,
1422719814,michoacán,casa,https://casa.metroscubicos.com/MLM-1422719814-casa-sola-en-venta-insurgentes-_JM,"$2,350,000",Morelia,Insurgentes,140 m²,238 m²,,4,2,,,,,6 años,,,,,,,,,,,,,,,,,,
1392566376,michoacán,rb,https://casa.metroscubicos.com/MLM-1392566376-rb-venta-de-casa-en-morelia-michoacan-_JM,"$2,492,500",Morelia,Lomas del Bosque,250 m²,198 m²,,3,2,2,,,,,,,,,2,,,,,,,,,,,,,
1319619401,michoacán,preventa,https://casa.metroscubicos.com/MLM-1319619401-preventa-de-hermosas-casas-en-fracc-lomalta-tres-marias-mo-_JM,"$3,350,000",Morelia,Tres Marías,148 m²,215 m²,2,3,2,2,,,,0 años,,,,,2,,,,,,,,,,,,,
1380927608,michoacán,casa,https://casa.metroscubicos.com/MLM-1380927608-casa-sola-en-venta-michoacan-de-ocampo-_JM,"$900,000",Mexicali,Michoacan De Ocampo,500 m²,120 m²,,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1335767463,michoacán,casa,https://casa.metroscubicos.com/MLM-1335767463-casa-sola-en-venta-tres-marias-_JM,"$3,100,000",Morelia,Tres MarÃ­as,250 mÂ²,200 mÂ²,,,,,,,,,,4,3,3 aÃ±os,,,,,,,,,,,,,,
1335773813,michoacán,casa,https://casa.metroscubicos.com/MLM-1335773813-casa-sola-en-venta-lomas-de-las-americas-_JM,"$4,800,000",Morelia,Lomas De Las Américas,300 m²,350 m²,,4,4,,,,,22 años,,,,,,,,,,,,,,,,,,
1313102371,michoacán,ciudad,https://casa.metroscubicos.com/MLM-1313102371-ciudad-del-sol-casa-venta-la-piedad-michoacan-_JM,"$1,507,000",La Piedad,Ciudad Del Sol,330 mÂ²,219 mÂ²,4,,,3,,,,,,3,1,0 aÃ±os,,,,,,,,,,,,,,
1391915375,michoacán,casa,https://casa.metroscubicos.com/MLM-1391915375-casa-sola-en-venta-club-altozano-_JM,"$16,500,000",Morelia,Club Campestre,550 mÂ²,770 mÂ²,,,,,,,,,,4,5,1 aÃ±os,,,,,,,,,,,,,,
1385514814,michoacán,casa,https://casa.metroscubicos.com/MLM-1385514814-casa-sola-en-venta-electricistas-_JM,"$3,550,000",Morelia,Electricistas,418 m²,215 m²,,4,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1368361703,michoacán,casa,https://casa.metroscubicos.com/MLM-1368361703-casa-sola-en-venta-bosque-monarca-_JM,"$3,920,000",Morelia,Bosque Monarca,140 mÂ²,160 mÂ²,,,,,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,
1416266835,michoacán,casa,https://casa.metroscubicos.com/MLM-1416266835-casa-sola-en-venta-el-pinar-altozano-_JM,"$4,000,000",Morelia,Altozano,168 mÂ²,210 mÂ²,,,,,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,
1341560846,michoacán,venta,https://casa.metroscubicos.com/MLM-1341560846-venta-casa-con-jardin-al-oriente-de-morelia-cas2717-brat-_JM,"$3,100,000",Morelia,Primo Tapia,210 m²,194 m²,,3,2,1,,,,17 años,,,,,2,,,,,,,,,,,,,
1420668912,michoacán,casa,https://casa.metroscubicos.com/MLM-1420668912-casa-sola-en-venta-bosque-monarca-_JM,"$3,900,000",Morelia,Bosque Monarca,140 m²,170 m²,,3,3,,,,,1 años,,,,,,,,,,,,,,,,,,
1330805650,michoacán,preventa,https://casa.metroscubicos.com/MLM-1330805650-preventa-casa-recam-pb-tres-marias-morelia-cas2605-afyc-_JM,"$3,300,000",Morelia,Tres MarÃ­as,173.21 mÂ²,221.5 mÂ²,,,,2,,,,,,4,4,0 aÃ±os,2,,,,,,,,,,,,,
1313065600,michoacán,preventa,https://casa.metroscubicos.com/MLM-1313065600-preventa-casa-4-recamaras-lomalta-tres-marias-cas2523-br-_JM,"$3,440,000",Morelia,Tres Marías,152 m²,195 m²,,4,3,2,,,,0 años,,,,,2,,,,,,,,,,,,,
962870593,michoacán,casa,https://casa.metroscubicos.com/MLM-962870593-casa-sola-en-venta-altos-del-durazno-_JM,"$3,200,000",Morelia,Altos del Durazno,140 m²,210 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1308581700,michoacán,venta,https://casa.metroscubicos.com/MLM-1308581700-venta-casa-nueva-en-vistas-altozano-morelia-cas2095-brdt-_JM,"$4,400,000",Morelia,Altozano,260 m²,220 m²,,3,3,2,1,,,0 años,,,,,3,,,,,,,,,,,,,
1420650258,michoacán,casa,https://casa.metroscubicos.com/MLM-1420650258-casa-sola-en-venta-bosque-monarca-_JM,"$3,900,000",Morelia,Bosque Monarca,140 m²,170 m²,,3,3,,,,,1 años,,,,,,,,,,,,,,,,,,
1416902456,michoacán,casa,https://casa.metroscubicos.com/MLM-1416902456-casa-sola-en-venta-club-altozano-_JM,"$6,700,000",Morelia,Club Campestre,323 m²,325 m²,,4,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1420801794,michoacán,casa,https://casa.metroscubicos.com/MLM-1420801794-casa-sola-en-venta-bosque-monarca-_JM,"$3,900,000",Morelia,Bosque Monarca,140 m²,170 m²,,3,3,,,,,1 años,,,,,,,,,,,,,,,,,,
1412944120,michoacán,casa,https://casa.metroscubicos.com/MLM-1412944120-casa-sola-en-venta-fracc-vistas-altozano-_JM,"$3,900,000",Morelia,Torres Altavista,140 m²,170 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1313114391,michoacán,vasco,https://casa.metroscubicos.com/MLM-1313114391-vasco-de-quiroga-casa-venta-la-piedad-michoacan-_JM,"$4,826,000",La Piedad,Vasco De Quiroga,400 m²,573 m²,8,5,2,6,,,,0 años,,,,,,,,,,,,,,,,,,
1337323370,michoacán,casa,https://casa.metroscubicos.com/MLM-1337323370-casa-sola-en-venta-maravatio-de-ocampo-centro-_JM,"$750,000",Maravatio,Maravatio de Ocampo Centro,400 m²,120 m²,,2,2,,,,,7 años,,,,,,,,,,,,,,,,,,
1395373296,michoacán,mp,https://casa.metroscubicos.com/MLM-1395373296-mp-casa-venta-recuperacion-bancaria-lomas-de-santa-maria-morelia-michoacan-_JM,"$1,427,000",Morelia,Lomas De Santa María,173 m²,173 m²,,5,4,2,,,,,,,,,,,,,,,,,,,,,,
926622199,michoacán,excelente,https://casa.metroscubicos.com/MLM-926622199-excelente-opcion-en-la-colonia-vasco-de-quiroga-_JM,"$2,000,000",Morelia,Vasco De Quiroga,225 m²,278 m²,2,3,2,6,,,Norte,30 años,0 MXN,,,,2,,,,,,,,,,,,,
1335804977,michoacán,casa,https://casa.metroscubicos.com/MLM-1335804977-casa-sola-en-venta-felix-ireta-_JM,"$2,170,000",Morelia,Félix Ireta,150 m²,220 m²,,4,3,,,,,14 años,,,,,,,,,,,,,,,,,,
953826609,michoacán,rr,https://casa.metroscubicos.com/MLM-953826609-rr-remate-bancario-casa-de-2-plantas-col-las-flores-_JM,"$680,901",Morelia,Las Flores,149 m²,280 m²,,3,2,,,,,,,,,,,,,,,,,,,,,,,
927472993,michoacán,casa,https://casa.metroscubicos.com/MLM-927472993-casa-sola-en-venta-morelia-centro-_JM,"$13,000,000",Morelia,Morelia Centro,543 m²,256 m²,,4,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1324541478,michoacán,magnifica,https://casa.metroscubicos.com/MLM-1324541478-magnifica-casa-en-venta-super-precio-ra-_JM,"$1,182,353",Uruapan,Revolución,140 m²,260 m²,,4,2,2,,,,,,,,,,,,,,,,,,,,,,
1313265761,michoacán,montebello,https://casa.metroscubicos.com/MLM-1313265761-montebello-casa-venta-jacona-michoacan-_JM,"$919,000",Jacona,Montebello,96 m²,224 m²,3,2,1,1,,,,0 años,,,,,,,,,,,,,,,,,,
1361844345,michoacán,casa,https://casa.metroscubicos.com/MLM-1361844345-casa-uso-de-suelo-en-venta-morelia-centro-_JM,"$310,000",Morelia,Morelia Centro,90 m²,50 m²,,2,1,,,,,5 años,,,,,,,,,,,,,,,,,,
1394815785,michoacán,mp,https://casa.metroscubicos.com/MLM-1394815785-mp-casa-venta-recuperacion-bancaria-lomas-de-la-joya-morelia-michoacan-_JM,"$625,000",Morelia,La Joya,120 m²,120 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1361858753,michoacán,casa,https://casa.metroscubicos.com/MLM-1361858753-casa-uso-de-suelo-en-venta-prof-jesus-romero-flores-_JM,"$290,000",Morelia,Prof Jesús Romero Flores,90 m²,50 m²,,2,1,,,,,5 años,,,,,,,,,,,,,,,,,,
961036390,michoacán,venta,https://casa.metroscubicos.com/MLM-961036390-venta-casa-4-club-altozano-_JM,"$10,300,000",Morelia,Altozano,340 mÂ²,590 mÂ²,,,,4,,,,,1000 MXN,4,4,6 aÃ±os,3,,,,,,,,,,,,,
1361811715,michoacán,casa,https://casa.metroscubicos.com/MLM-1361811715-casa-sola-en-venta-vistas-la-huerta-_JM,"$850,000",Morelia,Puerto De Buenavista,90 m²,45 m²,,2,1,,,,,3 años,,,,,,,,,,,,,,,,,,
1347501234,michoacán,casas,https://casa.metroscubicos.com/MLM-1347501234-casas-nuevas-cerca-hospital-imss-issste-_JM,"$1,150,000",Morelia,CaÃ±adas del Bosque,72 mÂ²,67 mÂ²,,,,1,1,Casa,,,,2,2,0 aÃ±os,2,Casa en condominio,,,,,,,,,,,,
1335827915,michoacán,casa,https://casa.metroscubicos.com/MLM-1335827915-casa-sola-en-venta-ciudad-hidalgo-_JM,"$950,000",Michoacán,Acuitzio,140 m²,125 m²,,3,2,,,,,2 años,,,,,,,,,,,,,,,,,,
1308568584,michoacán,venta,https://casa.metroscubicos.com/MLM-1308568584-venta-casa-linda-vista-tres-marias-morelia-cas1692-brga-_JM,"$6,500,000",Morelia,Tres MarÃ­as,184.9 mÂ²,394.82 mÂ²,,,,2,,,,,,3,3,0 aÃ±os,3,,,,,,,,,,,,,
873905009,michoacán,casa,https://casa.metroscubicos.com/MLM-873905009-casa-en-la-adolfo-lopez-mateos-con-local-comercial-_JM,"$2,250,000",Morelia,Adolfo López Mateos,163 m²,200 m²,,2,1,2,,,,,,,,,,,,,,,,,,,,,,
887241797,michoacán,casa,https://casa.metroscubicos.com/MLM-887241797-casa-en-parque-michoacan-_JM,"$16,500",San Andrés Cholula,Lomas de Angelópolis,205 m²,265 m²,,4,3,2,,,,,,,,,,,,,,,,,,,,,,
1365843020,michoacán,departamento,https://casa.metroscubicos.com/MLM-1365843020-departamento-en-venta-en-col-ventura-puente-morelia-_JM,"$2,600,000",Morelia,Ventura Puente,213 m²,213 m²,5,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1335760863,michoacán,casa,https://casa.metroscubicos.com/MLM-1335760863-casa-sola-en-venta-real-universidad-_JM,"$2,560,000",Morelia,Real Universidad,150 m²,160 m²,,3,3,,,,,1 años,,,,,,,,,,,,,,,,,,
926096092,michoacán,casa,https://casa.metroscubicos.com/MLM-926096092-casa-en-venta-felix-ireta-recamara-en-planta-baja-_JM,"$2,950,000",Morelia,Félix Ireta,160 m²,200 m²,,4,2,2,,,Norte,30 años,,,,,2,,,,,,,,,,,,,
1384109648,michoacán,casa,https://casa.metroscubicos.com/MLM-1384109648-casa-sola-en-venta-aquiles-serdan-_JM,"$850,000",Morelia,Aquiles Serdán,128 m²,130 m²,,3,3,,,,,12 años,,,,,,,,,,,,,,,,,,
1308614857,michoacán,venta,https://casa.metroscubicos.com/MLM-1308614857-venta-casas-mision-de-la-montana-morelia-cas1820-brim-_JM,"$2,880,000",Morelia,JesÃºs Del Monte,160 mÂ²,160 mÂ²,,,,2,,,,,,3,2,0 aÃ±os,2,,,,,,,,,,,,,
963232209,michoacán,venta,https://casa.metroscubicos.com/MLM-963232209-venta-casa-2-lomas-del-sur-_JM,"$1,790,000",Morelia,Lomas Del Sur,200 m²,130 m²,,2,2,3,,,,7 años,250 MXN,,,,1,,,,,,,,,,,,,
963232234,michoacán,venta,https://casa.metroscubicos.com/MLM-963232234-venta-casa-3-la-ciudadela-_JM,"$1,400,000",Morelia,Lomas Del Sur,102 m²,140 m²,,3,2,2,,,,2 años,,,,,2,,,,,,,,,,,,,
1393716124,michoacán,casa,https://casa.metroscubicos.com/MLM-1393716124-casa-sola-en-venta-morelos-_JM,"$550,000",Pátzcuaro,Morelos,120 m²,70 m²,,1,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1386504130,michoacán,casa,https://casa.metroscubicos.com/MLM-1386504130-casa-en-venta-con-locales-comerciales-en-morelos-norte-_JM,"$2,950,000",Morelia,Independencia,336 m²,1 m²,8,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1347139125,michoacán,mp,https://casa.metroscubicos.com/MLM-1347139125-mp-casa-venta-remate-bancariocumbres-del-campestrmoreliami-_JM,"$580,987",Morelia,Cumbres De Morelia,100 m²,100 m²,,3,2,1,,,,,,,,,,,,,,,,,,,,,,
1313114387,michoacán,leandro,https://casa.metroscubicos.com/MLM-1313114387-leandro-valle-casa-venta-morelia-michoacan-_JM,"$1,431,000",Morelia,Leandro Valle,105 m²,192 m²,5,3,2,1,,,,0 años,,,,,,,,,,,,,,,,,,
963228246,michoacán,venta,https://casa.metroscubicos.com/MLM-963228246-venta-casa-3-rincon-de-ocolusen-_JM,"$2,380,000",Morelia,Rincón de Ocolusen,80 m²,156 m²,,3,2,2,,,,,,,,,2,,,,,,,,,,,,,
1393703011,michoacán,casa,https://casa.metroscubicos.com/MLM-1393703011-casa-sola-en-venta-la-ilusion-_JM,"$2,700,000",Pátzcuaro,La Ilusión,500 m²,180 m²,,3,3,,,,,1 años,,,,,,,,,,,,,,,,,,
1313114388,michoacán,los,https://casa.metroscubicos.com/MLM-1313114388-los-ruusenores-casa-venta-tarimbaro-michoacan-_JM,"$305,000",Tarimbaro,Otra Colonia,46 mÂ²,46 mÂ²,3,,,1,,,,,,2,1,0 aÃ±os,,,,,,,,,,,,,,
1368329471,michoacán,casa,https://casa.metroscubicos.com/MLM-1368329471-casa-sola-en-venta-ampliacion-jardines-de-torremolinos-_JM,"$3,800,000",Morelia,Ampliación Jardines de Torremolinos,250 m²,300 m²,,4,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1335821834,michoacán,casa,https://casa.metroscubicos.com/MLM-1335821834-casa-sola-en-venta-felix-ireta-_JM,"$2,699,990",Morelia,Félix Ireta,150 m²,140 m²,,4,3,,,,,3 años,,,,,,,,,,,,,,,,,,
