id,entidad,colonia,municipio,codigo_postal,tipo,m2Terreno,m2Construccion,recamaras,banos,medio_bano,Ba�os,estacionamientos,pisos,antiguedad,cuotaMantto,precioSalida,precioVenta
36752,CIUDAD DE MEXICO,MOCTEZUMA 2A SECCION,VENUSTIANO CARRANZA,15530,DEPARTAMENTO,,67,2,2,,2,1,4,ENTRE 0 - 5 AÑOS,,1780000,1780000
36754,CIUDAD DE MEXICO,VALENTIN GOMEZ FARIAS,VENUSTIANO CARRANZA,15010,CASA,106,300,3,2,1,2.5,3,3,ENTRE 21 - 30 AÑOS,,7200000,7200000
36761,CIUDAD DE MEXICO,DEL VALLE CENTRO,BENITO JUAREZ,3100,LOCAL COMERCIAL,53.93,54,,2,,2,,,MAS DE 30,$800,3900000,3900000
36763,CIUDAD DE MEXICO,HIPODROMO CONDESA,CUAUHTEMOC,6170,DEPARTAMENTO,,130,3,1,,1,,3,MAS DE 30,1000,4900000,4900000
36764,CIUDAD DE MEXICO,ISSFAM,TLALPAN,14620,DEPARTAMENTO,,75,3,1,,1,1,6,MAS DE 30,300,1950000,1950000
36765,CIUDAD DE MEXICO,ANAHUAC I SECCION,MIGUEL HIDALGO,11320,DEPARTAMENTO,,58,2,1,,1,1,5,ENTRE 11 - 15 AÑOS,,2150000,2150000
36767,ESTADO DE MEXICO,CIUDAD SATELITE,NAUCALPAN DE JUAREZ,53100,CASA,242,322,3,4,1,4.5,3,3,ENTRE 16 - 20 AÑOS,,9600000,9600000
36768,CIUDAD DE MEXICO,POPOTLA,MIGUEL HIDALGO,11400,DEPARTAMENTO,,95,3,1,,1,1,5,ENTRE 16 - 20 AÑOS,500,3400000,3400000
36769,CIUDAD DE MEXICO,MOCTEZUMA 2A SECCION,VENUSTIANO CARRANZA,15530,DEPARTAMENTO,,67,2,2,,2,1,4,ENTRE 0 - 5 AÑOS,,1780000,1780000
36772,CIUDAD DE MEXICO,MOCTEZUMA 2A SECCION,VENUSTIANO CARRANZA,15530,DEPARTAMENTO,,184,2,2,,2,1,4,ENTRE 0 - 5 AÑOS,,5200000,5200000
36781,CIUDAD DE MEXICO,PEDREGAL DE CARRASCO,COYOACAN,4700,DEPARTAMENTO,,63,2,1,,1,2,4,MAS DE 30,$450.00,2450000,2450000
36783,CIUDAD DE MEXICO,LOS CIPRESES,IZTAPALAPA,9810,CASA,279,100,4,3,,3,5,2,ENTRE 16 - 20 AÑOS,,3900000,3900000
36784,CIUDAD DE MEXICO,EL TORO,LA MAGDALENA CONTRERAS,10610,DEPARTAMENTO,,74,3,2,,2,2,,ENTRE 6 - 10 AÑOS,,2800000,2800000
36786,CIUDAD DE MEXICO,SANTIAGO SUR,IZTACALCO,8800,DEPARTAMENTO,,70,3,1,,1,1,4,,450,1890000,1890000
36794,CIUDAD DE MEXICO,NARVARTE PONIENTE,BENITO JUAREZ,3020,DEPARTAMENTO,,130,3,3,,3,1,3,MAS DE 30,400,3200000,3200000
36797,CIUDAD DE MEXICO,INSURGENTES MIXCOAC,BENITO JUAREZ,3920,DEPARTAMENTO,,149,3,2,,2,1,7,MAS DE 30,1500,3800000,3800000
36798,CIUDAD DE MEXICO,PIEDAD NARVARTE,BENITO JUAREZ,3000,DEPARTAMENTO,,50,1,1,,1,1,5,MAS DE 30,800,1800000,1800000
36799,CIUDAD DE MEXICO,DEL VALLE NORTE,BENITO JUAREZ,3103,CASA,192,290,4,4,,4,1,1,MAS DE 30,,8500000,8500000
36800,CIUDAD DE MEXICO,DOCTORES,CUAUHTEMOC,6720,DEPARTAMENTO,,52,2,1,,1,1,5,ENTRE 11 - 15 AÑOS,"$1,300",2400000,2400000
36801,CIUDAD DE MEXICO,ALFALFAR,ALVARO OBREGON,1470,DEPARTAMENTO,,86,3,2,,2,1,4,ENTRE 16 - 20 AÑOS,,1800000,1800000
36802,CIUDAD DE MEXICO,DEL CARMEN,COYOACAN,4100,DEPARTAMENTO,,96,2,2,,2,1,4,,,3700000,3700000
36803,CIUDAD DE MEXICO,SAN DIEGO CHURUBUSCO,COYOACAN,4120,CASA,125,180,4,2,,2,1,2,ENTRE 21 - 30 AÑOS,,4999000,4999000
36806,CIUDAD DE MEXICO,JOYAS DEL PEDREGAL,COYOACAN,4660,CASA,152,250,4,4,,4,2,2,ENTRE 16 - 20 AÑOS,,8000000,8000000
36810,CIUDAD DE MEXICO,DEL VALLE NORTE,BENITO JUAREZ,3103,CASA EN CONDOMINIO,64,188,3,3,1,3.5,2,,ENTRE 11 - 15 AÑOS,2600,6950000,6950000
36816,CIUDAD DE MEXICO,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,10200,LOCAL COMERCIAL,16,0,,,1,0.5,,,,,1100000,1100000
36819,CIUDAD DE MEXICO,ERMITA,BENITO JUAREZ,3590,LOCAL COMERCIAL,90,230,,3,,3,1,,ENTRE 16 - 20 AÑOS,,3350000,3350000
36820,CIUDAD DE MEXICO,LOMAS DEL PEDREGAL,TLALPAN,14220,CASA,76,225,4,4,1,4.5,5,3,ENTRE 0 - 5 AÑOS,,4290000,4290000
36830,CIUDAD DE MEXICO,CULHUACAN CTM SECCION VI,COYOACAN,4480,CASA,120,150,4,2,,2,3,,MAS DE 30,,4500000,4500000
36839,PUEBLA,SANTA CRUZ BUENAVISTA,PUEBLA,72150,TERRENO,145,,,,,0,,,,,1200000,1200000
36840,CIUDAD DE MEXICO,CAMPESTRE CHURUBUSCO,COYOACAN,4200,CASA,171,231,3,3,1,3.5,3,2,MAS DE 30,,8190000,8190000
36843,PUEBLA,SAN BERNARDINO TLAXCALANCINGO,SAN ANDRES CHOLULA,72820,TERRENO,1006,,,,,0,,,,,4225000,4225000
