ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Tipo de casa,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,Bodegas,AntigÃ¼edad,OrientaciÃ³n,Orientación,Cantidad de pisos,Tipo de propiedad,Tipo de departamento,Disposición,Departamentos por piso,Número de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote
926676418,nuevo-león,venta,https://departamento.metroscubicos.com/MLM-926676418-venta-departamento-penthouse-en-bosques-de-satelite-jpmg-_JM,"$4,900,000",Monterrey,Bosques De Satélite,145 m²,145 m²,5,3,2,2,,0 años,,,,,,,,,,,,,,,,,,
915724872,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-915724872-departamento-en-venta-en-valle-del-campestre-_JM,"$25,000,000",San Pedro Garza García,Valle Del Campestre,304 m²,304 m²,7,3,3,3,,,,,,,,,,,,,,,,,,,,
886602938,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-886602938-departamentos-en-roble-_JM,"$8,618,000",San Pedro Garza García,Valle Del Campestre,75 m²,75 m²,3,1,1,,,,,,,,,,,,,,,,,,,,,
1369173251,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1369173251-departamentos-en-venta-en-san-nicolas-_JM,"$2,414,856",San Nicolás De Los Garza,Living San Nicolás,90 m²,90 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1350144022,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1350144022-departamento-en-venta-centro-monterrey-_JM,"$2,831,934",Monterrey,Centro,67 m²,67 m²,4,2,2,1,,,,,,,,,,,,,,,,,,,,
936137912,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-936137912-departamento-en-venta-en-cantera-san-jeronimo-_JM,"$4,850,000",Monterrey,Colinas de San Jerónimo,91 m²,91 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1387705929,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1387705929-departamentos-en-venta-en-monterrey-centro-monterrey-_JM,"$2,550,000",Monterrey,Monterrey Centro,66 m²,66 m²,,2,2,,,,,,,,,,,,,,,,,,,,,
1388077705,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1388077705-departamento-park-place-santa-engracia-_JM,"$25,395,000",San Pedro Garza García,Santa Engracia,457 m²,457 m²,10,4,5,4,,0 años,,,,,,,,,,,,,,,,,,
1413616317,nuevo-león,koi,https://departamento.metroscubicos.com/MLM-1413616317-koi-departamento-venta-316-m2-_JM,"$21,000,000",San Pedro Garza García,San Pedro Garza García Centro,316 m²,316 m²,7,3,3,3,,0 años,,,,,,,,,,,,,,,,,,
1386412973,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1386412973-departamento-venta-monterreynl-_JM,"$3,150,000",Monterrey,El Mirador Centro,76 m²,76 m²,,2,2,,,0 años,,,,,,,,,,,,,,,,,,
1363036032,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1363036032-departamentos-en-venta-en-del-valle-oriente-san-pedro-garza-garcia-_JM,"$12,915,138",San Pedro Garza García,Del Valle Oriente,170 m²,170 m²,,2,2,,,,,,,,,,,,,,,,,,,,,
1362974885,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1362974885-departamentos-en-venta-en-cantera-monterrey-_JM,"$7,890,000",Monterrey,Las Canteras,153 m²,153 m²,,3,3,,,,,,,,,,,,,,,,,,,,,
962114475,nuevo-león,penthouse,https://departamento.metroscubicos.com/MLM-962114475-penthouse-privanzas-_JM,"$17,165,000",San Pedro Garza García,Las Privanzas 3 Sector Segunda Etapa,515 m²,515 m²,7,3,3,3,,0 años,,,,,,,,,,,,,,,,,,
939021489,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-939021489-departamento-en-preventa-en-valle-poniente-_JM,"$4,510,000",Santa Catarina,Valle Poniente Sector Olinca,72 m²,72 m²,,1,1,2,,0 años,0 MXN,,,,,,Norte,,,,,,,,,,,
869066695,nuevo-león,exclusivos,https://departamento.metroscubicos.com/MLM-869066695-exclusivos-departamentos-en-preventa-zona-colinas-de-san-jer-_JM,"$4,834,383",Monterrey,Colinas de San Jerónimo,90 m²,90 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
861198091,nuevo-león,residencia,https://departamento.metroscubicos.com/MLM-861198091-residencia-en-venta-dumont-privanzas-_JM,"$14,375,000",San Pedro Garza García,Las Privanzas Primero,293 m²,293 m²,7,3,3,4,,0 años,,,,,,,,,,,,,,,,,,
1329196818,nuevo-león,penthouse,https://departamento.metroscubicos.com/MLM-1329196818-penthouse-en-nuevo-sur-_JM,"$9,000,000",Monterrey,Ladrillera,227 m²,227 m²,7,3,3,3,,0 años,,,,,,,,,,,,,,,,,,
962101743,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-962101743-departamento-torre-murania-_JM,"$3,425,000",San Pedro Garza García,Zona Valle Poniente,60 m²,60 m²,2,1,1,1,,0 años,,,,,,,,,,,,,,,,,,
962867502,nuevo-león,preventa,https://departamento.metroscubicos.com/MLM-962867502-preventa-departamentos-de-1-recmara-centro-monterrey-_JM,"$1,590,000",Monterrey,Centro,36 m²,36 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,
1362143252,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1362143252-departamento-en-venta-en-san-pedro-_JM,"U$S3,900,000",San Pedro Garza García,Punto Central,,754 m²,,,,5,,0 años,,,,,,,,,,,,,,,,,,
1306074625,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1306074625-departamento-en-venta-o-renta-las-vistas-_JM,"$11,000,000",San Pedro Garza García,Del Valle Oriente,200 m²,200 m²,5,2,3,2,,0 años,,,,,,,,,,,,,,,,,,
1405357284,nuevo-león,venta,https://departamento.metroscubicos.com/MLM-1405357284-venta-departamento-equipado-en-living-san-nicolas-_JM,"$2,350,000",San Nicolás De Los Garza,San Nicolás De Los Garza Centro,89 m²,89 m²,8,2,2,2,,3 años,2088 MXN,,,,,,Norte,8,,,,,,,,,,
1369211355,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1369211355-departamento-en-venta-valle-poniente-_JM,"$4,800,000",Santa Catarina,Cordillera Residencial,91 m²,91 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1363026520,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1363026520-departamentos-en-venta-en-la-banda-santa-catarina-_JM,"$7,700,000",Santa Catarina,La Banda,140 m²,140 m²,,3,2,,,,,,,,,,,,,,,,,,,,,
1363042551,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1363042551-departamentos-en-venta-en-del-valle-oriente-san-pedro-garza-garcia-_JM,"$26,311,728",San Pedro Garza García,Del Valle Oriente,360 m²,360 m²,,2,2,,,,,,,,,,,,,,,,,,,,,
1332063522,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1332063522-departamento-en-venta-centro-monterrey-_JM,"$5,284,877",Monterrey,Centro,82 m²,82 m²,4,2,2,2,,,,,,,,,,,,,,,,,,,,
1332057018,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1332057018-departamento-en-venta-centro-monterrey-_JM,"$3,205,217",Monterrey,Centro,64 m²,64 m²,4,2,2,1,,,,,,,,,,,,,,,,,,,,
1304008047,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1304008047-departamento-en-venta-en-antica-atras-de-plaza-esfera-_JM,"$3,800,000",Monterrey,La Estanzuela Vieja,121 m²,121 m²,6,3,2,2,,0 años,,,,,,,,,,,,,,,,,,
1317126916,nuevo-león,d890,https://departamento.metroscubicos.com/MLM-1317126916-d890-eje-exterior-residencial-cordillera-_JM,"$4,600,000",Santa Catarina,Residencial Cordillera,116 m²,116 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,
922417879,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-922417879-departamento-san-pedro-garza-garcia-_JM,"$10,000,000",Linares,San Pedro Garza García,141 m²,,,2,2,2,,3 años,0 MXN,,,,,,,,,,,,,,,,,
887091977,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-887091977-departamento-en-venta-en-del-valle-en-san-pedro-garza-garcia-_JM,"$28,000,000",San Pedro Garza García,Del Valle,350 m²,350 m²,7,3,3,3,,0 años,,,,,,,,,,,,,,,,,,
1362982894,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1362982894-departamentos-en-venta-en-via-cordillera-santa-catarina-_JM,"$6,100,000",Santa Catarina,Cordillera Residencial,127 m²,127 m²,,3,3,,,,,,,,,,,,,,,,,,,,,
1317171752,nuevo-león,6107,https://departamento.metroscubicos.com/MLM-1317171752-6107-jardines-de-san-jeronimo-jardines-de-san-jeronimo-_JM,"$3,250,000",Monterrey,Jardines De San Jerónimo,97 m²,97 m²,,2,1,2,,,,,,,,,,,,,,,,,,,,
861823638,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-861823638-departamento-en-venta-torre-platinum-_JM,"$4,500,000",Monterrey,San Jerónimo,140 m²,140 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
929883176,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-929883176-departamento-en-venta-torre-citica-_JM,"$5,200,000",Monterrey,Centro,90 m²,90 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
870923959,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-870923959-departamentos-en-pre-venta-en-valle-poniente-santa-catarina-_JM,"$3,390,000",Santa Catarina,La Banda,60 m²,60 m²,3,1,1,1,,0 años,,,,,,,,,,,,,,,,,,
1369207151,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1369207151-departamento-en-venta-centrito-valle-torre-meridian-_JM,"$13,500,000",San Pedro Garza García,Del Valle,250 m²,250 m²,5,2,2,2,,4 años,,,,,,,,,,,,,,,,,,
1350137559,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1350137559-departamento-en-venta-centro-monterrey-_JM,"$2,876,135",Monterrey,Monterrey Centro,51 m²,51 m²,2,1,1,1,,,,,,,,,,,,,,,,,,,,
859868112,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-859868112-departamento-en-venta-zona-de-cumbres-monterrey-nuevo-leon-_JM,"$3,050,000",Monterrey,Otra Colonia,105 m²,105 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1317134792,nuevo-león,2313,https://departamento.metroscubicos.com/MLM-1317134792-2313-nuevo-leon-hipodromo-_JM,"$7,480,000",Cuauhtémoc,Hipódromo,88 m²,88 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,
1415404418,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1415404418-departamento-en-venta-en-vista-real-san-pedro-garza-garcia-_JM,"$14,900,000",San Pedro Garza García,Vista Real,330 m²,330 m²,10,4,4,3,,0 años,,,,,,,,,,,,,,,,,,
1413610726,nuevo-león,penthouse,https://departamento.metroscubicos.com/MLM-1413610726-penthouse-venta-torre-bakara-_JM,"$10,500,000",Monterrey,Santa María,250 m²,250 m²,6,3,2,4,,0 años,,,,,,,,,,,,,,,,,,
1408349413,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1408349413-departamento-en-venta-torre-acacia-zona-san-pedro-garza-garcia-_JM,"$10,100,000",San Pedro Garza García,Del Valle Sect Oriente,122 m²,122 m²,,3,2,2,,0 años,0 MXN,,,,,,,1,,,,,,,,,,
1400020904,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1400020904-departamentos-en-venta-en-santa-maria-monterrey-_JM,"$4,790,000",Monterrey,Santa María,121 m²,121 m²,,2,2,,,,,,,,,,,,,,,,,,,,,
1387931671,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1387931671-departamento-monterrey-centro-_JM,"$3,200,000",Monterrey,Monterrey Centro,62 m²,62 m²,,2,2,1,,4 años,0 MXN,,,,,,,1,,,,,,,,,,
1369168509,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1369168509-departamento-en-venta-valle-poniente-_JM,"$5,600,000",Santa Catarina,Cordillera Residencial,118 m²,118 m²,5,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1365976255,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1365976255-departamentos-en-venta-en-las-privanzas-san-pedro-garza-garcia-_JM,"$18,348,000",San Pedro Garza García,Las Privanzas Primero,2100 m²,516 m²,,3,3,,,,,,,,,,,,,,,,,,,,,
949387082,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-949387082-departamento-en-venta-en-colonia-del-valle-san-pedro-_JM,"$13,500,000",Linares,San Pedro Garza García,250 m²,,,2,2,2,,5 años,4500 MXN,,,,,,,1,,,,,,,,,,
859819769,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-859819769-departamento-en-venta-en-obispado-en-monterrey-_JM,"$5,300,000",Monterrey,Obispado,109 m²,109 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
926676357,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-926676357-departamento-en-venta-san-jeronimo-gla-_JM,"$5,350,000",Monterrey,San JerÃ³nimo,189 mÂ²,189 mÂ²,6,,,2,,,,3,3,,0 aÃ±os,,,,,,,,,,,,,
873946310,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-873946310-departamento-akumal-garden-house-_JM,"$46,732,642",San Pedro Garza García,Carrizalejo,700 m²,700 m²,9,4,4,4,,,,,,,,,,,,,,,,,,,,
1320598568,nuevo-león,venta,https://departamento.metroscubicos.com/MLM-1320598568-venta-departamentos-centro-monterrey-_JM,"$2,300,000",Monterrey,Monterrey Centro,63 m²,63 m²,,2,2,1,,0 años,1750 MXN,,,,,,,,,,,,,,,,,
859817363,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-859817363-departamento-en-venta-en-arboleda-en-san-pedro-garza-garcia-_JM,"$14,500,000",San Pedro Garza García,Valle Del Campestre,165 m²,165 m²,5,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
951599515,nuevo-león,preventa,https://departamento.metroscubicos.com/MLM-951599515-preventa-de-departamentos-locales-y-oficinas-en-zona-tec-_JM,"$4,488,936",Monterrey,Roma,1200 m²,103.1 m²,,3,2,1,,0 años,,,,,,,,,,,,,,,,,,
1382968592,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1382968592-departamentos-en-venta-en-del-valle-oriente-san-pedro-garza-garcia-_JM,"$12,359,030",San Pedro Garza García,Del Valle Oriente,168 m²,168 m²,,2,2,,,,,,,,,,,,,,,,,,,,,
1338591426,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1338591426-departamento-en-venta-valle-de-san-angel-_JM,"$14,500,000",San Pedro Garza García,Valle De San Ángel,340 m²,340 m²,,2,3,2,,15 años,0 MXN,,,,,,,,,,,,,,,,,
940153847,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-940153847-departamento-en-venta-_JM,"$6,300,000",San Pedro Garza García,Del Valle Sect Oriente,56 m²,56 m²,2,1,1,1,,0 años,,,,,,,,,,,,,,,,,,
878759372,nuevo-león,exclusivos,https://departamento.metroscubicos.com/MLM-878759372-exclusivos-departamentos-en-preventa-zona-campestre-_JM,"$15,460,522",San Pedro Garza García,Zona Campestre,174 m²,174 m²,7,3,3,2,,,,,,,,,,,,,,,,,,,,
926653040,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-926653040-departamento-de-2-recamaras-en-amaire-en-cumbres-monterrey-_JM,"$3,319,600",Monterrey,Cumbre Allegro,87 m²,87.06 m²,,2,1,,,0 años,,,,,,,,,,,,,,,,,,
1338617312,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1338617312-departamento-san-jeronimo-horizontes-ordaz-_JM,"$11,800,000",Nuevo León,Monterrey,297 m²,,,3,3,2,,0 años,0 MXN,,,,,,,1,,,,,,,,,,
1387799345,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1387799345-departamento-centrika-crisoles-_JM,"$2,990,000",Monterrey,Centrika Victoria,99 m²,99 m²,,2,2,1,,2 años,1570 MXN,,,,,,,1,,,,,,,,,,
1354947594,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1354947594-departamento-en-venta-en-loma-larga-monterrey-nuevo-leon-_JM,"$3,280,000",Monterrey,Lomas Larga,,71 m²,,2,2,,,1 años,,,,,,,,,,,,,,,,,,
1391469591,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1391469591-departamento-torre-eva-valle-oriente-_JM,"$15,900,000",San Pedro Garza García,Del Valle Oriente,500 m²,500 m²,7,3,3,3,,0 años,,,,,,,,,,,,,,,,,,
1371015023,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1371015023-departamento-en-venta-santa-catarina-_JM,"$3,200,000",Santa Catarina,Rincón De Las Huertas,,130 m²,,2,2,,,10 años,,,,,,,,,,,,,,,,,,
1363012185,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1363012185-departamentos-en-venta-en-antigua-hacienda-san-agustin-san-pedro-garza-garcia-_JM,"$6,900,000",San Pedro Garza García,Antigua Hacienda San Agustín,323 m²,138 m²,,2,2,,,,,,,,,,,,,,,,,,,,,
1373059694,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1373059694-departamento-venta-centro-_JM,"$1,754,121",Monterrey,Centro,37 m²,37 m²,,1,1,,,0 años,0 MXN,,,,,,,,,,,,,,,,,
1413592495,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1413592495-departamento-lalo-loma-larga-_JM,"$3,481,111",Monterrey,Lomas Larga,69 m²,69 m²,2,1,1,1,,,,,,,,,,,,,,,,,,,,
1408994920,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1408994920-departamento-en-renta-en-torre-citica-zona-centro-aah-_JM,"$4,200,000",Monterrey,Centro,80 m²,,,2,2,2,,0 años,0 MXN,,,,,,,,,,,,,,,,,
1409013292,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1409013292-departamento-en-venta-en-san-pedro-garza-garcia-rb-_JM,"$38,187,205",San Pedro Garza García,Comercial Gómez Marin,576 m²,576 m²,,,2,3,,0 años,0 MXN,,,,,,,2,,,,,,,,,,
1362994326,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1362994326-departamentos-en-venta-en-del-valle-oriente-san-pedro-garza-garcia-_JM,"$21,276,863",San Pedro Garza García,Del Valle Oriente,322 m²,322 m²,,2,3,,,,,,,,,,,,,,,,,,,,,
1350176544,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1350176544-departamento-en-venta-centro-monterrey-_JM,"$3,638,364",Monterrey,Centro,80 m²,80 m²,4,2,2,1,,,,,,,,,,,,,,,,,,,,
956288893,nuevo-león,venta,https://departamento.metroscubicos.com/MLM-956288893-venta-o-renta-departamento-las-vistas-_JM,"$11,000,000",San Pedro Garza García,Del Valle Oriente,200 m²,200 m²,5,2,2,2,,7 años,,,,,,,,,,,,,,,,,,
954873378,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-954873378-departamento-en-venta-en-privada-fundadores-_JM,"$16,000,000",Monterrey,Privada Fundadores 1 Sector,379.88 m²,244.7 m²,,4,4,3,,0 años,,,,1,,,,1,,,,,,,,,,
949390659,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-949390659-departamento-en-venta-carretera-nacional-santiago-_JM,"$2,193,000",Nuevo LeÃ³n,Santiago,60 mÂ²,,,,,2,,,25 MXN,1,,,0 aÃ±os,,,1,,,,,,,,,,
939024208,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-939024208-departamento-en-venta-en-santa-maria-en-blvd-antonio-l-rodriguez-monterrey-_JM,"$5,300,000",Monterrey,Santa María,85.46 m²,85.46 m²,27,2,2,2,,0 años,,,,,,,Norte,27,,,,,,,,,,
1320645494,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1320645494-departamento-nuevo-venta-centro-monterrey-_JM,"$2,880,000",Monterrey,Monterrey Centro,78 m²,78 m²,2,2,2,1,,0 años,2300 MXN,,,,,,Norte,25,,,,,,,,,,
1302040200,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1302040200-departamento-en-venta-en-franccionamiento-xilofactos-_JM,"$880,000",Monterrey,Central,70 m²,70 m²,,2,1,1,,35 años,,,,,,,,,,,,,,,,,,
926206571,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-926206571-departamento-en-venta-en-torre-aqua-valle-oriente-_JM,"$4,200,000",Monterrey,Mirador,120 m²,120 m²,5,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1352310853,nuevo-león,preventa,https://departamento.metroscubicos.com/MLM-1352310853-preventa-de-departamentos-distrito-tec-_JM,"$4,418,090",Monterrey,México,92 m²,92 m²,,4,2,,,0 años,,,,,,,,,,,,,,,,,,
861115186,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-861115186-departamento-en-venta-centro-monterrey-historica-l-_JM,"$2,495,380",Monterrey,Centro,78 m²,78 m²,4,2,2,,,0 años,,,,,,,,,,,,,,,,,,
1324017624,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1324017624-departamentos-en-venta-en-monterrey-centro-monterrey-_JM,"$3,230,000",Monterrey,Monterrey Centro,6516 m²,49 m²,,2,1,,,,,,,,,,,,,,,,,,,,,
1362994421,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1362994421-departamentos-en-venta-en-living-san-nicolas-san-nicolas-de-los-garza-_JM,"$3,200,000",San Nicolás De Los Garza,Villas Santo Domingo,112 m²,112 m²,,2,2,,,,,,,,,,,,,,,,,,,,,
924398554,nuevo-león,393542,https://departamento.metroscubicos.com/MLM-924398554-393542-departamento-en-venta-en-el-centro-de-monterrey-torre-kyo-radiant-_JM,"$2,647,545",Monterrey,Centro,75 m²,76 m²,,2,2,1,,0 años,,,,,,,,,,,,,,,,,,
1408349364,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1408349364-departamentos-en-venta-colonia-valle-del-campestre-zona-san-pedro-garza-garcia-_JM,"$7,800,000",Linares,San Pedro Garza García,67 m²,67 m²,,1,1,1,,0 años,0 MXN,,,,,,,1,,,,,,,,,,
962114472,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-962114472-departamento-privanzas-_JM,"$15,932,000",San Pedro Garza García,Las Privanzas 3 Sector Segunda Etapa,499 m²,499 m²,7,3,3,3,,0 años,,,,,,,,,,,,,,,,,,
1415416880,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1415416880-departamento-en-venta-en-tampiquito-san-pedro-garza-garcia-_JM,"$10,645,000",San Pedro Garza García,Tampiquito,239 m²,239 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,
1415386368,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1415386368-departamento-en-venta-en-santa-maria-monterrey-nuevo-leon-_JM,"$10,500,000",Monterrey,Santa María,230 m²,230 m²,7,3,3,4,,0 años,,,,,,,,,,,,,,,,,,
1414440934,nuevo-león,venta,https://departamento.metroscubicos.com/MLM-1414440934-venta-de-departamento-en-las-lajas-_JM,"$6,600,000",Monterrey,Las Lajas,125 mÂ²,125 mÂ²,4,,,2,,,,2,2,,0 aÃ±os,,,,,,,,,,,,,
1408229648,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1408229648-departamentos-en-venta-en-fundidora-el-corazon-de-monterrey-_JM,"$3,400,000",Monterrey,Monterrey Centro,50 m²,50 m²,,1,1,1,,0 años,,,,,,,,,,,,,,,,,,
1404441750,nuevo-león,venta,https://departamento.metroscubicos.com/MLM-1404441750-venta-de-departamento-de-lujo-en-col-del-valle-san-pedro-garza-garcia-nl-_JM,"$13,850,000",San Pedro Garza García,Del Valle,257 m²,223 m²,,2,2,2,,10 años,4500 MXN,,,,,,,,,,,,,,,,,
1398315764,nuevo-león,ph,https://departamento.metroscubicos.com/MLM-1398315764-ph-venta-zona-valle-llave-en-mano-_JM,"$23,000,000",San Pedro Garza García,Del Valle,306 m²,306 m²,6,3,3,3,,0 años,,,,,,,,,,,,,,,,,,
1408290279,nuevo-león,ven,https://departamento.metroscubicos.com/MLM-1408290279-ven-a-vivir-en-la-exclusiva-zona-de-valle-oriente-_JM,"$7,300,000",San Pedro Garza García,Valle Oriente,56 m²,56 m²,,1,1,,,0 años,,,,,,,,,,,,,,,,,,
1357802092,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1357802092-departamento-equipado-en-nacion-_JM,"$5,700,000",Monterrey,Jardín De Las Torres,106 m²,106 m²,5,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1350195953,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1350195953-departamento-en-venta-en-valle-poniente-_JM,"$4,239,000",Santa Catarina,La Banda,74 m²,74 m²,4,2,2,2,,,,,,,,,,,,,,,,,,,,
1378400901,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1378400901-departamento-mirador-_JM,"$1,500,000",Nuevo León,Monterrey,30 m²,30 m²,6,1,1,1,,0 años,0 MXN,,,,,,,,,,,,,,,,,
1388554447,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1388554447-departamento-preventa-zona-valle-oriente-san-pedro-lazaro-cardenas-_JM,"$7,300,000",San Pedro Garza García,Zona Valle Oriente Sur,79 m²,79 m²,9,2,2,2,,0 años,0 MXN,,,,,,,1,,,,,,,,,,
1329037128,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-1329037128-departamento-en-venta-centrito-_JM,"$11,950,000",San Pedro Garza GarcÃ­a,Del Valle,250 mÂ²,250 mÂ²,8,,,2,,,,3,4,,0 aÃ±os,,,,,,,,,,,,,
913817402,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-913817402-departamento-en-ventarenta-valle-de-san-angel-_JM,"$20,000,000",Linares,San Pedro Garza García,340 m²,,,3,4,3,,9 años,0 MXN,,,,,,,1,,,,,,,,,,
962114573,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-962114573-departamento-altus-_JM,"$5,600,000",San Pedro Garza García,Del Valle Oriente,142 m²,142 m²,4,2,2,2,,15 años,,,,,,,,,,,,,,,,,,
962658748,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-962658748-departamento-en-venta-torre-liu-_JM,"$8,190,000",San Pedro Garza García,Zona Valle Oriente Sur,130 m²,130 m²,5,2,2,2,,8 años,,,,,,,,,,,,,,,,,,
1379055282,nuevo-león,departamentos,https://departamento.metroscubicos.com/MLM-1379055282-departamentos-en-venta-en-lomas-de-san-francisco-monterrey-_JM,"$16,250,000",Monterrey,Lomas De San Francisco,351 m²,351 m²,,4,5,,,,,,,,,,,,,,,,,,,,,
954737095,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-954737095-departamento-en-venta-en-privada-fundadores-_JM,"$6,900,000",Monterrey,Privada Fundadores 1 Sector,140.5 m²,140.5 m²,,2,2,2,,0 años,,,,1,,,,1,,,,,,,,,,
922411655,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-922411655-departamento-san-pedro-garza-garcia-_JM,"$9,000,000",Linares,San Pedro Garza García,215 m²,,,3,4,2,,0 años,0 MXN,,,,,,,1,,,,,,,,,,
868501633,nuevo-león,departamento,https://departamento.metroscubicos.com/MLM-868501633-departamento-en-venta-en-san-pedro-del-valle-_JM,"$14,000,000",San Pedro Garza García,Del Valle,340 m²,340 m²,8,3,4,3,,0 años,,,,,,,,,,,,,,,,,,
