ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Antigüedad,Cantidad de pisos,Orientación,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,OrientaciÃ³n,AntigÃ¼edad,Bodegas,Tipo de casa,Tipo de propiedad,Departamentos por piso,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote
1370574565,zacatecas,lotes,https://terreno.metroscubicos.com/MLM-1370574565-lotes-desde-1400-m2-nuevo-fracc-el-saltito-entrando-al-teul-de-gonzalez-ortega-_JM,"$298,000",Teul De GonzÃ¡lez Ortega,Otra Colonia,500 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1390385613,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1390385613-terreno-con-construccion-en-venta-2100m2-sobre-heroes-de-chapultepec-zacatecas-28000000-_JM,"$28,000,000",Zacatecas,Sierra De Alica,2100 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1363020196,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1363020196-terrenos-en-venta-en-zacatecas-pesqueria-_JM,"$24,312,644",Pesqueria,Zacatecas,121563 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1416946706,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1416946706-terreno-industrial-en-venta-carr-zacatecas-derramadero-_JM,"$1,750,000",Saltillo,Ferrocarrilero,5000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1415479703,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1415479703-terreno-comercial-en-venta-en-zacatecas-pesqueria-nuevo-le-_JM,"$11,000,000",Pesqueria,Zacatecas,10000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1415403835,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1415403835-terreno-comercial-en-venta-en-zacatecas-pesqueria-nuevo-le-_JM,"$11,000,000",Pesqueria,Zacatecas,10000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1338075423,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1338075423-terrenos-venta-en-fracc-el-salvador-zacatecas-_JM,"$25,810,000",El Salvador,El Salvador,8900000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1317747772,zacatecas,oportunidad,https://terreno.metroscubicos.com/MLM-1317747772-oportunidad-de-inversion-de-terreno-en-excelente-ubicacion-en-zacatecas-_JM,"$18,500,000",Zacatecas,Zacatecas Centro,13493.46 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1399607906,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1399607906-terreno-en-zona-de-mayor-crecimiento-en-guadalupedentro-del-poligono-urbano-_JM,"$150,000",Guadalupe,El Universo,138 mÂ²,,,,,,,,,0 MXN,,,,,,,,,Otro,,,,,
1362133105,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1362133105-terreno-en-venta-en-guadalupe-centro-_JM,"$5,000,000",Guadalupe,Guadalupe Centro,1000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1413529253,zacatecas,amplio,https://terreno.metroscubicos.com/MLM-1413529253-amplio-terreno-en-venta-villa-garcia-zacatecas-_JM,"$900,000",Zacatecas,Villa GarcÃ­a,9830 mÂ²,,,,,,,,,0 MXN,,,,,,,,,Otro,,,,,
1414450188,zacatecas,venta,https://terreno.metroscubicos.com/MLM-1414450188-venta-fabuloso-terreno-cerca-del-aeropuerto-de-guadalajara-en-batallon-de-zacatecas-_JM,"$28,943,925",El Salto,Las Pintitas Centro,18673 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1414750042,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1414750042-terrenos-en-venta-ciudad-guadalupe-centro-_JM,"$4,100,000",Guadalupe,Guadalupe Centro,340 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
953829953,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-953829953-terreno-campestre-al-costado-de-la-caseta-de-cobro-en-ejido-villa-de-guadalupe-_JM,"$1,060,000",Guadalupe,Zacatecana,20000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1401379394,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1401379394-terreno-habitacional-en-privada-_JM,"$6,500",Zacatecas,Villas Universidad,158.88 mÂ²,,,,,,,,,,,,,,,,,,Tierra,,,,,
936355164,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-936355164-terreno-comercial-en-venta-camino-real-_JM,"$10,000,000",Zacatecas,Guadalupe,1091 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1405688978,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1405688978-terreno-en-venta-cerca-de-colegios-centros-comerciales--_JM,"$1,500",Zacatecas,Otra Colonia,5500 mÂ²,,,,,,,,,,,,,,,,,,Tierra,38 m,150 m,Plano,,
946270499,zacatecas,carretera,https://terreno.metroscubicos.com/MLM-946270499-carretera-zacatecas-_JM,"$17,400,000",San Luis PotosÃ­,El Saucito,12000 mÂ²,,,,,,,,,0 MXN,,,,,,,,,Otro,,,,,
1385552248,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1385552248-terreno-en-venta-parque-zacatecas-_JM,"$1,533,210",Ocoyucan,Malacatepec,175 m²,,,,,,,,,,,,,,,,,,-,,,,,
1385507272,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1385507272-terreno-en-venta-parque-zacatecas-_JM,"$1,508,920",San Andrés Cholula,Parque de la Castellana,175 m²,,,,,,,,,,,,,,,,,,-,,,,,
1399642662,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1399642662-terreno-en-venta-cerca-de-carretera-a-san-felipe-_JM,"U$S1,224,000",Mexicali,Zacatecas,204000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1385564595,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1385564595-terreno-en-venta-parque-zacatecas-_JM,"$1,497,747",Ocoyucan,Malacatepec,171 m²,,,,,,,,,,,,,,,,,,-,,,,,
1385470710,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1385470710-terreno-en-venta-parque-zacatecas-_JM,"$1,543,142",Ocoyucan,Malacatepec,176 m²,,,,,,,,,,,,,,,,,,-,,,,,
1385465093,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1385465093-terreno-en-venta-parque-zacatecas-_JM,"$1,569,917",Ocoyucan,Malacatepec,179 m²,,,,,,,,,,,,,,,,,,-,,,,,
1385558359,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1385558359-terreno-en-venta-parque-zacatecas-_JM,"$1,613,990",Ocoyucan,Malacatepec,184 m²,,,,,,,,,,,,,,,,,,-,,,,,
1385552105,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1385552105-terreno-en-venta-parque-zacatecas-_JM,"$1,503,338",Ocoyucan,Malacatepec,171 m²,,,,,,,,,,,,,,,,,,-,,,,,
1385552082,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1385552082-terreno-en-venta-parque-zacatecas-_JM,"$1,503,565",Ocoyucan,Malacatepec,171 m²,,,,,,,,,,,,,,,,,,-,,,,,
1385526415,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1385526415-terreno-en-venta-parque-zacatecas-_JM,"$1,539,808",Ocoyucan,Malacatepec,175 m²,,,,,,,,,,,,,,,,,,-,,,,,
1385470667,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1385470667-terreno-en-venta-parque-zacatecas-_JM,"$1,491,333",Ocoyucan,Malacatepec,170 m²,,,,,,,,,,,,,,,,,,-,,,,,
1385447398,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1385447398-terreno-en-venta-parque-zacatecas-_JM,"$1,569,672",Ocoyucan,Malacatepec,179 m²,,,,,,,,,,,,,,,,,,-,,,,,
1385519953,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1385519953-terreno-en-venta-parque-zacatecas-_JM,"$1,634,150",Ocoyucan,Malacatepec,186 m²,,,,,,,,,,,,,,,,,,-,,,,,
1385558397,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1385558397-terreno-en-venta-parque-zacatecas-_JM,"$1,702,103",Ocoyucan,Malacatepec,194 m²,,,,,,,,,,,,,,,,,,-,,,,,
1385526407,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1385526407-terreno-en-venta-parque-zacatecas-_JM,"$1,571,632",Ocoyucan,Malacatepec,179 m²,,,,,,,,,,,,,,,,,,-,,,,,
939017403,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-939017403-terreno-centro-de-calera-250-mts-de-bancosjardin-principalzona-comercial-_JM,"$680,000",Calera,VÃ­ctor Rosales Calera,214 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1317031104,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1317031104-terreno-en-venta-en-sierra-nevada-_JM,"$3,200,000",Villanueva,Nueva,9984.74 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,Regular,,
1338120477,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1338120477-terreno-venta-en-carretera-zacatecas-guadalajara-zac-_JM,"$20,790,750",Zacatecas,Zacatecas Centro,21885 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1346639734,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1346639734-terreno-en-venta-el-salvador-zacatecas-_JM,"$44,000,000",El Salvador,El Salvador,8000000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1411140198,zacatecas,dos,https://terreno.metroscubicos.com/MLM-1411140198-dos-terrenos-en-venta-lomas-de-bernardez-mina-vetagrande-_JM,"$12,500",Guadalupe,Lomas De Bernardez,490 mÂ²,,,,,,,,,,,,,,,,,,Tierra,,,Regular,Otro,
926192233,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-926192233-terreno-en-venta-en-fresnillo-zacatecas-_JM,"$126,129,500",Fresnillo,Nueva Esperanza,39.037 m²,,,,,,,,,,,,,,,,,,Asfalto,,,Regular,,
1363826914,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1363826914-terreno-comercial-en-av-principal-en-loreto-zacatecas-_JM,"$1,180,000",Loreto,Otra Colonia,280 mÂ²,,,,,,,,,0 MXN,,,,,,,,,Otro,,,,,
1390677858,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1390677858-terreno-en-venta-azteca-_JM,"$180,000",Zacatecas,Jerez,200 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1406255411,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1406255411-terreno-habitacional-en-privada-en-venta-alberca-olimpica-_JM,"$722,400",Guadalupe,Guadalupe,172 mÂ²,,,,,,,,,0 MXN,,,,,,,,,Arena,8 m,21.5 m,Plano,,
865394288,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-865394288-terreno-en-venta-en-zacatecas-_JM,"$6,800,000",Guadalupe,Zona Industrial,1700 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1387020450,zacatecas,venta,https://terreno.metroscubicos.com/MLM-1387020450-venta-terreno-felipe-angeles-_JM,"$550,000",Villanueva,Felipe Ángeles,5000 m²,,,,,,,,,,,,,,,,,,Otro,,,,,
1322133281,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1322133281-terreno-comercial-en-venta-en-guadalupe-nl-av-juarez-_JM,"$39,716,320",Zacatecas,Guadalupe,5673 mÂ²,,,,,,,,,0 MXN,,,,,,,,,Otro,,,,,
1392689782,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1392689782-terrenos-industriales-en-venta-en-blvd-a-zacatecas-aguascalientes-_JM,"$4,200",Aguascalientes,Trojes De Alonso,200 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
939017263,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-939017263-terreno-optimo-para-fraccionamiento-permisos-y-uso-de-suelo-_JM,"$7,680,000",Zacatecas,El Orito,29492 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1415404333,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1415404333-terreno-industrial-en-venta-en-zacatecas-pesqueria-nuevo-l-_JM,"$82,500,000",Pesqueria,Zacatecas,75000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1363036222,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1363036222-terrenos-en-venta-en-valparaiso-centro-valparaiso-_JM,"$38,000,000",ValparaÃ­so,ValparaÃ­so Centro,2000000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1362094204,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1362094204-terreno-en-venta-en-guadalupe-centro-_JM,"$5,850,000",Guadalupe,Guadalupe Centro,1027 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
765421275,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-765421275-terreno-en-venta-en-parque-zacatecas-lomas-de-angelopolis-_JM,"$1,897,200",San AndrÃ©s Cholula,Lomas de AngelÃ³polis,186 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1400293930,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1400293930-terreno-comercial-en-venta-las-huertas-_JM,"$9,380,000",Juan Aldama,Las Auroras,18760 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1390188029,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1390188029-terreno-comercial-en-venta-las-huertas-_JM,"$9,380,000",Juan Aldama,Las Auroras,18760 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1412413344,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1412413344-terreno-en-venta-en-las-huertas-_JM,"$9,380,000",Juan Aldama,Las Auroras,18760 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1363013722,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1363013722-terrenos-en-venta-en-chalchihuites-chalchihuites-_JM,"$6,000,000",Chalchihuites,Chalchihuites,10000000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1363001002,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1363001002-terrenos-en-venta-en-chalchihuites-chalchihuites-_JM,"$2,235,360",Chalchihuites,Chalchihuites,3726000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1418327890,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1418327890-terreno-industrial-en-venta-zona-industrial-derramadero-carr-zacatecas-_JM,"$13,337,200",Saltillo,Venustiano Carranza,33343 m²,,,,,,,,,,,,,,,,,,-,,,,,
1390664995,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1390664995-terreno-en-venta-jardines-de-jerez-_JM,"$550,000",Jerez,Jerez Centro,250 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1408841070,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1408841070-terreno-sobre-carretera-a-zacatecas-km-181-_JM,"$1,580,000",Mexquitic De Carmona,La Campana,484 mÂ²,,,,,,,,,,,,,,,,,,Asfalto,24 m,20.16 m,Regular,Perimetral,
1363036227,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1363036227-terrenos-en-venta-en-zacatecas-pesqueria-_JM,"U$S476,000",Pesqueria,Zacatecas,10577 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1335841970,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1335841970-terreno-carretera-saltillo-zacatecas-cerca-de-chrysler-derramadero-_JM,"$7,500,000",Saltillo,La Encantada,50000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,
1362976350,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1362976350-terrenos-en-venta-en-zacatecas-pesqueria-_JM,"$7,200,000",Pesqueria,Zacatecas,36000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1362994532,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1362994532-terrenos-en-venta-en-zacatecas-pesqueria-_JM,"U$S481,230",Pesqueria,Zacatecas,10694 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1362994922,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1362994922-terrenos-en-venta-en-zacatecas-pesqueria-_JM,"U$S488,745",Pesqueria,Zacatecas,10861 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1362976474,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1362976474-terrenos-en-venta-en-zacatecas-pesqueria-_JM,"U$S482,000",Pesqueria,Zacatecas,10708 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1362982557,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1362982557-terrenos-en-venta-en-zacatecas-pesqueria-_JM,"U$S24,411,960",Pesqueria,Zacatecas,542488 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1362994534,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1362994534-terrenos-en-venta-en-zacatecas-pesqueria-_JM,"U$S1,005,260",Pesqueria,Zacatecas,22339 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,
1400353443,zacatecas,proyecto,https://terreno.metroscubicos.com/MLM-1400353443-proyecto-casa-habitacion-3-niveles-excelente-ubicacion-_JM,"$1,400,000",Zacatecas,Villas Universidad,221.09 m²,,,,,,,,,,,,,,,,,,Tierra,8 m,15 m,Regular,,Interno
1400184737,zacatecas,terrenos,https://terreno.metroscubicos.com/MLM-1400184737-terrenos-de-500m2-a-25-meses-en-zacatecas-_JM,"$70,000",Guadalupe,San JerÃ³nimo,5 ha,,,,,,,,,,,,,,,,,,Tierra,,,,,
1402244872,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1402244872-terreno-de-1515-en-colonia-minerales-concepcion-del-oro-_JM,"$150,000",ConcepciÃ³n Del Oro,Otra Colonia,0.25 ha,,,,,,,,,,,,,,,,,,Tierra,,,,,
1411104358,zacatecas,venta,https://terreno.metroscubicos.com/MLM-1411104358-venta-de-3-terrenos-con-diferentes-medidas-en-el-fracc-braulio-santana-se-localizan-por-la-deportiva-guadalupe-en-guerreros-por-la-quinta-santa-lucia-y-del-panteon-jardines-de-guadalupe-_JM,"$450,000",Guadalupe,La FÃ©,459 mÂ²,,,,,,,,,0 MXN,,,,,,,,,Tierra,20 m,21 m,Plano,Perimetral,
1405657969,zacatecas,propiedad,https://terreno.metroscubicos.com/MLM-1405657969-propiedad-en-colonia-hidalgo-sombrerete-zacatecas-_JM,"$480,000",Sombrerete,Hidalgo,400 mÂ²,,,,,,,,,,,,,,,,,,Tierra,20 m,20 m,Regular,Perimetral,
1402043698,zacatecas,terreno,https://terreno.metroscubicos.com/MLM-1402043698-terreno-centrico-grande-muy-bien-comunicado-_JM,"$3,330,000",Zacatecas,Lomas Del Patrocinio,945 mÂ²,,,,,,,,,,,,,,,,,,Asfalto,21 m,45 m,Irregular,,
