tipo,precio,predPrices,m2Terreno,m2Construccion,estacionamientos,Banos,antiguedad,colonia,municipio_x,entidad,codigo_postal,latitud,longitud
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56390.0,19.4035816192627,-98.9268188476563
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56270.0,19.5572509765625,-98.8926544189453
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56550.0,19.3130397796631,-98.9299926757813
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,50770.0,19.5510387420654,-99.8339080810547
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,54275.0,20.1602649688721,-99.5083923339844
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,50845.0,19.8960189819336,-99.9109191894531
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,52477.0,18.784065246582,-99.4696960449219
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,53426.0,19.454906463623,-99.2725601196289
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,57138.0,19.4725742340088,-99.0365524291992
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56490.0,19.3432159423828,-98.9784393310547
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,52110.0,19.3046474456787,-99.5621032714844
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,51412.0,18.8886833190918,-100.1410217285156
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56880.0,19.0262775421143,-98.817138671875
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56204.0,19.5355377197266,-98.8874435424805
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,51200.0,19.1628665924072,-100.1291046142578
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,52065.0,19.412633895874,-99.5169525146484
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,51355.0,19.3005199432373,-99.7416381835938
departamentos,5100000.0,5150000.0,80.0,80.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56618.0,19.3243198394775,-98.9510955810547
departamentos,2936871.0,3360000.0,62.0,62.0,2.0,1.0,0.0,Santa Anita,Tlajomulco De Zúñiga,México,54434.0,19.6225967407227,-99.3230972290039
departamentos,2936871.0,3360000.0,62.0,62.0,2.0,1.0,0.0,Santa Anita,Tlajomulco De Zúñiga,México,51613.0,18.8089199066162,-100.0407180786133
departamentos,1650000.0,2520000.0,78.0,78.0,1.0,1.0,0.0,La Haciendita,Zapopan,México,52484.0,18.9865074157715,-99.4582672119141
departamentos,1650000.0,2520000.0,78.0,78.0,1.0,1.0,0.0,La Haciendita,Zapopan,México,52336.0,18.759651184082,-100.3228530883789
departamentos,3735000.0,3290000.0,102.0,102.0,1.0,2.0,0.0,Moderna,Guadalajara,México,,,
departamentos,3812795.0,3780000.0,91.0,91.0,2.0,2.0,0.0,Santa Anita,Tlajomulco De Zúñiga,México,54434.0,19.6225967407227,-99.3230972290039
departamentos,3812795.0,3780000.0,91.0,91.0,2.0,2.0,0.0,Santa Anita,Tlajomulco De Zúñiga,México,51613.0,18.8089199066162,-100.0407180786133
departamentos,3048087.0,2950000.0,87.0,87.0,1.0,1.0,0.0,Moderna,Guadalajara,México,,,
departamentos,4270508.0,3780000.0,91.0,91.0,2.0,2.0,0.0,Santa Anita,Tlajomulco De Zúñiga,México,54434.0,19.6225967407227,-99.3230972290039
departamentos,4270508.0,3780000.0,91.0,91.0,2.0,2.0,0.0,Santa Anita,Tlajomulco De Zúñiga,México,51613.0,18.8089199066162,-100.0407180786133
departamentos,4018098.0,4980000.0,114.0,114.0,1.0,2.0,0.0,Moderna,Guadalajara,México,,,
departamentos,3498346.0,3040000.0,90.0,90.0,2.0,2.0,0.0,Santa Anita,Tlajomulco De Zúñiga,México,54434.0,19.6225967407227,-99.3230972290039
departamentos,3498346.0,3040000.0,90.0,90.0,2.0,2.0,0.0,Santa Anita,Tlajomulco De Zúñiga,México,51613.0,18.8089199066162,-100.0407180786133
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,50190.0,19.2667045593262,-99.6442565917969
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,55875.0,19.6354675292969,-98.9260864257813
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,52918.0,19.6051368713379,-99.2669067382813
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56608.0,19.2804641723633,-98.8846206665039
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56390.0,19.4035816192627,-98.9268188476563
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56270.0,19.5572509765625,-98.8926544189453
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56550.0,19.3130397796631,-98.9299926757813
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,50770.0,19.5510387420654,-99.8339080810547
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,54275.0,20.1602649688721,-99.5083923339844
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,50845.0,19.8960189819336,-99.9109191894531
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,52477.0,18.784065246582,-99.4696960449219
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,53426.0,19.454906463623,-99.2725601196289
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,57138.0,19.4725742340088,-99.0365524291992
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56490.0,19.3432159423828,-98.9784393310547
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,52110.0,19.3046474456787,-99.5621032714844
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,51412.0,18.8886833190918,-100.1410217285156
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56880.0,19.0262775421143,-98.817138671875
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56204.0,19.5355377197266,-98.8874435424805
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,51200.0,19.1628665924072,-100.1291046142578
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,52065.0,19.412633895874,-99.5169525146484
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,51355.0,19.3005199432373,-99.7416381835938
departamentos,8780000.0,8140000.000000001,118.0,118.0,0.0,2.0,0.0,Emiliano Zapata,Puerto Vallarta,México,56618.0,19.3243198394775,-98.9510955810547
departamentos,5467280.0,6360000.0,171.0,171.0,2.0,2.0,0.0,Residencial Cordilleras,Zapopan,México,,,
departamentos,4560363.0,3870000.0,93.0,93.0,2.0,2.0,0.0,Jardines De Guadalupe,Zapopan,México,,,
departamentos,2033000.0,2340000.0,64.0,64.0,1.0,1.0,0.0,Zapopan Centro,Zapopan,México,,,
departamentos,2990000.0,3350000.0,92.0,92.0,1.0,2.0,0.0,Mirador Del Tesoro,Tlaquepaque,México,,,
departamentos,2051552.0,2460000.0,77.0,77.0,1.0,2.0,0.0,Guadalupana Norte,Guadalajara,México,,,
departamentos,7978425.0,7850000.0,151.0,151.0,2.0,3.0,0.0,Italia Providencia,Guadalajara,México,,,
departamentos,8206380.0,7850000.0,151.0,151.0,2.0,3.0,0.0,Italia Providencia,Guadalajara,México,,,
departamentos,4561973.0,3720000.0,92.0,92.0,2.0,2.0,0.0,Valle Real,Zapopan,México,,,
departamentos,7750470.0,7850000.0,151.0,151.0,2.0,3.0,0.0,Italia Providencia,Guadalajara,México,,,
departamentos,2807130.0,2200000.0,60.0,60.0,1.0,1.0,0.0,Ayuntamiento,Guadalajara,México,,,
departamentos,2032789.0,1750000.0,43.0,43.0,1.0,1.0,0.0,Lafayette,Guadalajara,México,,,
departamentos,5103000.0,6250000.0,129.0,129.0,0.0,2.0,0.0,Lafayette,Guadalajara,México,,,
departamentos,1716056.0,1700000.0,38.0,38.0,1.0,1.0,0.0,Ayuntamiento,Guadalajara,México,,,
departamentos,3066657.0,4030000.0000000005,84.0,84.0,0.0,1.0,0.0,Ayuntamiento,Guadalajara,México,,,
departamentos,6000000.0,4390000.0,98.0,98.0,0.0,2.0,0.0,Zona Hotelera Norte,Puerto Vallarta,México,,,
departamentos,4300000.0,4320000.0,108.0,108.0,2.0,2.0,0.0,Arcos Vallarta,Guadalajara,México,,,
departamentos,3770973.0,3250000.0,75.0,75.0,2.0,2.0,0.0,Valle Real,Zapopan,México,,,
departamentos,2457563.0,3010000.0,67.0,67.0,0.0,1.0,0.0,Ayuntamiento,Guadalajara,México,,,
departamentos,5000000.0,4210000.0,107.0,107.0,0.0,2.0,0.0,Zona Hotelera Norte,Puerto Vallarta,México,,,
departamentos,18500000.0,11140000.0,245.0,245.0,0.0,3.0,0.0,Zona Hotelera Norte,Puerto Vallarta,México,,,
departamentos,10000000.0,5650000.0,80.0,80.0,2.0,2.0,0.0,Zona Hotelera Norte,Puerto Vallarta,México,,,
departamentos,1200000.0,3070000.0,65.0,65.0,1.0,2.0,15.0,Jalisco,Tonala,México,,,
departamentos,2780000.0,2950000.0,62.0,62.0,1.0,1.0,0.0,Vallarta Norte,Guadalajara,México,,,
departamentos,3908383.0,3360000.0,62.0,62.0,2.0,1.0,0.0,Italia Providencia,Guadalajara,México,,,
departamentos,2211200.0,2300000.0,68.0,68.0,1.0,1.0,0.0,Americana,Guadalajara,México,,,
departamentos,3300000.0,2450000.0,70.0,70.0,0.0,1.0,0.0,Versalles,Puerto Vallarta,México,,,
departamentos,4750000.0,4940000.0,103.0,103.0,0.0,2.0,0.0,Versalles,Puerto Vallarta,México,,,
departamentos,2714488.0,2800000.0,81.0,81.0,1.0,2.0,0.0,Mexicaltzingo,Guadalajara,México,52180.0,19.2096900939941,-99.587272644043
departamentos,1703275.0,1350000.0,49.0,49.0,1.0,1.0,0.0,Mexicaltzingo,Guadalajara,México,52180.0,19.2096900939941,-99.587272644043
departamentos,1818365.0,2170000.0,69.0,69.0,1.0,2.0,0.0,Colonia Alameda,Tlaquepaque,México,,,
departamentos,3924060.0,4240000.0,175.0,175.0,2.0,2.0,0.0,Nueva Jacarandas,Morelia,Michoacán de Ocampo,58099.0,19.6797389984131,-101.1869506835938
departamentos,3500000.0,5260000.0,174.0,174.0,2.0,2.0,0.0,Las Américas,Morelia,Michoacán de Ocampo,58270.0,19.6945400238037,-101.1549224853516
departamentos,3500000.0,5260000.0,174.0,174.0,2.0,2.0,0.0,Las Américas,Morelia,Michoacán de Ocampo,61136.0,19.6833305358887,-100.5385818481445
departamentos,3500000.0,5260000.0,174.0,174.0,2.0,2.0,0.0,Las Américas,Morelia,Michoacán de Ocampo,58505.0,20.0811653137207,-101.5046234130859
departamentos,6600000.0,3330000.0,86.0,86.0,0.0,1.0,0.0,Puerto Morelos,Puerto Morelos,Morelos,,,
departamentos,5704200.0,2250000.0,70.0,70.0,0.0,2.0,0.0,Puerto Morelos,Puerto Morelos,Morelos,,,
departamentos,2990000.0,1340000.0,85.0,85.0,1.0,2.0,0.0,Granjas Navidad,Cuajimalpa De Morelos,Morelos,,,
departamentos,7860000.0,4500000.0,138.0,138.0,2.0,3.0,0.0,Contadero,Cuajimalpa De Morelos,Morelos,,,
departamentos,3090000.0,2500000.0,82.0,82.0,1.0,2.0,0.0,Lomas Del Chamizal,Cuajimalpa De Morelos,Morelos,,,
departamentos,1590000.0,1480000.0,60.0,60.0,0.0,2.0,0.0,Cuernavaca Centro,Cuernavaca,Morelos,62000.0,18.9220085144043,-99.2364883422852
departamentos,7259200.0,3490000.0,89.0,89.0,0.0,2.0,0.0,Puerto Morelos,Quintana Roo,Morelos,,,
departamentos,10792760.0,5490000.0,141.0,141.0,2.0,3.0,0.0,Cancún/Benito Juárez,Quintana Roo,Morelos,,,
departamentos,2700000.0,2900000.0,95.0,95.0,2.0,2.0,7.0,Chapultepec,Cuernavaca,Morelos,62360.0,18.9254035949707,-99.2061386108398
departamentos,2700000.0,2900000.0,95.0,95.0,2.0,2.0,7.0,Chapultepec,Cuernavaca,Morelos,62450.0,18.9093055725098,-99.2097549438477
departamentos,1450000.0,2100000.0,90.0,90.0,2.0,2.0,0.0,Lázaro Cárdenas,Cuernavaca,Morelos,62080.0,18.8707046508789,-99.2246780395508
departamentos,1450000.0,2100000.0,90.0,90.0,2.0,2.0,0.0,Lázaro Cárdenas,Cuernavaca,Morelos,62553.0,18.903226852417,-99.1794052124023
departamentos,1450000.0,2100000.0,90.0,90.0,2.0,2.0,0.0,Lázaro Cárdenas,Cuernavaca,Morelos,62544.0,18.9518203735352,-98.9501876831055
departamentos,1450000.0,2100000.0,90.0,90.0,2.0,2.0,0.0,Lázaro Cárdenas,Cuernavaca,Morelos,62757.0,18.8736343383789,-98.9238739013672
departamentos,1450000.0,2100000.0,90.0,90.0,2.0,2.0,0.0,Lázaro Cárdenas,Cuernavaca,Morelos,62790.0,18.7815208435059,-99.2327194213867
departamentos,1450000.0,2100000.0,90.0,90.0,2.0,2.0,0.0,Lázaro Cárdenas,Cuernavaca,Morelos,62780.0,18.6537227630615,-99.1902770996094
departamentos,1450000.0,2100000.0,90.0,90.0,2.0,2.0,0.0,Lázaro Cárdenas,Cuernavaca,Morelos,62785.0,18.6411647796631,-99.2113952636719
departamentos,5775000.0,4160000.0,103.0,103.0,2.0,2.0,6.0,Lomas De Vista Hermosa,Cuajimalpa De Morelos,Morelos,,,
departamentos,5250000.0,6440000.0,174.0,174.0,0.0,4.0,0.0,Paraíso Country Club,Emiliano Zapata,Morelos,62766.0,18.833122253418,-99.1808395385742
departamentos,1392000.0,2060000.0,85.0,85.0,0.0,2.0,2.0,Cuernavaca Centro,Cuernavaca,Morelos,62000.0,18.9220085144043,-99.2364883422852
departamentos,14250000.0,13930000.0,274.0,274.0,2.0,3.0,0.0,Lomas Del Chamizal,Cuajimalpa De Morelos,Morelos,,,
departamentos,8524000.0,2570000.0,92.0,92.0,2.0,2.0,0.0,Santa Fe Cuajimalpa,Cuajimalpa De Morelos,Morelos,,,
departamentos,6834240.0,6550000.0,154.0,154.0,2.0,3.0,0.0,Flamingos Nuevo Vallarta,Bahía De Banderas,Nayarit,,,
departamentos,7171300.0,2930000.0,104.0,104.0,1.0,2.0,0.0,Flamingos Nuevo Vallarta,Bahía De Banderas,Nayarit,,,
departamentos,3547000.0,2300000.0,92.0,92.0,1.0,2.0,0.0,Bahía De Banderas,Nayarit,Nayarit,,,
departamentos,6470000.0,6490000.0,154.0,154.0,1.0,3.0,0.0,Bahía De Banderas,Nayarit,Nayarit,,,
departamentos,4156000.0,3610000.0,111.0,111.0,1.0,2.0,0.0,Bahía De Banderas,Nayarit,Nayarit,,,
departamentos,5405000.0,4990000.0,126.0,126.0,1.0,2.0,0.0,Bahía De Banderas,Nayarit,Nayarit,,,
departamentos,650000.0,660000.0,51.0,51.0,0.0,1.0,0.0,Mezcales,Bahía De Banderas,Nayarit,63707.0,21.2790222167969,-104.9384689331055
departamentos,650000.0,660000.0,51.0,51.0,0.0,1.0,0.0,Mezcales,Bahía De Banderas,Nayarit,63735.0,20.7317676544189,-105.2841339111328
departamentos,9000000.0,6860000.0,159.0,159.0,0.0,2.0,0.0,Cruz De Huanacaxtle,Bahía De Banderas,Nayarit,,,
departamentos,2536950.0,2470000.0,101.0,101.0,1.0,2.0,0.0,Bahía De Banderas,Nayarit,Nayarit,,,
departamentos,6897630.0,6130000.0,143.0,143.0,0.0,2.0,0.0,Bahía de Banderas,Bahía De Banderas,Nayarit,63737.0,20.748592376709,-105.2521286010742
departamentos,11480000.0,7290000.0,170.0,170.0,0.0,3.0,0.0,Flamingos Club Residencial,Bahía De Banderas,Nayarit,,,
departamentos,8813160.0,4990000.0,136.0,136.0,0.0,2.0,0.0,Cruz De Huanacaxtle,Bahía De Banderas,Nayarit,,,
departamentos,12008420.0,10330000.0,195.0,195.0,0.0,3.0,0.0,Cruz De Huanacaxtle,Bahía De Banderas,Nayarit,,,
departamentos,13271280.0,11220000.0,228.0,228.0,0.0,2.0,0.0,Cruz De Huanacaxtle,Bahía De Banderas,Nayarit,,,
departamentos,1899562.0,1480000.0,60.0,60.0,0.0,2.0,0.0,La Peñita De Jaltemba Centro,Compostela,Nayarit,,,
departamentos,1441000.0,2160000.0,83.0,83.0,1.0,2.0,0.0,Las Jarretaderas,Bahía De Banderas,Nayarit,63735.0,20.7317676544189,-105.2841339111328
departamentos,16034995.0,11310000.0,174.0,174.0,3.0,2.0,0.0,Valle Del Campestre,San Pedro Garza García,Nuevo León,66265.0,25.6510753631592,-100.3558654785156
departamentos,11989563.0,6490000.0,112.0,112.0,2.0,2.0,0.0,Valle Del Campestre,San Pedro Garza García,Nuevo León,66265.0,25.6510753631592,-100.3558654785156
departamentos,5540027.0,4770000.0,84.0,84.0,0.0,2.0,0.0,Santa María,Monterrey,Nuevo León,64650.0,25.6743049621582,-100.3750457763672
departamentos,5540027.0,4770000.0,84.0,84.0,0.0,2.0,0.0,Santa María,Monterrey,Nuevo León,67485.0,25.575174331665,-100.0166473388672
departamentos,5540027.0,4770000.0,84.0,84.0,0.0,2.0,0.0,Santa María,Monterrey,Nuevo León,67934.0,23.8213844299316,-100.1350021362305
departamentos,5540027.0,4770000.0,84.0,84.0,0.0,2.0,0.0,Santa María,Monterrey,Nuevo León,66037.0,25.7834205627441,-100.4741897583008
departamentos,5540027.0,4770000.0,84.0,84.0,0.0,2.0,0.0,Santa María,Monterrey,Nuevo León,67198.0,25.6588554382324,-100.2004089355469
departamentos,1928863.0,1940000.0,38.0,38.0,1.0,1.0,0.0,Centro,Monterrey,Nuevo León,64720.0,25.6507740020752,-100.3120803833008
departamentos,5200000.0,4650000.0,90.0,90.0,0.0,2.0,0.0,Del Paseo Residencial,Monterrey,Nuevo León,64920.0,25.6199131011963,-100.2939224243164
departamentos,84000000.0,4650000.0,90.0,90.0,0.0,2.0,0.0,Bosques De La Huasteca,Santa Catarina,Nuevo León,,,
departamentos,3287000.0,5060000.0,92.0,92.0,0.0,2.0,0.0,Monterrey Centro,Monterrey,Nuevo León,64000.0,25.6654300689697,-100.3101654052734
departamentos,2050000.0,4650000.0,90.0,90.0,0.0,2.0,0.0,Centrika Victoria,Monterrey,Nuevo León,,,
departamentos,58000000.0,5620000.0,83.0,83.0,0.0,2.0,0.0,Misión Cumbres 2 Sector,Monterrey,Nuevo León,64347.0,25.7406005859375,-100.3943481445313
departamentos,2418000.0,2620000.0,63.0,63.0,0.0,2.0,0.0,Mitras Centro,Monterrey,Nuevo León,64460.0,25.6970195770264,-100.3420486450195
departamentos,64304020.0,3320000.0,77.0,77.0,0.0,2.0,0.0,Monterrey Centro,Monterrey,Nuevo León,64000.0,25.6654300689697,-100.3101654052734
departamentos,76937600.0,5020000.0,95.0,95.0,0.0,2.0,0.0,Monterrey Centro,Monterrey,Nuevo León,64000.0,25.6654300689697,-100.3101654052734
departamentos,54384600.0,9780000.0,54.0,54.0,0.0,1.0,0.0,Monterrey Centro,Monterrey,Nuevo León,64000.0,25.6654300689697,-100.3101654052734
departamentos,4237828.0,4650000.0,90.0,90.0,0.0,2.0,0.0,Monterrey Centro,Monterrey,Nuevo León,64000.0,25.6654300689697,-100.3101654052734
departamentos,3462186.0,4000000.0,76.0,76.0,0.0,1.0,0.0,Monterrey Centro,Monterrey,Nuevo León,64000.0,25.6654300689697,-100.3101654052734
departamentos,4598185.0,6560000.0,103.0,103.0,0.0,2.0,0.0,Monterrey Centro,Monterrey,Nuevo León,64000.0,25.6654300689697,-100.3101654052734
departamentos,73392580.0,4050000.0,87.0,87.0,0.0,2.0,0.0,18 De Marzo,Guadalupe,Nuevo León,,,
departamentos,45000000.0,8330000.0,52.0,52.0,0.0,2.0,0.0,Monterrey Centro,Monterrey,Nuevo León,64000.0,25.6654300689697,-100.3101654052734
departamentos,78460000.0,6250000.0,104.0,104.0,0.0,2.0,0.0,18 De Marzo,Guadalupe,Nuevo León,,,
departamentos,1695000.0,2470000.0,36.0,36.0,0.0,1.0,0.0,Industrial,Monterrey,Nuevo León,64299.0,25.7078075408936,-100.3330001831055
departamentos,1695000.0,2470000.0,36.0,36.0,0.0,1.0,0.0,Industrial,Monterrey,Nuevo León,64440.0,25.6901683807373,-100.3211288452148
departamentos,1695000.0,2470000.0,36.0,36.0,0.0,1.0,0.0,Industrial,Monterrey,Nuevo León,65260.0,26.5049343109131,-100.1726455688477
departamentos,15116000.0,11280000.0,245.0,245.0,0.0,3.0,0.0,La Herradura,Monterrey,Nuevo León,67140.0,25.6668510437012,-100.260383605957
departamentos,4416569.0,4210000.0,59.0,59.0,0.0,1.0,0.0,El Mirador Centro,Monterrey,Nuevo León,,,
departamentos,162000000.0,9970000.0,113.0,113.0,0.0,2.0,0.0,Del Valle Oriente,San Pedro Garza García,Nuevo León,66260.0,25.6446628570557,-100.3194351196289
departamentos,44000000.0,8330000.0,52.0,52.0,0.0,2.0,0.0,Monterrey Centro,Monterrey,Nuevo León,64000.0,25.6654300689697,-100.3101654052734
departamentos,8410935.0,8790000.0,118.0,118.0,0.0,3.0,0.0,El Mirador Centro,Monterrey,Nuevo León,,,
departamentos,9441210.0,5450000.0,137.0,137.0,0.0,3.0,0.0,El Mirador Centro,Monterrey,Nuevo León,,,
departamentos,19697566.0,13920000.0,259.0,259.0,0.0,5.0,0.0,El Mirador Centro,Monterrey,Nuevo León,,,
departamentos,13757081.0,10860000.0,197.0,197.0,0.0,3.0,0.0,El Mirador Centro,Monterrey,Nuevo León,,,
departamentos,91800000.0,10860000.0,80.0,80.0,0.0,1.0,0.0,Obispado,Monterrey,Nuevo León,64060.0,25.6729469299316,-100.3438720703125
departamentos,3370000.0,4650000.0,90.0,90.0,0.0,2.0,0.0,San Nicolás De Los Garza Centro,San Nicolás De Los Garza,Nuevo León,,,
departamentos,4280348.0,5020000.0,95.0,95.0,0.0,2.0,0.0,Buenos Aires,Monterrey,Nuevo León,64800.0,25.6706581115723,-100.2813034057617
departamentos,4280348.0,5020000.0,95.0,95.0,0.0,2.0,0.0,Buenos Aires,Monterrey,Nuevo León,64800.0,25.6706581115723,-100.2813034057617
departamentos,4280348.0,5020000.0,95.0,95.0,0.0,2.0,0.0,Buenos Aires,Monterrey,Nuevo León,67750.0,24.8630504608154,-99.5298233032227
departamentos,4280348.0,5020000.0,95.0,95.0,0.0,2.0,0.0,Buenos Aires,Monterrey,Nuevo León,67543.0,25.1954555511475,-99.8076782226563
departamentos,4359855.0,4260000.0,99.0,99.0,0.0,2.0,0.0,Monterrey Centro,Monterrey,Nuevo León,64000.0,25.6654300689697,-100.3101654052734
departamentos,5572812.0,6780000.0,81.0,81.0,0.0,2.0,0.0,El Mirador Centro,Monterrey,Nuevo León,,,
departamentos,2227000.0,3330000.0,60.0,60.0,0.0,1.0,0.0,San Nicolás De Los Garza Centro,San Nicolás De Los Garza,Nuevo León,,,
departamentos,5500000.0,4930000.0,125.0,125.0,0.0,2.0,0.0,Ladrillera,Monterrey,Nuevo León,64830.0,25.6564674377441,-100.2759857177734
departamentos,45058240.0,3920000.0,42.0,42.0,0.0,1.0,0.0,Monterrey Centro,Monterrey,Nuevo León,64000.0,25.6654300689697,-100.3101654052734
departamentos,86666200.0,9190000.0,80.0,80.0,0.0,2.0,0.0,Residencial Dinastía,Monterrey,Nuevo León,64639.0,25.7002696990967,-100.3770599365234
departamentos,125000000.0,16840000.0,157.0,157.0,0.0,3.0,0.0,Jardines del Paseo,Monterrey,Nuevo León,64900.0,25.6215915679932,-100.3032150268555
departamentos,4055092.0,4330000.0,88.0,88.0,0.0,2.0,0.0,Buenos Aires,Monterrey,Nuevo León,64800.0,25.6706581115723,-100.2813034057617
departamentos,4055092.0,4330000.0,88.0,88.0,0.0,2.0,0.0,Buenos Aires,Monterrey,Nuevo León,64800.0,25.6706581115723,-100.2813034057617
departamentos,4055092.0,4330000.0,88.0,88.0,0.0,2.0,0.0,Buenos Aires,Monterrey,Nuevo León,67750.0,24.8630504608154,-99.5298233032227
departamentos,4055092.0,4330000.0,88.0,88.0,0.0,2.0,0.0,Buenos Aires,Monterrey,Nuevo León,67543.0,25.1954555511475,-99.8076782226563
departamentos,88349200.0,8140000.000000001,82.0,82.0,0.0,2.0,0.0,Residencial Dinastía,Monterrey,Nuevo León,64639.0,25.7002696990967,-100.3770599365234
departamentos,77649000.0,6150000.0,71.0,71.0,0.0,2.0,0.0,Residencial Dinastía,Monterrey,Nuevo León,64639.0,25.7002696990967,-100.3770599365234
departamentos,56784600.0,9780000.0,54.0,54.0,0.0,1.0,0.0,Monterrey Centro,Monterrey,Nuevo León,64000.0,25.6654300689697,-100.3101654052734
departamentos,63240000.0,4650000.0,90.0,90.0,0.0,2.0,0.0,San Nicolás De Los Garza Centro,San Nicolás De Los Garza,Nuevo León,,,
departamentos,88759000.0,6780000.0,81.0,81.0,0.0,2.0,0.0,Residencial Dinastía,Monterrey,Nuevo León,64639.0,25.7002696990967,-100.3770599365234
departamentos,3808657.0,2850000.0,85.0,85.0,0.0,2.0,0.0,Chepevera,Monterrey,Nuevo León,64030.0,25.6806087493897,-100.3395690917969
departamentos,4400000.0,5020000.0,95.0,95.0,0.0,2.0,0.0,Cordillera Residencial,Santa Catarina,Nuevo León,,,
departamentos,50000000.0,5250000.0,66.0,66.0,0.0,2.0,0.0,Regina,Monterrey,Nuevo León,64290.0,25.7077865600586,-100.3196716308594
departamentos,4700000.0,4810000.0,91.0,91.0,0.0,2.0,0.0,Vista Hermosa,Monterrey,Nuevo León,64620.0,25.6918773651123,-100.3598327636719
departamentos,4700000.0,4810000.0,91.0,91.0,0.0,2.0,0.0,Vista Hermosa,Monterrey,Nuevo León,67955.0,24.3443660736084,-99.8455047607422
