ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad,Tipo de departamento,Fecha de entrega
1387601922,durango,terreno,https://terreno.metroscubicos.com/MLM-1387601922-terreno-en-venta-bosques-de-montension-_JM,"$420,000",Durango,Fraccionamiento El Bosque Residencial,2099 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1387601920,durango,terreno,https://terreno.metroscubicos.com/MLM-1387601920-terreno-en-venta-el-durazno-_JM,"$895,000",Durango,El Durazno 1,2876 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1387576166,durango,terreno,https://terreno.metroscubicos.com/MLM-1387576166-terreno-en-venta-col-independencia-durango-_JM,"$140,800",Durango,Durango,128 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1385822027,durango,terreno,https://terreno.metroscubicos.com/MLM-1385822027-terreno-en-venta-fracc-residencial-villa-dorada-_JM,"$1,800,000",Durango,Fraccionamiento Villas de San Francisco,395 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1376158113,durango,terreno,https://terreno.metroscubicos.com/MLM-1376158113-terreno-en-venta-frac-aztlan-durango-_JM,"$4,100,000",Durango,Durango,1000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1376234273,durango,terreno,https://terreno.metroscubicos.com/MLM-1376234273-terreno-en-venta-15-de-mayo-tapias-_JM,"$770,000",Durango,15 De Mayo,800 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1376170288,durango,terreno,https://terreno.metroscubicos.com/MLM-1376170288-terreno-en-venta-frac-villas-del-sol-_JM,"$80,000,000",Durango,Villas Del Sol,50000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1376276593,durango,terreno,https://terreno.metroscubicos.com/MLM-1376276593-terreno-en-venta-victoria-de-durango-centro-_JM,"$8,500,000",Durango,Victoria De Durango Centro,9000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1376276578,durango,terreno,https://terreno.metroscubicos.com/MLM-1376276578-terreno-en-venta-victoria-de-durango-centro-_JM,"$6,497,000",Durango,Victoria De Durango Centro,6497 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1369753590,durango,terreno,https://terreno.metroscubicos.com/MLM-1369753590-terreno-en-venta-los-arrayanes-_JM,"$612,605",GÃ³mez Palacio,Los Arrayanes,266 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
