ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad
1424710318,chihuahua,casa,https://casa.metroscubicos.com/MLM-1424710318-casa-en-venta-zona-sur-chihuahua-_JM,"$579,000",Chihuahua,"Fraccionamiento Praderas del Sur I, II,  III y IV",120 m²,2,2,1,1,1,2 años,0 MXN,54 m²,,,,Norte,,,,,,,,,,,,,,,
1422871275,chihuahua,casa,https://casa.metroscubicos.com/MLM-1422871275-casa-en-preventa-parque-chihuahua-_JM,"$5,350,000",San Andrés Cholula,Lomas de Angelópolis,180 m²,11,4,6,2,,,,352 m²,,,,,,,,,,,,,,,,,,,
1426444952,chihuahua,venta,https://casa.metroscubicos.com/MLM-1426444952-venta-casa-en-remate-valle-de-rodano-chihuahua-3-recamaras-_JM,"$1,709,000",Juárez,Partido Iglesias,185 m²,,3,2,1,2,10 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1426431988,chihuahua,venta,https://casa.metroscubicos.com/MLM-1426431988-venta-casa-en-remate-fracc-urbiquinta-granada-chihuahua-3-recamaras-_JM,"$964,000",Juárez,Fraccionamiento Urbiquinta Granada,110 m²,,3,1,1,2,10 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1426431220,chihuahua,casa,https://casa.metroscubicos.com/MLM-1426431220-casa-en-venta-en-asturias-en-zona-cantera-_JM,,,Inmuebles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425464576,chihuahua,casa,https://casa.metroscubicos.com/MLM-1425464576-casa-en-venta-camargo-col-arbol-grande-_JM,"$1,150,000",Camargo,Árbol Grande,125 m²,,2,1,2,2,0 años,,120 m²,,,,,1,Casa sola,,,,,,,,,,,,Casa,
1425425742,chihuahua,casa,https://casa.metroscubicos.com/MLM-1425425742-casa-en-venta-camargo-chihuahua-colonia-centro-_JM,"$890,000",Camargo,Ciudad Camargo Centro,341 m²,,3,2,2,1,15 años,,113 m²,,,,,1,Casa sola,,,,,,,,,,,,Casa,
1425545280,chihuahua,casa,https://casa.metroscubicos.com/MLM-1425545280-casa-en-venta-en-valles-de-santiago-juarez-chihuahua-dcch-_JM,"$401,690",Juárez,Valle De Santiago,120 m²,,3,2,1,2,12 años,,150 m²,,,,,,,,,,,,,,,,,,,
1425558132,chihuahua,casa,https://casa.metroscubicos.com/MLM-1425558132-casa-en-venta-en-los-arcos-juarez-chihuahua-dcch-_JM,"$841,694",Juárez,Los Arcos,120 m²,,2,2,1,2,12 años,,150 m²,,,,,,,,,,,,,,,,,,,
1425518586,chihuahua,casa,https://casa.metroscubicos.com/MLM-1425518586-casa-en-venta-en-quinta-real-cuauhtemoc-chihuahua-dcch-_JM,"$603,119",Cuauhtémoc,Quinta Real,120 m²,,2,2,1,1,12 años,,150 m²,,,,,,,,,,,,,,,,,,,
