ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Bodegas,Cantidad de pisos,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Tipo de casa,Tipo de propiedad,OrientaciÃ³n,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote
1393087483,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1393087483-casa-habitacion-en-condominio-xarama-_JM,"$3,200,000",Aguascalientes,Residencial,160 m²,200 m²,3,3,3,2,,2,Norte,0 años,0 MXN,,,,,,,,,,,,,,,
1386617300,aguascalientes,rb,https://casa.metroscubicos.com/MLM-1386617300-rb-venta-de-casa-en-la-salud-aguascalientes-_JM,"$1,470,000",Aguascalientes,La Salud,196 m²,130 m²,,3,2,1,,,,,,,,,,,,,,,,,,,,
947855263,aguascalientes,inmueble,https://casa.metroscubicos.com/MLM-947855263-inmueble-100-comercial-_JM,"$2,199,000",Aguascalientes,CaÃ±ada Honda,216 mÂ²,192 mÂ²,2,,,,,2,,,0 MXN,2,1,15 aÃ±os,,,Norte,,,,,,,,,
1405611522,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1405611522-casa-nueva-en-venta-andrea-residencial-aguascalientes-_JM,"$2,590,000",Jesús Maria,El Llano,119 m²,142.74 m²,2,3,2,2,,2,Norte,0 años,0 MXN,,,,,,,,,,,,,,,
1409602782,aguascalientes,mp,https://casa.metroscubicos.com/MLM-1409602782-mp-casa-venta-recuperacion-bancaria-frijol-tierra-buena-aguascalientes-_JM,"$629,579",Aguascalientes,Tierra Buena,150 m²,150 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,
1419631964,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419631964-casa-sola-en-venta-fracc-la-aurora-_JM,"$1,700,000",Aguascalientes,Fraccionamiento Los Laureles,102 m²,130 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1402429617,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1402429617-casa-en-venta-en-privada-fresnos-rancho-santa-monica-_JM,"$3,450,000",Aguascalientes,Rancho Santa Mónica,215 m²,,16,3,2,2,,2,,0 años,0 MXN,,,,,,,,,,,,,,,
1414130182,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1414130182-casa-sola-en-venta-villa-natty-residencial-_JM,"$2,980,000",Jesús Maria,Fraccionamiento La Villa Residencial,160 m²,150 m²,,4,3,,,,,0 años,,,,,,,,,,,,,,,,
1403091588,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403091588-hurban-vende-casa-en-coto-por-la-salida-a-zacatecas-_JM,"$1,565,000",JesÃºs Maria,La Guayana (rancho Seco),102 mÂ²,108 mÂ²,7,,,2,,,,,,4,3,0 aÃ±os,,,,,,,,,,,,
1419625449,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419625449-casa-sola-en-venta-fracc-alcazar-residencial-_JM,"$2,734,995",JesÃºs Maria,Fraccionamiento AlcÃ¡zar Residencial,134 mÂ²,186 mÂ²,,,,,,,,,,4,3,0 aÃ±os,,,,,,,,,,,,
1419593977,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419593977-casa-sola-en-venta-residencial-villanatty-_JM,"$1,970,000",Jesús Maria,Fraccionamiento La Villa Residencial,133 m²,163 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1403091555,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403091555-hurban-vende-casa-nueva-al-norte-de-aguascalientes-_JM,"$4,300,000",Aguascalientes,Misión Del Campanario,146 m²,211 m²,7,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1403065688,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403065688-hurban-vende-casa-en-prenventa-en-residencial-al-norte-de-la-_JM,"$1,950,000",Jesús Maria,Agua Clara,109 m²,131 m²,6,3,2,2,,,,0 años,,,,,,,,,,,,,,,,
1390363481,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1390363481-casa-nueva-en-venta-en-villa-fontana-aguascalientes-_JM,"$1,972,300",Aguascalientes,Mujeres Ilustres,90 m²,130.64 m²,,3,2,2,,,,0 años,,,,,,,,,,,,,,,,
1378823866,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1378823866-casa-en-venta-mariano-escobedo-casa-blanca-aguscalientes-_JM,"$870,500",Aguascalientes,Casa Blanca,120 m²,120 m²,,2,1,1,,,,,,,,,,,,,,,,,,,,
1393226873,aguascalientes,amplia,https://casa.metroscubicos.com/MLM-1393226873-amplia-casa-en-el-pueblo-magico-de-calvillo-_JM,"$2,449,000",Calvillo,Catama,270 m²,185.3 m²,,3,1,2,,,,15 años,,,,,,,,,,,,,,,,
1367830798,aguascalientes,bonita,https://casa.metroscubicos.com/MLM-1367830798-bonita-casa-en-fraccionamiento-privado-en-remate-aguascalientes-aguascalientes-_JM,"$775,000",Aguascalientes,Villalta,69 mÂ²,90 mÂ²,,,,1,,2,,,,2,1,18 aÃ±os,,,,,,,,,,,,
1419650895,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419650895-casa-sola-en-venta-agua-clara-_JM,"$1,800,000",Jesús Maria,Agua Clara,105 m²,127 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1403123922,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403123922-hurban-vende-casa-en-prenventa-en-residencial-al-norte-de-la-_JM,"$2,100,000",Jesús Maria,Agua Clara,122 m²,137 m²,5,3,2,2,,,,0 años,,,,,,,,,,,,,,,,
1396054374,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1396054374-casa-en-venta-en-verona-residencial-aguascalientes-_JM,"$1,950,000",Jesús Maria,Maravillas,122.5 m²,131.62 m²,,3,2,2,,,,1 años,,,,,,,,,,,,,,,,
1403123933,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403123933-hurban-vende-casa-en-pequeno-coto-al-norte-de-la-ciudad-_JM,"$2,370,000",Jesús Maria,El Llano,160 m²,165 m²,6,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1321696466,aguascalientes,excelente,https://casa.metroscubicos.com/MLM-1321696466-excelente-terreno-residencial-en-la-mejor-zona-con-vista-a-campo-de-golf-_JM,"$16,228,176",Aguascalientes,Residencial Campestre Club De Golf Norte,1020.64 mÂ²,,,,,,,,,,,,,0 aÃ±os,,,,,,,,,,,,
1390506049,aguascalientes,bg,https://casa.metroscubicos.com/MLM-1390506049-bg-casa-en-venta-aguascalientes-remate-bancario-_JM,"$495,500",Aguascalientes,Real De Haciendas,90 m²,90 m²,,2,1,1,,,,,,,,,,,,,,,,,,,,
1381097850,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1381097850-venta-casa-5-bosques-del-prado-norte-_JM,"$4,800,000",Aguascalientes,Bosques Del Prado Norte,220 m²,287 m²,,5,3,3,,2,,,,,,,,,,,,,,,,,,
1345449782,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1345449782-casa-san-mateo-nopala-zona-sur-_JM,"$4,280,000",Aguascalientes,Boulevares,232 mÂ²,116 mÂ²,12,,,2,,2,,,0 MXN,3,3,46 aÃ±os,,,Sur,,,,,,,,,
1381172223,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1381172223-venta-casa-3-terranza-_JM,"$6,500,000",Aguascalientes,Otros,200 m²,320 m²,,3,4,2,,2,,,,,,,,,,,,,,,,,,
1400896328,aguascalientes,dos,https://casa.metroscubicos.com/MLM-1400896328-dos-casas-nuevas-en-venta-al-norte-y-sur-de-aguascalientes-portofino-y-ronda-residencial-_JM,"$1,585,000",Aguascalientes,Pozo Bravo,110 m²,110 m²,2,3,2,2,1,2,,0 años,,,,,,,,,,,,,,,,
1366869953,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1366869953-venta-casa-4-vista-alegre-_JM,"$3,899,000",Aguascalientes,Vista Alegre,1200 mÂ²,400 mÂ²,,,,10,,1,,,,4,4,,,,,,,,,,,,,
1402666953,aguascalientes,vendo,https://casa.metroscubicos.com/MLM-1402666953-vendo-casa-de-campo-a-solo-45-minutos-de-aguascali-_JM,"$3,900,000",El Llano,Santa Rosa,25000 mÂ²,200 mÂ²,,,,10,1,1,,,,2,2,10 aÃ±os,CabaÃ±a,Casa sola,,,,,,,,,,
952082453,aguascalientes,excelente,https://casa.metroscubicos.com/MLM-952082453-excelente-oportunidad-casas-completamente-nuevas-_JM,"$988,643",Aguascalientes,Fraccionamiento Colinas de Oriente,90 m²,87 m²,,3,3,2,,,,0 años,450 MXN,,,,,,,,,,,,,,,
1385608609,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1385608609-venta-casa-3-villa-sur-_JM,"$1,500,000",Aguascalientes,Villa Sur,115 m²,140 m²,,3,2,2,,2,,,400 MXN,,,,,,,,,,,,,,,
885059735,aguascalientes,venta,https://casa.metroscubicos.com/MLM-885059735-venta-casa-3-arroyo-del-bosque-_JM,"$2,400,000",Jesús Maria,Otros,120 m²,187 m²,,3,2,2,,2,,,,,,,,,,,,,,,,,,
1405368188,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1405368188-venta-casa-3-arroyo-del-bosque-_JM,"$2,000,000",Jesús Maria,Otros,120 m²,150 m²,,3,2,2,,2,,,,,,,,,,,,,,,,,,
1387181897,aguascalientes,la,https://casa.metroscubicos.com/MLM-1387181897-la-casa-e-venta-en-paseos-de-santa-monica-aguascalientes-_JM,"$793,855",Aguascalientes,Rancho Santa Mónica,180 m²,75 m²,,3,1,1,,,,,0 MXN,,,,,,,,,,,,,,,
947855299,aguascalientes,monteverde,https://casa.metroscubicos.com/MLM-947855299-monteverde-nogal-_JM,"$408,700",San Francisco De Los Romo,Puertecito De La Virgen,90 m²,38 m²,,2,1,1,,,,0 años,0 MXN,,,,,,,,,,,,,,,
1351305054,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1351305054-venta-casa-3-casa-blanca-_JM,"$1,550,000",Aguascalientes,Casa Blanca,120 m²,150 m²,,3,2,1,,2,,21 años,,,,,,,,,,,,,,,,
1387183544,aguascalientes,bg,https://casa.metroscubicos.com/MLM-1387183544-bg-casa-en-venta-aguascalientes-remate-bancario-_JM,"$1,610,879",Aguascalientes,Montebello,120 m²,120 m²,,2,1,1,,,,,,,,,,,,,,,,,,,,
1403416953,aguascalientes,real,https://casa.metroscubicos.com/MLM-1403416953-real-de-haciendas-_JM,"$1,025,000",Aguascalientes,Rancho Santa Mónica,99 m²,94 m²,,3,2,2,,2,Poniente,10 años,,,,,,,,,,,,,,,,
947859779,aguascalientes,stacia,https://casa.metroscubicos.com/MLM-947859779-stacia-modelo-gea-_JM,"$1,358,000",JesÃºs Maria,Paseos De Aguascalientes,119 mÂ²,90 mÂ²,,,,1,,,,,400 MXN,3,2,0 aÃ±os,,,,,,,,,,,,
1398168586,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1398168586-casa-sola-en-venta-urbivilla-del-vergel-_JM,"$285,000",San Francisco De Los Romo,Puertecito De La Virgen,90 m²,45 m²,,2,1,,,,,10 años,,,,,,,,,,,,,,,,
947874393,aguascalientes,monteverde,https://casa.metroscubicos.com/MLM-947874393-monteverde-olivo-_JM,"$440,000",San Francisco De Los Romo,Puertecito De La Virgen,90 m²,46 m²,,3,1,1,,,,0 años,0 MXN,,,,,,,,,,,,,,,
947859044,aguascalientes,stacia,https://casa.metroscubicos.com/MLM-947859044-stacia-modelo-ares-_JM,"$1,544,000",JesÃºs Maria,Paseos De Aguascalientes,119 mÂ²,121 mÂ²,,,,1,,,,,400 MXN,3,2,0 aÃ±os,,,,,,,,,,,,
1366844385,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1366844385-venta-casa-3-las-plazas-_JM,"$4,390,000",Aguascalientes,Residencial Las Plazas,250 m²,257 m²,,3,4,3,,2,,1 años,,,,,,,,,,,,,,,,
1366882750,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1366882750-venta-casa-4-barlovento-_JM,"$2,320,000",Aguascalientes,Rancho Santa MÃ³nica,126 mÂ²,150 mÂ²,,,,2,,2,,,600 MXN,4,4,1 aÃ±os,,,,,,,,,,,,
1324455565,aguascalientes,linda,https://casa.metroscubicos.com/MLM-1324455565-linda-casa-en-venta-buen-precio-ra-_JM,"$958,750",Aguascalientes,Real De Haciendas,93 m²,88 m²,,3,2,1,,,,,,,,,,,,,,,,,,,,
1421765029,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1421765029-casa-en-remate-casa-blanca-aguascalientes-ags-_JM,"$999,741",Aguascalientes,Aguascalientes,125 m²,,,3,2,2,,,,12 años,0 MXN,,,,,,,,,,,,,,,
1415823613,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1415823613-venta-casa-3-san-gerardo-_JM,"$1,350,000",Aguascalientes,San Gerardo,120 m²,70 m²,,3,2,2,,1,,,500 MXN,,,,,,,,,,,,,,,
1351318202,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1351318202-venta-casa-5-fracc-lomas-del-picacho-_JM,"$8,500,000",Aguascalientes,Lomas Del Picacho,1000 mÂ²,400 mÂ²,,,,4,,2,,,,5,5,6 aÃ±os,,,,,,,,,,,,
947886397,aguascalientes,stacia,https://casa.metroscubicos.com/MLM-947886397-stacia-modelo-talos-_JM,"$1,708,000",JesÃºs Maria,Paseos De Aguascalientes,119 mÂ²,147 mÂ²,,,,1,,,,,400 MXN,4,3,0 aÃ±os,,,,,,,,,,,,
1404871665,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1404871665-venta-casa-3-bosque-sereno-_JM,"$3,450,000",Aguascalientes,Otros,140 m²,225 m²,,3,3,2,,2,,,,,,,,,,,,,,,,,,
1392506605,aguascalientes,excelente,https://casa.metroscubicos.com/MLM-1392506605-excelente-casa-habitacion-_JM,"$1,850,000",Aguascalientes,Las Flores,230 m²,148 m²,,3,2,2,,,,20 años,,,,,,,,,,,,,,,,
1392382470,aguascalientes,linda,https://casa.metroscubicos.com/MLM-1392382470-linda-casa-residencial-en-jardin-de-asuncion-_JM,"$16,000,000",Aguascalientes,Jardines De Aguascalientes,967 m²,620 m²,,,,,,1,Norte,1 años,0 MXN,,,,,,,,,,,,,,,
1324601292,aguascalientes,preciosa,https://casa.metroscubicos.com/MLM-1324601292-preciosa-casa-en-aguascalientes-jlge-_JM,"$902,688",Aguascalientes,Real De Haciendas,90 m²,70 m²,,2,1,1,,,,,,,,,,,,,,,,,,,,
1415907609,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1415907609-casa-en-venta-lomas-de-santa-anita-aguascalientes-mexico-_JM,"$838,257",Aguascalientes,Lomas De Santa Anita,100 m²,110 m²,,3,2,1,,,,,,,,,,,,,,,,,,,,
1339507280,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1339507280-casa-en-venta-en-punta-arena-_JM,"$5,350,000",Aguascalientes,Modelo,260 mÂ²,314 mÂ²,,,,,,,,,,3,4,1 aÃ±os,,,,,,,,,,,,
1338127418,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1338127418-casa-sola-en-venta-villa-teresa-_JM,"$1,275,000",Aguascalientes,Villas Teresa,108 m²,120 m²,,3,2,,,,,19 años,,,,,,,,,,,,,,,,
1419562916,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419562916-casa-sola-en-venta-bosque-sereno-_JM,"$2,200,000",Aguascalientes,La Querencia,126 m²,150 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1398752930,aguascalientes,rinconada,https://casa.metroscubicos.com/MLM-1398752930-rinconada-de-los-mezquites-modelo-nogal-residencia-en-venta-_JM,"$4,500,000",Aguascalientes,Misión Del Campanario,153 m²,211 m²,7,3,3,2,,,,,,,,,,,,,,,,,,,,
1389819905,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1389819905-casa-en-la-ribera-_JM,"$415,000",San Francisco De Los Romo,Otros,90 mÂ²,78 mÂ²,,,,1,,,,,,2,1,5 aÃ±os,,,,,,,,,,,,
1403164585,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1403164585-venta-casa-4-los-fresnos-_JM,"$6,200,000",Aguascalientes,La Paloma,200 m²,315 m²,,4,4,2,,2,,,,,,,,,,,,,,,,,,
1398878431,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1398878431-casa-venta-semi-nueva-mision-de-juan-pablo-ii-_JM,"$3,400,000",Aguascalientes,Santa Imelda,167 m²,315 m²,7,3,2,2,,,,3 años,,,,,,,,,,,,,,,,
1401303997,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1401303997-casa-condominio-la-querencia-_JM,"$4,590,000",Aguascalientes,Condominio La Querencia,265 m²,,20,4,4,2,,2,,0 años,0 MXN,,,,,,,,,,,,,,,
1390403581,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1390403581-casa-nueva-en-venta-en-villa-fontana-aguascalientes-_JM,"$1,497,000",Aguascalientes,Mujeres Ilustres,112 m²,87 m²,,3,1,1,,,,0 años,,,,,,,,,,,,,,,,
1393035604,aguascalientes,excelente,https://casa.metroscubicos.com/MLM-1393035604-excelente-casa-en-venta-en-condominio-acabados-de-lujo-_JM,"$3,237,455",JesÃºs Maria,Tepetates,142.52 mÂ²,184.8 mÂ²,,,,2,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,
1307172487,aguascalientes,villafontana,https://casa.metroscubicos.com/MLM-1307172487-villafontana-al-sur-de-la-ciudad-_JM,"$1,755,000",Aguascalientes,Mujeres Ilustres,107 m²,130.64 m²,3,3,2,2,,2,Norte,0 años,0 MXN,,,,,,,,,,,,,,,
1407716216,aguascalientes,er,https://casa.metroscubicos.com/MLM-1407716216-er-venta-de-casa-en-mar-de-norte-las-brisas-aguascaliente-mexico-_JM,"$1,230,271",Aguascalientes,Las Brisas,166 m²,98 m²,,2,2,1,,,,,,,,,,,,,,,,,,,,
1307270079,aguascalientes,villafontana,https://casa.metroscubicos.com/MLM-1307270079-villafontana-al-sur-de-la-ciudad-_JM,"$1,745,000",Aguascalientes,Mujeres Ilustres,90 m²,128 m²,,3,3,2,,,,0 años,,,,,,,,,,,,,,,,
947877048,aguascalientes,stacia,https://casa.metroscubicos.com/MLM-947877048-stacia-modelo-eros-_JM,"$1,554,000",JesÃºs Maria,Paseos De Aguascalientes,119 mÂ²,102 mÂ²,,,,1,,,,,400 MXN,3,3,0 aÃ±os,,,,,,,,,,,,
1419638348,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419638348-casa-sola-en-venta-alcazar-residencial-nueva-_JM,"$3,008,277",Aguascalientes,Residencial Las Plazas,142 mÂ²,194 mÂ²,,,,,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,
1415865953,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1415865953-casa-en-venta-villa-sur-aguascalientes-mexico-_JM,"$1,371,931",Aguascalientes,Villasur,100 m²,110 m²,,300,,,,,,,,,,,,,,,,,,,,,,
1418863969,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1418863969-venta-casa-6-los-sauces-_JM,"$2,399,000",Aguascalientes,Los Sauces,124 m²,203 m²,,6,4,1,,2,,,,,,,,,,,,,,,,,,
1415906530,aguascalientes,oy,https://casa.metroscubicos.com/MLM-1415906530-oy-casa-en-venta-nuestra-senora-de-la-asuncion-aguascalientes-mexico-_JM,"$621,329",Aguascalientes,Villas De Nuestra Señora De La Asunción,100 m²,110 m²,,3,21,,,,,,,,,,,,,,,,,,,,,
1403104407,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403104407-hurban-vende-casa-en-prenventa-en-residencial-al-norte-de-la-_JM,"$1,568,000",Jesús Maria,Agua Clara,114 m²,97 m²,3,2,1,2,,,,0 años,,,,,,,,,,,,,,,,
1392961294,aguascalientes,excelente,https://casa.metroscubicos.com/MLM-1392961294-excelente-casa-en-venta-en-condominio-acabados-de-lujo-_JM,"$3,246,291",JesÃºs Maria,Tepetates,144.61 mÂ²,189.73 mÂ²,,,,2,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,
1392961276,aguascalientes,excelente,https://casa.metroscubicos.com/MLM-1392961276-excelente-casa-en-venta-en-condominio-acabados-de-lujo-_JM,"$2,975,231",JesÃºs Maria,Tepetates,134.49 mÂ²,177.42 mÂ²,,,,2,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,
1403065741,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403065741-hurban-vende-casa-nueva-al-norte-no-coto-_JM,"$1,554,000",JesÃºs Maria,Paseos De Aguascalientes,119 mÂ²,102 mÂ²,6,,,,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,
1403110955,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403110955-hurban-vende-casa-nueva-en-la-querencia-_JM,"$4,590,000",Aguascalientes,La Querencia,215 m²,283 m²,7,3,3,2,,,,0 años,,,,,,,,,,,,,,,,
1403098006,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403098006-hurban-vende-casa-en-prenventa-en-residencial-al-norte-de-l-_JM,"$1,550,000",Jesús Maria,Agua Clara,122 m²,91 m²,4,3,1,1,,,,0 años,,,,,,,,,,,,,,,,
1401323098,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1401323098-casa-aguascalientes-_JM,"$2,580,000",Aguascalientes,Aguascalientes,183 m²,,16,4,3,2,,3,,0 años,0 MXN,,,,,,,,,,,,,,,
1415871517,aguascalientes,oy,https://casa.metroscubicos.com/MLM-1415871517-oy-casa-en-venta-las-brisas-aguascalientes-_JM,"$1,230,271",Aguascalientes,Las Brisas,100 m²,110 m²,,3,2,1,,,,0 años,,,,,,,,,,,,,,,,
1403059246,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403059246-hurban-vende-casa-en-preventa-al-poniente-de-la-ciudad-_JM,"$3,200,000",Aguascalientes,La Soledad,160 m²,205 m²,7,4,3,2,,,,0 años,,,,,,,,,,,,,,,,
1403078721,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403078721-hurban-vende-casa-en-exclusiva-cerrada-al-norte-de-la-ciudad-_JM,"$1,801,500",Jesús Maria,Ruiseñores,130 m²,120 m²,5,3,2,2,,,,0 años,,,,,,,,,,,,,,,,
1363309630,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1363309630-casa-en-venta-en-vista-del-sol-aguascalientes-ncm-_JM,"$1,164,000",Aguascalientes,Vista Del Sol II,95 m²,170 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,
1402618781,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1402618781-casa-en-venta-en-villa-sur-_JM,"$2,200,000",Aguascalientes,Villa Sur,105 m²,148 m²,,3,4,2,1,2,,0 años,300 MXN,,,,Casa,Casa en condominio,,,,,,,,,,
1345481436,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1345481436-casa-en-remate-fracc-la-providencia-aguascalientes-ncm-_JM,"$1,275,000",Aguascalientes,Providencia,140 m²,200 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,
1360489772,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1360489772-venta-casa-2-colinas-de-oriente-_JM,"$800,000",Aguascalientes,Municipio Libre,90 m²,80 m²,,2,1,1,,1,,21 años,,,,,,,,,,,,,,,,
1397210435,aguascalientes,er,https://casa.metroscubicos.com/MLM-1397210435-er-venta-de-casa-en-av-fundicion-miravalle-aguascalientes-_JM,"$380,000",Aguascalientes,Zona Centro,140 m²,180 m²,,3,2,1,,,,,,,,,,,,,,,,,,,,
1351273384,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1351273384-venta-casa-7-zona-centro-_JM,"$3,500,000",Aguascalientes,Zona Centro,300 m²,350 m²,,7,3,2,,2,,31 años,,,,,,,,,,,,,,,,
1402659965,aguascalientes,se,https://casa.metroscubicos.com/MLM-1402659965-se-vende-casa-3-recamaras-centro-oriente-de-la-ciudad-de-aguascalientes-_JM,"$720,000",Aguascalientes,Ojocaliente III,90 m²,75 m²,3,3,1,1,,1,Oriente,23 años,0 MXN,,,,,,,,,,,,,,,
1366882759,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1366882759-venta-casa-3-canada-honda-_JM,"$4,949,000",Aguascalientes,CaÃ±ada Honda,2000 mÂ²,400 mÂ²,,,,6,,11,,,,3,3,,,,,,,,,,,,,
1399000778,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1399000778-casa-de-campo-la-tomatina-picacho-aguascalientes-_JM,"$1,150,000",JesÃºs Maria,La Tomatina,904 mÂ²,100 mÂ²,2,,,6,,,,,,1,1,0 aÃ±os,,,,,,,,,,,,
1351331396,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1351331396-venta-casa-3-libertad-_JM,"$820,000",Aguascalientes,Libertad,92 m²,65 m²,,3,1,1,,1,,21 años,,,,,,,,,,,,,,,,
1372354158,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1372354158-casa-en-bosques-del-prado-aguascalientes-mp-_JM,"$2,056,600",Aguascalientes,Bosques Del Prado Norte,269 m²,229 m²,,3,2,2,,1,,,,,,,,,,,,,,,,,,
938551370,aguascalientes,casa,https://casa.metroscubicos.com/MLM-938551370-casa-en-venta-en-aguascalientes-la-purisima-_JM,"$1,700,000",Aguascalientes,La Purísima,170 m²,300 m²,,4,1,1,,2,,,,,,,,,,,,,,,,,,
1324442073,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1324442073-casa-de-3-recamaras-en-ags-oportunidad-_JM,"$1,227,711",Aguascalientes,PirÃ¡mides,138 mÂ²,180 mÂ²,,,,2,,2,,,,3,2,20 aÃ±os,,,,,,,,,,,,
1399209551,aguascalientes,excelente,https://casa.metroscubicos.com/MLM-1399209551-excelente-casa-en-venta-con-amplio-terreno-para-ampliar-_JM,"$690,000",San Francisco De Los Romo,Puertecito De La Virgen,165.66 m²,52.7 m²,,2,1,2,,,,5 años,,,,,,,,,,,,,,,,
1408930093,aguascalientes,cg,https://casa.metroscubicos.com/MLM-1408930093-cg-remate-d-casa-al-30-de-su-valor-comercial-en-lomas-d-sta-anita-ags-_JM,"$838,257",Aguascalientes,Lomas De Santa Anita,120 m²,160 m²,,3,2,1,,2,,,,,,,,,,,,,,,,,,
1387183108,aguascalientes,vn,https://casa.metroscubicos.com/MLM-1387183108-vn-hermosa-casa-en-venta-ubicada-en-santa-isabel-pabellon-arteaga-aguascalientes-_JM,"$41,443",Pabellón De Arteaga,Pabellón De Arteaga,140 m²,140 m²,,2,1,1,,,,,,,,,,,,,,,,,,,,
1414392441,aguascalientes,jp,https://casa.metroscubicos.com/MLM-1414392441-jp-casa-en-venta-a-2-cuadras-del-parque-la-pona-_JM,"$665,000",Aguascalientes,Lomas De Santa Anita,107 m²,107 m²,,2,2,1,,,,,,,,,,,,,,,,,,,,
1390383449,aguascalientes,bg,https://casa.metroscubicos.com/MLM-1390383449-bg-casa-en-venta-aguascalientes-remate-bancario-_JM,"$1,409,000",Aguascalientes,Los Pocitos,100 mÂ²,100 mÂ²,,,,1,,,,,,2,1,,,,,,,,,,,,,
1387183097,aguascalientes,vn,https://casa.metroscubicos.com/MLM-1387183097-vn-hermosa-casa-en-venta-ubicada-en-santa-isabel-pabellon-arteaga-aguascalientes-_JM,"$41,441",Pabellón De Arteaga,Pabellón De Arteaga,140 m²,140 m²,,2,1,1,,,,,,,,,,,,,,,,,,,,
1385658266,aguascalientes,jp,https://casa.metroscubicos.com/MLM-1385658266-jp-remato-casa-en-lomas-del-ajedrez-aguascalientes-_JM,"$727,000",Aguascalientes,Lomas Del Ajedrez,85 m²,85 m²,,3,2,1,,,,,,,,,,,,,,,,,,,,
