ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Bodegas,Cantidad de pisos,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Tipo de casa,Tipo de propiedad,OrientaciÃ³n,Disposición,Departamentos por piso,Número de piso de la unidad,NÃºmero de piso de la unidad,DisposiciÃ³n,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Acceso,Disposición del lote
1397514650,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1397514650-departamento-en-venta-coyol-_JM,"$1,250,000",Veracruz,El Coyol,,90 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1395675602,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1395675602-departamento-en-venta-petrolera-heriberto-kehoe-_JM,"$2,250,000",Boca Del Río,Petrolera (Heriberto Kehoe),,92 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1395271529,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1395271529-departamento-en-venta-playas-del-conchal-_JM,"$1,800,000",Boca Del Río,Playa De Oro,,150 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1393604022,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1393604022-departamento-en-venta-lomas-del-mar-_JM,"$2,150,000",Boca Del Río,Lomas Del Mar,,118 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1393578171,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1393578171-departamento-en-venta-fracc-de-las-americas-_JM,"$2,300,000",Boca Del Río,De las Américas,,80 m²,,2,2,,,,,12 años,,,,,,,,,,,,,,,,,,
1388309872,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1388309872-departamento-en-venta-ignacio-zaragoza-_JM,"$1,600,000",Veracruz,Ignacio Zaragoza,,90 m²,,2,2,,,,,1 años,,,,,,,,,,,,,,,,,,
1388296910,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1388296910-departamento-en-venta-los-delfines-_JM,"$2,550,000",Boca Del Río,Los Delfines,,190 m²,,3,3,,,,,9 años,,,,,,,,,,,,,,,,,,
1387797573,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1387797573-departamento-en-venta-costa-verde-_JM,"$1,570,000",Boca Del Río,Costa Verde,,79 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1387779203,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1387779203-departamento-en-venta-la-tampiquera-_JM,"$1,950,000",Boca Del Río,La Tampiquera,,190 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1385520528,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1385520528-departamento-en-venta-costa-verde-_JM,"$1,970,000",Boca Del Río,Costa Verde,,88 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1384641731,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1384641731-departamento-en-venta-costa-de-oro-_JM,"$9,758,000",Boca Del Río,Costa de Oro,,325 m²,,4,4,,,,,3 años,,,,,,,,,,,,,,,,,,
1383491895,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1383491895-departamento-en-venta-las-hortalizas-_JM,"$805,000",Veracruz,Las Hortalizas,,75 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1382011122,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1382011122-departamento-en-venta-playas-del-conchal-_JM,"$2,500,000",Alvarado,Playas del Conchal,,70 mÂ²,,,,,,,,,,2,2,2 aÃ±os,,,,,,,,,,,,,,
1379056476,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1379056476-departamento-en-venta-colonia-playa-de-oro-mocambo-_JM,"$4,170,000",Boca Del Río,Playa De Oro Mocambo,,124 m²,,2,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1376704878,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1376704878-departamento-en-venta-de-las-americas-_JM,"$2,300,000",Boca Del Río,De las Américas,,93 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1368730316,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1368730316-departamento-en-venta-playas-del-conchal-_JM,"$2,800,000",Alvarado,Playas del Conchal,,170 m²,,3,4,,,,,7 años,,,,,,,,,,,,,,,,,,
1366343697,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1366343697-departamento-en-venta-playa-hermosa-_JM,"$2,600,000",Boca Del Río,Playa Hermosa,,150 m²,,3,3,,,,,5 años,,,,,,,,,,,,,,,,,,
1365056023,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1365056023-departamento-en-venta-playas-del-conchal-_JM,"$2,000,000",Alvarado,Playas del Conchal,,81 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1364395662,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1364395662-departamento-en-venta-anton-lizardo-_JM,"$3,250,000",Alvarado,Anton Lizardo,,87 m²,,2,2,,,,,1 años,,,,,,,,,,,,,,,,,,
1364414428,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1364414428-departamento-en-venta-anton-lizardo-_JM,"$3,250,000",Alvarado,Anton Lizardo,,87 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1364407547,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1364407547-departamento-en-venta-reforma-_JM,"$3,200,000",Veracruz,Reforma,,80 m²,,2,2,,,,,1 años,,,,,,,,,,,,,,,,,,
1363352867,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1363352867-departamento-en-venta-americana-_JM,"$4,500,000",Veracruz,Naranjos Amatlán,,324 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1360031334,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1360031334-departamento-en-venta-la-tampiquera-_JM,"$1,950,000",Boca Del Río,La Tampiquera,,100 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1359640435,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1359640435-departamento-en-venta-la-tampiquera-_JM,"$1,950,000",Boca Del Río,La Tampiquera,,100 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1359529137,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1359529137-departamento-en-venta-virginia-_JM,"$4,900,000",Boca Del Río,Virginia,,165 m²,,3,4,,,,,1 años,,,,,,,,,,,,,,,,,,
1359510109,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1359510109-departamento-en-venta-boca-del-rio-centro-_JM,"$1,357,000",Boca Del Río,Boca Del Río Centro,,74 m²,,2,2,,,,,1 años,,,,,,,,,,,,,,,,,,
1358897473,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1358897473-departamento-en-venta-costa-de-oro-_JM,"$5,300,000",Boca Del Río,Costa de Oro,,165 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1358796406,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1358796406-departamento-en-venta-costa-de-oro-_JM,"$5,210,000",Boca Del Río,Costa de Oro,,165 m²,,3,4,,,,,1 años,,,,,,,,,,,,,,,,,,
1358447916,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1358447916-departamento-en-venta-reforma-_JM,"$2,200,000",Veracruz,Reforma,,125 m²,,2,3,,,,,1 años,,,,,,,,,,,,,,,,,,
1355484864,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1355484864-departamento-en-venta-graciano-sanchez-romo-_JM,"$1,350,000",Boca Del Río,Graciano Sánchez Romo,,90 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1354198857,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1354198857-departamento-en-venta-playas-del-conchal-_JM,"$2,800,000",Alvarado,Playas del Conchal,,147 m²,,3,2,,,,,2 años,,,,,,,,,,,,,,,,,,
1351112751,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1351112751-departamento-en-venta-el-estero-_JM,"$7,462,800",Boca Del Río,El Estero,,228 m²,,3,4,,,,,1 años,,,,,,,,,,,,,,,,,,
1349688897,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1349688897-departamento-en-venta-venta-en-el-centro-de-veracruzver-_JM,"$760,000",Veracruz,Veracruz Centro,,80 m²,,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1348703430,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1348703430-departamento-en-venta-residencial-del-bosque-_JM,"$448,000",Veracruz,Residencial del Bosque,,60 m²,,2,1,,,,,1 años,,,,,,,,,,,,,,,,,,
1340658550,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1340658550-departamento-en-venta-playa-de-oro-mocambo-_JM,"$3,750,000",Boca Del Río,Playa De Oro Mocambo,,95 m²,,2,2,,,,,6 años,,,,,,,,,,,,,,,,,,
1336683953,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1336683953-departamento-en-venta-las-bajadas-_JM,"$970,000",Veracruz,Las Bajadas,,90 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1327873945,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1327873945-departamento-en-venta-rio-jamapa-_JM,"$1,850,000",Boca Del Río,Río Jamapa,,94 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1326854016,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1326854016-departamento-en-venta-playas-del-conchal-_JM,"$3,673,120",Alvarado,Playas del Conchal,,132 m²,,2,3,,,,,2 años,,,,,,,,,,,,,,,,,,
1307248373,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1307248373-departamento-en-venta-isla-del-amor-_JM,"$11,000,000",Alvarado,Isla Del Amor,,318 m²,,4,5,,,,,2 años,,,,,,,,,,,,,,,,,,
1306117548,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1306117548-departamento-en-venta-las-lomas-residencial-_JM,"$2,415,000",Alvarado,Lomas Residencial,,147 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1306068935,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1306068935-departamento-en-venta-venustiano-carranza-_JM,"$1,890,000",Boca Del Río,Venustiano Carranza,,200 m²,,5,5,,,,,0 años,,,,,,,,,,,,,,,,,,
948989105,veracruz,departamento,https://departamento.metroscubicos.com/MLM-948989105-departamento-en-venta-la-fuente-_JM,"$9,700,000",Alvarado,Valente Cruz,,315 mÂ²,,,,,,,,,,3,4,0 aÃ±os,,,,,,,,,,,,,,
948980737,veracruz,departamento,https://departamento.metroscubicos.com/MLM-948980737-departamento-en-venta-la-tampiquera-_JM,"$1,750,000",Boca Del Río,La Tampiquera,,113 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
946907954,veracruz,departamento,https://departamento.metroscubicos.com/MLM-946907954-departamento-en-venta-formando-hogar-_JM,"$1,050,000",Veracruz,Formando Hogar,,96 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
930945396,veracruz,departamento,https://departamento.metroscubicos.com/MLM-930945396-departamento-en-venta-la-tampiquera-_JM,"$1,600,000",Boca Del Río,La Tampiquera,,100 m²,,4,2,,,,,0 años,,,,,,,,,,,,,,,,,,
930951360,veracruz,departamento,https://departamento.metroscubicos.com/MLM-930951360-departamento-en-venta-playas-del-conchal-_JM,"$2,250,000",Alvarado,Playas del Conchal,,1800 mÂ²,,,,,,,,,,2,2,0 aÃ±os,,,,,,,,,,,,,,
897427213,veracruz,departamento,https://departamento.metroscubicos.com/MLM-897427213-departamento-en-venta-virginia-_JM,"$1,850,000",Boca Del Río,Virginia,,76 m²,,2,1,,,,,3 años,,,,,,,,,,,,,,,,,,
857895635,veracruz,departamento,https://departamento.metroscubicos.com/MLM-857895635-departamento-en-venta-playas-del-conchal-_JM,"$3,350,000",Alvarado,Playas del Conchal,,134 mÂ²,,,,,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,
758897834,veracruz,hermoso,https://departamento.metroscubicos.com/MLM-758897834-hermoso-penhouse-en-venta-en-torre-altamar-_JM,"$5,764,000",Alvarado,Playas del Conchal,242 m²,242 m²,,3,3,1,,,,0 años,0 MXN,,,,,,,,,,,,,,,,,
803905694,veracruz,departamento,https://departamento.metroscubicos.com/MLM-803905694-departamento-en-venta-torres-arrecife-en-veracruz-ph-_JM,"$7,000,000",Boca Del Río,Mocambo,220 m²,220 m²,,3,3,2,,,,20 años,8500 MXN,,,,,,,,2,14,,,,,,,,
1421572186,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1421572186-departamento-en-venta-ignacio-zaragoza-_JM,"$1,450,000",Veracruz,Ignacio Zaragoza,,70 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1421623813,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1421623813-departamento-en-venta-luis-echeverria-alvarez-_JM,"$2,600,000",Boca Del Río,Luis Echeverría Alvarez,,105 m²,,3,2,,,,,1 años,,,,,,,,,,,,,,,,,,
1420585267,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1420585267-departamento-en-venta-playa-de-oro-mocambo-_JM,"$7,000,000",Boca Del Río,Playa De Oro Mocambo,,160 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1420711177,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1420711177-departamento-en-venta-playas-del-conchal-_JM,"$5,100,000",Alvarado,Playas del Conchal,,174 m²,,2,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1418078418,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1418078418-departamento-en-venta-los-volcanes-_JM,"$450,000",Veracruz,Los Volcanes,,50 m²,,2,1,,,,,1 años,,,,,,,,,,,,,,,,,,
1418071800,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1418071800-departamento-en-venta-luis-echeverria-alvarez-_JM,"$4,820,000",Boca Del Río,Luis Echeverría Alvarez,,137 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1418071801,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1418071801-departamento-en-venta-luis-echeverria-alvarez-_JM,"$6,315,000",Boca Del Río,Luis Echeverría Alvarez,,251 m²,,4,5,,,,,0 años,,,,,,,,,,,,,,,,,,
1416832463,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1416832463-departamento-en-venta-plaza-pastora-floresta-planta-baja-3-recamaras-_JM,"$840,000",Veracruz,Veracruz,,80 m²,,3,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1415539519,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1415539519-departamento-en-venta-costa-verde-_JM,"$2,500,000",Boca Del Río,Costa Verde,,90 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1415590422,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1415590422-departamento-en-venta-costa-verde-_JM,"$1,850,000",Boca Del Río,Costa Verde,,117 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1413353985,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1413353985-departamento-en-venta-playa-hermosa-_JM,"$2,800,000",Boca Del Río,Playa Hermosa,,150 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1411346531,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1411346531-departamento-en-venta-ricardo-flores-magon-_JM,"$2,460,000",Boca Del Río,Ricardo Flores Magón,,85 m²,,2,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1411357179,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1411357179-departamento-en-venta-col-zaragoza-_JM,"$4,777,439",Veracruz,Ignacio Zaragoza,,222 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1411276318,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1411276318-departamento-en-venta-playas-del-conchal-_JM,"$2,250,000",Alvarado,Playas del Conchal,,70 m²,,2,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1411276316,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1411276316-departamento-en-venta-costa-verde-_JM,"$2,900,000",Boca Del Río,Costa Verde,,147 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1410130761,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1410130761-departamento-en-venta-graciano-sanchez-romo-_JM,"$1,650,000",Boca Del Río,Graciano Sánchez Romo,,118 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1409435841,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1409435841-departamento-en-venta-joyas-de-mocambo-granjas-los-pinos-_JM,"$2,250,000",Boca Del Río,Joyas De Mocambo (Granjas Los Pinos),,140 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1408850275,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1408850275-departamento-en-venta-playa-de-oro-_JM,"$1,250,000",Coatzacoalcos,Playa De Oro,,102 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1405270263,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1405270263-departamento-en-venta-los-filtros-_JM,"$800,000",Córdoba,Los Filtros,,95 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1400551171,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1400551171-departamento-en-venta-costa-de-oro-_JM,"$3,100,000",Boca Del Río,Costa de Oro,,135 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1400484498,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1400484498-departamento-en-venta-la-riviera-veracruzana-_JM,"$3,969,000",Alvarado,Las Escolleras,,147 m²,,2,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1400379692,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1400379692-departamento-en-venta-playas-del-conchal-_JM,"$5,500,000",Alvarado,Playas del Conchal,,162 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1397857443,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1397857443-departamento-en-venta-lagos-de-puente-moreno-_JM,"$398,000",Medellín,Puente Moreno,,48 m²,,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1397495250,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1397495250-departamento-en-venta-americana-_JM,"$4,500,000",Veracruz,Naranjos Amatlán,,324 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1397475591,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1397475591-departamento-en-venta-chapultepec-_JM,"$2,490,000",Poza Rica De Hidalgo,Chapultepec,,247 m²,,6,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1397507376,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1397507376-departamento-en-venta-coyol-_JM,"$998,000",Veracruz,El Coyol,,70 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1395771873,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1395771873-departamento-en-venta-costa-verde-_JM,"$1,550,000",Boca Del Río,Costa Verde,,110 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1395271263,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1395271263-departamento-en-venta-villas-la-perla-_JM,"$1,300,000",Boca Del Río,Villa Rica,,98 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1394934669,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1394934669-departamento-en-venta-en-mata-de-pita-211239ir-_JM,"$1,640,293",Veracruz,Mata De Pita,86 m²,86 m²,,2,2,1,,,,0 años,,,,,,,,,,,,,,,,,,
1394970975,veracruz,depa,https://departamento.metroscubicos.com/MLM-1394970975-depa-en-venta-anton-lizardo-carretera-veracruz-puerto-22-488-nc-_JM,"$3,142,005",Veracruz,Boca Del Río,136 m²,136 m²,,2,2,2,,,,1 años,,,,,,,,,,,,,,,,,,
1394927672,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1394927672-departamento-en-venta-anton-lizardo-bocamarina-22-488-nc-_JM,"$3,142,005",Veracruz,Boca Del Río,136 m²,136 m²,,2,2,2,,,,1 años,,,,,,,,,,,,,,,,,,
1394909489,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1394909489-departamento-en-venta-boca-del-rio-anton-lizardo-ir-22-488-_JM,"$3,142,000",Veracruz,Boca Del Río,136 m²,136 m²,,2,2,2,,,,1 años,,,,,,,,,,,,,,,,,,
1394219859,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1394219859-departamento-en-venta-ricardo-flores-magon-_JM,"$1,700,000",Veracruz,Ricardo Flores Magón,,60 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1394297227,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1394297227-departamento-en-venta-centro-mercado-_JM,"$380,000",Veracruz,Veracruz,,54 m²,,2,1,,,,,31 años,,,,,,,,,,,,,,,,,,
1394047415,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1394047415-departamento-en-venta-reforma-_JM,"$2,900,000",Veracruz,Reforma,,80 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1393613569,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1393613569-departamento-en-venta-costa-de-oro-_JM,"$2,835,000",Boca Del Río,Costa de Oro,,143 m²,,3,4,,,,,1 años,,,,,,,,,,,,,,,,,,
1393571496,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1393571496-departamento-en-venta-boca-marina-_JM,"$5,203,000",Alvarado,Marigalante,,198 m²,,3,4,,,,,2 años,,,,,,,,,,,,,,,,,,
1393610393,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1393610393-departamento-en-venta-fracc-virginia-_JM,"$2,500,000",Boca Del Río,Fracc. Riviera De La Condesa,,130 m²,,2,3,,,,,3 años,,,,,,,,,,,,,,,,,,
1393597540,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1393597540-departamento-en-venta-playa-de-oro-_JM,"$5,979,520",Boca Del Río,Playa De Oro,,186 m²,,3,3,,,,,5 años,,,,,,,,,,,,,,,,,,
1393456714,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1393456714-departamento-en-venta-floresta-_JM,"$750,000",Veracruz,Floresta,,58 m²,,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1392962491,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1392962491-departamento-venta-avcarretera-veracruz-puertoanton-lizardoru-22-488-_JM,"$3,142,004",Veracruz,Boca Del Río,136 m²,136 m²,,2,3,2,,,,1 años,,,,,,,,,,,,,,,,,,
1391078619,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1391078619-departamento-en-venta-ignacio-zaragoza-_JM,"$5,450,000",Veracruz,Ignacio Zaragoza,,181 m²,,3,3,,,,,1 años,,,,,,,,,,,,,,,,,,
1388311319,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1388311319-departamento-en-venta-hacienda-la-parroquia-_JM,"$444,000",Veracruz,Hacienda Paraíso,,51 m²,,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1388277479,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1388277479-departamento-en-venta-playas-del-conchal-_JM,"$3,000,000",Alvarado,Playas del Conchal,,95 m²,,2,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1388296916,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1388296916-departamento-en-venta-isla-del-amor-_JM,"$2,700,000",Alvarado,Isla Del Amor,,91 mÂ²,,,,,,,,,,2,2,0 aÃ±os,,,,,,,,,,,,,,
1387892700,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1387892700-departamento-en-venta-col-dos-lomas-_JM,"$715,000",Veracruz,Veracruz,,62 m²,,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1387607958,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1387607958-departamento-en-venta-el-estero-_JM,"$6,750,000",Boca Del Río,El Estero,,537 m²,,4,4,,,,,13 años,,,,,,,,,,,,,,,,,,
1387614114,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1387614114-departamento-en-venta-fracc-playas-del-conchal-_JM,"$2,980,000",Alvarado,Playas del Conchal,,105 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1387041159,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1387041159-departamento-en-venta-reforma-_JM,"$2,100,000",Veracruz,Reforma,,97 m²,,2,2,,,,,1 años,,,,,,,,,,,,,,,,,,
1387008780,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1387008780-departamento-en-venta-adolfo-lopez-mateos-_JM,"$998,000",Veracruz,Adolfo López Mateos,,70 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1385552136,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1385552136-departamento-en-venta-lomas-del-sol-_JM,"$3,656,000",Alvarado,Lomas Del Sol,,175 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1384782082,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1384782082-departamento-en-venta-jardines-de-virginia-_JM,"$3,000,000",Boca Del Río,Jardines De Virginia,,180 m²,,3,3,,,,,25 años,,,,,,,,,,,,,,,,,,
1384559539,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1384559539-departamento-en-venta-cordoba-centro-_JM,"$800,000",Córdoba,Córdoba Centro,,82 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1383180106,veracruz,departamentos,https://departamento.metroscubicos.com/MLM-1383180106-departamentos-en-costa-verde-_JM,"$1,790,000",Boca Del Río,Costa Verde,70 m²,70 m²,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1382030180,veracruz,departamento,https://departamento.metroscubicos.com/MLM-1382030180-departamento-en-venta-playas-del-conchal-_JM,"$2,800,000",Alvarado,Playas del Conchal,,160 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
