ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote
1405041881,chiapas,departamento,https://departamento.metroscubicos.com/MLM-1405041881-departamento-fovisste-iv-paraiso-edif-7-depto-301-tuxtla-gutierrez-chis-_JM,"$700,000",Tuxtla Gutiérrez,Paraíso Alto,75220 m²,,2,1,1,1,27 años,,75220 m²,,,,Norte,,,2,2,Interno,,,,,,,,
1398519049,chiapas,lotes,https://terreno.metroscubicos.com/MLM-1398519049-lotes-3-y-4-calle-30-norte-playa-san-benito-puerto-madero-chiapas-junto-a-restaurante-mayito-_JM,"$290,000",Tapachula,Puerto Madero,500 mÂ²,,,,,,,0 MXN,,,,,,,,,,,Arena,20 m,25 m,Perimetral,Plano,,,
1412418890,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1412418890-terreno-170000-m2-venta-o-renta-_JM,"$2,000",Tapachula,Acaxman,170000 mÂ²,,,,,,,0 MXN,,,,,,,,,,,Asfalto,100 m,1200 m,Perimetral,Plano,,,
1407948861,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1407948861-terreno-en-venta-san-jose-chiapa-puebla-_JM,"$8,828,100",San JosÃ© Chiapa,San JosÃ© De Chiapa,5193 mÂ²,,,,,,,,,,,,,,,,,,Tierra,,,,Regular,,,
1422673968,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1422673968-terreno-en-venta-mazatan-chiapas-_JM,"$1,780,000",Mazatan,Mazatan,1784 m²,,,,,,,0 MXN,,,,,,,,,,,-,,,,,,,
1424105951,chiapas,terrenos,https://terreno.metroscubicos.com/MLM-1424105951-terrenos-en-venta-en-berriozabal-chiapas-dentro-de-la-ciudad-l-5-_JM,"$269,700",Chiapas,Berriozabal,269 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,
1422190650,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1422190650-terreno-en-venta-altos-del-sur-_JM,"$600,000",Tuxtla GutiÃ©rrez,Altos del Sur,200 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,
1424124728,chiapas,en,https://terreno.metroscubicos.com/MLM-1424124728-en-venta-terreno-de-2000-m2-en-los-alcanfores-sancristobal-de-la-s-casas-chiapas-_JM,"$4,300,000",San CristÃ³bal De Las Casas,Los Alcanfores,2000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,
1425330587,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1425330587-terreno-comercial-en-venta-el-jobo-_JM,"$260,000",Tuxtla GutiÃ©rrez,El Jobo,200 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,
1424106992,chiapas,aprovecha,https://terreno.metroscubicos.com/MLM-1424106992-aprovecha-esta-gran-oportunidad-de-inversion-se-vende-como-terreno-_JM,"$1,900,000",Arriaga,Arriaga Centro,600 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,
1424124723,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1424124723-terreno-en-venta-con-uso-de-suelo-habitacional-o-comercial-_JM,"$22,000,000",Tuxtla Gutiérrez,Pomarosa,10000 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1422409564,chiapas,terrenos,https://terreno.metroscubicos.com/MLM-1422409564-terrenos-en-venta-berriozabal--_JM,$65,Berriozabal,San Miguel,0.02 ha,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1424620903,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1424620903-terreno-en-venta-rinconada-de-vista-hermosa-_JM,"$2,700,000",San CristÃ³bal De Las Casas,Colonia Rinconada de Vista Hermosa,578 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,
1423575609,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1423575609-terreno-en-venta-cerca-de-libramiento-sur-poniente-_JM,"$450,000",Tuxtla GutiÃ©rrez,Bosques Del Sur,200 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1424100706,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1424100706-terreno-en-venta-cerca-de-libramiento-sur-poniente-_JM,"$450,000",Tuxtla GutiÃ©rrez,Bosques Del Sur,200 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,
1314214998,chiapas,se,https://terreno.metroscubicos.com/MLM-1314214998-se-vende-finca-de-una-hectarea-y-media-con-casa-cerca-del-nu-_JM,"$1,500,000",Tuxtla GutiÃ©rrez,El Bosque,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1320356692,chiapas,mirador,https://terreno.metroscubicos.com/MLM-1320356692-mirador-san-martin-terrenos-baratos-_JM,"$75,000",Chiapas,Tuxtla GutiÃ©rrez,160 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,,,,
1314202043,chiapas,se,https://terreno.metroscubicos.com/MLM-1314202043-se-vende-cabana-acabados-rusticos-_JM,"$1,800,000",San CristÃ³bal De Las Casas,MarÃ­a Auxiliadora,1431 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1390371458,chiapas,se,https://terreno.metroscubicos.com/MLM-1390371458-se-vende-finca-de-una-hectarea-y-media-con-casa-a-200m-de-real-del-bosque-_JM,"$1,500,000",Tuxtla GutiÃ©rrez,San JosÃ© TerÃ¡n,15000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,
949459790,chiapas,terreno,https://terreno.metroscubicos.com/MLM-949459790-terreno-campestre-con-servicios-y-hermosa-vista-_JM,"$1,300,000",San CristÃ³bal De Las Casas,San Felipe Ecatepec,1500 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
865475281,chiapas,terreno,https://terreno.metroscubicos.com/MLM-865475281-terreno-comercial-en-carretera-int-y-frente-hospital-materno-_JM,"$1,000",ComitÃ¡n De DomÃ­nguez,Colonia JatÃ³n,130000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
859900788,chiapas,terreno,https://terreno.metroscubicos.com/MLM-859900788-terreno-en-zona-comercial-frente-al-cuartel-militar-con-loc-_JM,$700,ComitÃ¡n De DomÃ­nguez,Unidad habitacional Zona Militar 15 Regimiento,22173 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
925766425,chiapas,se,https://terreno.metroscubicos.com/MLM-925766425-se-venden-10-hectareas-ideales-para-fraccionar-a-un-lado-d-_JM,$180,Cuauhtemoc,Chiapa,100000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
927062190,chiapas,terreno,https://terreno.metroscubicos.com/MLM-927062190-terreno-con-excelente-ubicacion-plano-y-con-servicios-dispo-_JM,"$33,000,000",ComitÃ¡n De DomÃ­nguez,Barrio Chichima Guadalupe,15000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1339226273,chiapas,lote,https://terreno.metroscubicos.com/MLM-1339226273-lote-en-residecial-campestre-_JM,"$600,000",Tuxtla Chico,El Sacrificio,200 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
859906662,chiapas,terreno,https://terreno.metroscubicos.com/MLM-859906662-terreno-bardado-con-palapa-en-construccion-ideal-para-restau-_JM,"$3,800,000",Tuxtla GutiÃ©rrez,Rivera Cerro Hueco,1130 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1390371445,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390371445-terreno-en-venta-de-60-hectareas-30-vega30-alto-auto-sustentable-listo-para-cultivo-_JM,"$22,000,000",Chiapas,Villaflores,,,,,,,,,,,,,,,,,,,-,,,,,,,
866154603,chiapas,terreno,https://terreno.metroscubicos.com/MLM-866154603-terreno-comercial-en-carretera-int-y-frente-hospital-materno-_JM,"$99,000,000",ComitÃ¡n De DomÃ­nguez,Colonia JatÃ³n,110000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
859900675,chiapas,terreno,https://terreno.metroscubicos.com/MLM-859900675-terreno-en-don-ventura-campestre-con-todos-los-servicios-_JM,"$2,100,000",San Fernando,Fracc. Don Ventura,984 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
859900803,chiapas,residencial,https://terreno.metroscubicos.com/MLM-859900803-residencial-puerta-de-hierro-preventa-_JM,"$1,209,000",Tuxtla Gutiérrez,Club de Golf Campestre,140 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1400588285,chiapas,se,https://terreno.metroscubicos.com/MLM-1400588285-se-vende-terreno-de-300949-m2-en-arriaga-chiapas-_JM,"$6,018,980",Arriaga,Barrio Las Almendras,3009 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1398840858,chiapas,se,https://terreno.metroscubicos.com/MLM-1398840858-se-vende-terreno-comercial-muy-bien-ubicado-en-chiapa-de-corzo-_JM,"$3,500,000",Chiapa De Corzo,Rivera Cupia,5289 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,
1349502129,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1349502129-terreno-con-servicios-amplio-y-con-vista-a-la-ciudad-a-buen-_JM,"$1,600,000",Tuxtla GutiÃ©rrez,Albania Baja,400 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1396855977,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1396855977-terreno-en-don-ventura-campestre-con-todos-los-servicios-_JM,"$2,100,000",Tuxtla GutiÃ©rrez,Plan De Ayala,984 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
932105208,chiapas,terreno,https://terreno.metroscubicos.com/MLM-932105208-terreno-con-locales-en-zona-comercial-frente-al-cuartel-mili-_JM,"$2,900,000",ComitÃ¡n De DomÃ­nguez,Unidad habitacional Zona Militar 15 Regimiento,1900 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1390378038,chiapas,se,https://terreno.metroscubicos.com/MLM-1390378038-se-vende-terreno-de-300949-m2-en-arriaga-chiapas-_JM,"$6,018,980",Arriaga,Barrio Las Almendras,3009 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,
945141893,chiapas,ideal,https://terreno.metroscubicos.com/MLM-945141893-ideal-terreno-comercial-frente-a-la-pepsi-y-a-orilla-de-rio-_JM,"$3,500,000",Chiapa De Corzo,Rivera Cupia,5289 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
859903858,chiapas,terreno,https://terreno.metroscubicos.com/MLM-859903858-terreno-campestre-con-servicios-en-san-fernando-entrando-a-v-_JM,"$1,500",Tuxtla GutiÃ©rrez,Plan De Ayala,5000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
859904213,chiapas,oferta,https://terreno.metroscubicos.com/MLM-859904213-oferta-de-terreno-con-locales-desarrolladores-inversionist-_JM,"$11,990,000",ComitÃ¡n De DomÃ­nguez,Unidad habitacional Zona Militar 15 Regimiento,22173 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
859907097,chiapas,terreno,https://terreno.metroscubicos.com/MLM-859907097-terreno-en-la-canada-inversionistas-desarrolladores-_JM,"$14,760,000",San CristÃ³bal De Las Casas,La CaÃ±ada,5904 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
866163156,chiapas,terreno,https://terreno.metroscubicos.com/MLM-866163156-terreno-comercial-en-carretera-int-en-zona-comercial-_JM,"$6,600,000",ComitÃ¡n De DomÃ­nguez,Colonia JatÃ³n,6600 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1400112264,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1400112264-terreno-comercial-en-libramiento-sur-pte-de-tuxtla-_JM,"$6,500",Tuxtla GutiÃ©rrez,Bugambilias,7000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
952482097,chiapas,puerta,https://terreno.metroscubicos.com/MLM-952482097-puerta-del-cielo-san-cristobal-en-pagos-_JM,"$120,000",Chiapas,San CristÃ³bal De Las Casas,200 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,,,,
1339259754,chiapas,lotes,https://terreno.metroscubicos.com/MLM-1339259754-lotes-residenciales-de-lujo-_JM,"$1,817,700",Tapachula,Tapachula Centro,363.54 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1314247414,chiapas,se,https://terreno.metroscubicos.com/MLM-1314247414-se-vende-cabana-acabados-rusticos-_JM,"$3,500,000",San CristÃ³bal De Las Casas,Articulo 115,2176 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1388559881,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1388559881-terreno-residencial-en-venta-con-amenidades-zona-del-campes-_JM,"$900,536",Tuxtla Gutiérrez,Campestre Arenal,160 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
926258280,chiapas,terreno,https://terreno.metroscubicos.com/MLM-926258280-terreno-en-venta-berriozabal-_JM,"$995,000",Chiapas,Berriozabal,800 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,,,,
1388585933,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1388585933-terreno-residencial-en-venta-con-amenidades-zona-del-campe-_JM,"$927,920",Tuxtla Gutiérrez,Campestre Arenal,165 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1386503843,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1386503843-terreno-plano-en-carretera-tuxtla-chiapa-de-corzo-con-serv-_JM,"$2,000",Chiapa De Corzo,Rivera Cahuare,5000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1390404006,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390404006-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$878,024",Tuxtla Gutiérrez,Campestre Arenal,156 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1388546722,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1388546722-terreno-residencial-en-venta-con-amenidades-zona-del-campes-_JM,"$1,264,984",Tuxtla Gutiérrez,Campestre Arenal,225 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1390371465,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390371465-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$778,512",Tuxtla Gutiérrez,Campestre Arenal,139 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1390390967,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390390967-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$2,553,152",Tuxtla Gutiérrez,Campestre Arenal,45592 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1390404021,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390404021-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$1,924,104",Tuxtla Gutiérrez,Campestre Arenal,343 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1390390968,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390390968-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$788,984",Tuxtla Gutiérrez,Campestre Arenal,140 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1388572783,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1388572783-terreno-residencial-en-venta-con-amenidades-zona-del-campe-_JM,"$788,984",Tuxtla Gutiérrez,Campestre Arenal,140 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1388546813,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1388546813-terreno-residencial-en-venta-con-amenidades-zona-del-campes-_JM,"$2,553,152",Tuxtla Gutiérrez,Campestre Arenal,455 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1390365011,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390365011-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$2,316,720",Tuxtla Gutiérrez,Campestre Arenal,413 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1388605437,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1388605437-terreno-residencial-en-venta-con-amenidades-zona-del-campes-_JM,"$1,780,296",Tuxtla Gutiérrez,Campestre Arenal,317 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1390378056,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390378056-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$784,000",Tuxtla Gutiérrez,Campestre Arenal,140 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1390403994,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390403994-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$852,768",Tuxtla Gutiérrez,Campestre Arenal,152 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1390403992,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390403992-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$783,216",Tuxtla Gutiérrez,Campestre Arenal,139 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1390384443,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390384443-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$924,952",Tuxtla Gutiérrez,Campestre Arenal,165 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1390371433,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390371433-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$907,200",Tuxtla Gutiérrez,Campestre Arenal,162 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1388553526,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1388553526-terreno-residencial-en-venta-con-amenidades-en-la-zona-del-c-_JM,"$924,952",Tuxtla Gutiérrez,Campestre Arenal,165 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1388599021,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1388599021-terreno-residencial-en-venta-con-amenidades-zona-del-campest-_JM,"$852,768",Tuxtla Gutiérrez,Campestre Arenal,152 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1388553500,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1388553500-terreno-residencial-en-venta-con-amenidades-zona-del-campe-_JM,"$783,216",Tuxtla Gutiérrez,Campestre Arenal,139 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1390410511,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390410511-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$927,920",Tuxtla Gutiérrez,Campestre Arenal,165 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1390378047,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390378047-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$954,800",Tuxtla Gutiérrez,Campestre Arenal,170 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1390378042,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390378042-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$1,264,984",Tuxtla Gutiérrez,Campestre Arenal,,,,,,,,,,,,,,,,,,,-,,,,,,,
1390403998,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390403998-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$1,901,368",Tuxtla Gutiérrez,Campestre Arenal,339 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1390397480,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390397480-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$1,456,560",Tuxtla Gutiérrez,Campestre Arenal,260 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1390365033,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390365033-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$1,403,752",Tuxtla Gutiérrez,Campestre Arenal,,,,,,,,,,,,,,,,,,,-,,,,,,,
1390371447,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390371447-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$1,433,488",Tuxtla Gutiérrez,Campestre Arenal,255 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1390384432,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390384432-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$900,536",Tuxtla Gutiérrez,Campestre Arenal,,,,,,,,,,,,,,,,,,,-,,,,,,,
1390410471,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390410471-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$964,208",Tuxtla Gutiérrez,Campestre Arenal,172 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1390364999,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390364999-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$1,780,296",Tuxtla Gutiérrez,Campestre Arenal,,,,,,,,,,,,,,,,,,,-,,,,,,,
1390364997,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1390364997-terreno-residencial-en-venta-con-amenidades-zona-del-campestre-_JM,"$1,032,696",Tuxtla Gutiérrez,Campestre Arenal,184 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1388599053,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1388599053-terreno-residencial-en-venta-con-amenidades-zona-del-campes-_JM,"$1,403,752",Tuxtla Gutiérrez,Campestre Arenal,250 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1388546935,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1388546935-terreno-residencial-en-venta-con-amenidades-en-la-zona-del-c-_JM,"$964,208",Tuxtla Gutiérrez,Campestre Arenal,172 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1336879584,chiapas,lotes,https://terreno.metroscubicos.com/MLM-1336879584-lotes-campestres-san-daniel-_JM,"$110,000",Tuxtla GutiÃ©rrez,Copoya,200 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1341440965,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1341440965-terreno-en-rancheria-huitepec-_JM,"$400,000",San CristÃ³bal De Las Casas,San Felipe Ecatepec,200 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1391164527,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1391164527-terreno-en-venta-campestre-arenal-_JM,"$175,000",Tuxtla GutiÃ©rrez,Campestre Arenal,200 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,
950108534,chiapas,terreno,https://terreno.metroscubicos.com/MLM-950108534-terreno-en-puerto-arista-ideal-para-casa-de-descanso-escri-_JM,"$1,200,000",Tonala,Puerto Arista,319 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1391203108,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1391203108-terreno-en-venta-campestre-arenal-_JM,"$175,000",Tuxtla GutiÃ©rrez,Campestre Arenal,200 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,
952480274,chiapas,amplio,https://terreno.metroscubicos.com/MLM-952480274-amplio-terreno-a-pie-de-carretera-_JM,"$11,169,000",Chiapas,Chiapa De Corzo,6570 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,,,,
1391216074,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1391216074-terreno-en-venta-barrio-san-juan-_JM,"$640,000",Ocozocoautla De Espinosa,San Juan,200 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,
873646459,chiapas,hermoso,https://terreno.metroscubicos.com/MLM-873646459-hermoso-complejo-con-3-casas-alberca-y-palapa-en-uninajab-_JM,"$6,500,000",Comitán De Domínguez,San Francisco,30278 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
953897304,chiapas,oportunidad,https://terreno.metroscubicos.com/MLM-953897304-oportunidad-de-inversion-4-lotes-juntos-_JM,"$600,000",Chiapas,Tuxtla GutiÃ©rrez,800 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,,,,
936906324,chiapas,terreno,https://terreno.metroscubicos.com/MLM-936906324-terreno-frente-al-mar-en-puerto-arista-desarrollo-residencia-_JM,"$1,100,000",Tonala,Puerto Arista,200 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
948895797,chiapas,terreno,https://terreno.metroscubicos.com/MLM-948895797-terreno-en-manga-de-clavo-el-vergel-tapachula-_JM,"$550,000",Chiapas,Tapachula,1000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,,,,
1321181075,chiapas,terreno,https://terreno.metroscubicos.com/MLM-1321181075-terreno-campestre-con-servicios-en-san-fernando-entrando-a-v-_JM,"$15,000,000",Tuxtla GutiÃ©rrez,Plan De Ayala,10000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
936404263,chiapas,lote,https://terreno.metroscubicos.com/MLM-936404263-lote-residencial-frente-a-la-playa-en-nuevo-fracc-el-zapota-_JM,"$819,500",Tuxtla Gutiérrez,Club de Golf Campestre,149 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1367869567,chiapas,se,https://terreno.metroscubicos.com/MLM-1367869567-se-vende-terreno-de-en-fracc-villa-diamante-con-proyecto-ej-_JM,"$600,000",Tuxtla Gutiérrez,Club de Golf Campestre,245 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1314189124,chiapas,se,https://terreno.metroscubicos.com/MLM-1314189124-se-vende-terreno-de-4-mil-m2-en-periferico-sur-poniente-_JM,"$15,000,000",San Cristóbal De Las Casas,María Auxiliadora,4000 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1323413622,chiapas,terrenos,https://terreno.metroscubicos.com/MLM-1323413622-terrenos-residenciales-proyecto-avellaneda-_JM,"$1,550",San Cristóbal De Las Casas,San Cristóbal De Las Casas Centro,200 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
952473341,chiapas,valle,https://terreno.metroscubicos.com/MLM-952473341-valle-escondido-sclc-en-pagos-para-cabanas-_JM,"$220,000",Chiapas,San CristÃ³bal De Las Casas,200 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,,,,
945819497,chiapas,terreno,https://terreno.metroscubicos.com/MLM-945819497-terreno-en-laguitos-todo-o-en-fracciones-_JM,"$4,000",Tuxtla GutiÃ©rrez,Los Laguitos,672 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
934267621,chiapas,terreno,https://terreno.metroscubicos.com/MLM-934267621-terreno-ocozocoautla-de-espinosa-_JM,"$400,000",Chiapas,Ocozocoautla De Espinosa,1200 mÂ²,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,,,,
859907092,chiapas,terreno,https://terreno.metroscubicos.com/MLM-859907092-terreno-campestre-con-servicios-zona-libramiento-sur-nuevo-_JM,$206,Tuxtla GutiÃ©rrez,Teran,62463 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1390397486,chiapas,se,https://terreno.metroscubicos.com/MLM-1390397486-se-vende-rancho-de-5-hectareas-en-ocozocoautla-chiapas-_JM,"$2,300,000",Ocozocoautla De Espinosa,Ribera Piedra Parada,25000 m²,,,,,,,,,,,,,,,,,,-,,,,,,,
1346998871,chiapas,se,https://terreno.metroscubicos.com/MLM-1346998871-se-vende-rancho-de-8-hectareas-en-produccion-en-villa-flore-_JM,"$7,000,000",Villa Corzo,Villa Corzo,80000 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,
