ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,OrientaciÃ³n,AntigÃ¼edad,Bodegas,Tipo de casa,Tipo de propiedad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote
952088799,sonora,cardeno,https://casa.metroscubicos.com/MLM-952088799-cardeno-residencial-_JM,"$3,282,000",Hermosillo,Fraccionamiento Cárdeno Residencial,191 m²,196 m²,6,3,2,2,,,0 años,,,,,,,,,,,,,,
1372284996,sonora,casa,https://casa.metroscubicos.com/MLM-1372284996-casa-en-cumbres-del-mediterr-nogales-sonora-_JM,"$450,000",Nogales,Los Encinos,75 m²,101 m²,,2,1,1,2,,,,,,,,,,,,,,,,
1394245736,sonora,casa,https://casa.metroscubicos.com/MLM-1394245736-casa-sola-en-venta-san-fermin-_JM,"$755,000",Hermosillo,Condominios San Pablo,117 m²,59 m²,,2,2,,,,1 años,,,,,,,,,,,,,,
1396049001,sonora,casa,https://casa.metroscubicos.com/MLM-1396049001-casa-sola-en-venta-san-fermin-_JM,"$805,000",Hermosillo,Condominios San Pablo,117 m²,65 m²,,3,1,,,,0 años,,,,,,,,,,,,,,
1394811727,sonora,venta,https://casa.metroscubicos.com/MLM-1394811727-venta-de-casas-residenciales-en-nuevo-desarrollo-exclusivo-_JM,"$12,800,000",Guaymas,San Carlos Nuevo Guaymas,300 mÂ²,258 mÂ²,,,,,,,,,5,5,,,,,,,,,,,
1394879461,sonora,venta,https://casa.metroscubicos.com/MLM-1394879461-venta-de-casa-moderna-en-fraccionamiento-privadas-de-cortez-2-_JM,"$4,800,000",Sonora,Guaymas,300 m²,240 m²,,3,3,,,,,,,,,,,,,,,,,,
939110407,sonora,preventa,https://casa.metroscubicos.com/MLM-939110407-preventa-hermosas-casas-altozano-_JM,"$4,400,000",Hermosillo,Hermosillo Centro,172 mÂ²,210 mÂ²,6,,,2,,,,,3,2,,0 aÃ±os,,,,,,,,,
1394831032,sonora,casa,https://casa.metroscubicos.com/MLM-1394831032-casa-en-preventa-en-country-club-con-alberca-en-san-carlos-_JM,"$5,700,000",Guaymas,Villas de San Carlos,366 m²,179 m²,,3,3,,,,,,,,,,,,,,,,,,
1416068867,sonora,casa,https://casa.metroscubicos.com/MLM-1416068867-casa-guaima-en-country-club-212-con-excelente-ubicacion-_JM,"$5,900,000",Guaymas,San Carlos Nuevo Guaymas,515 m²,161 m²,,3,3,,,,,,,,,,,,,,,,,,
1376948794,sonora,paseo,https://casa.metroscubicos.com/MLM-1376948794-paseo-del-acueducto-hermosillo-son-casa-en-venta-remate-bancario-_JM,"$1,474,600",Hermosillo,Las Praderas,130 m²,160 m²,,3,2,2,,,,,,,,,,,,,,,,,
1415288587,sonora,venta,https://casa.metroscubicos.com/MLM-1415288587-venta-de-casa-cerca-del-centro-de-hermosillo-country-club-sonora-_JM,"$1,350,000",Hermosillo,Country Club,340 m²,446 m²,,5,3,2,,,,,,,,,,,,,,,,,
1386502838,sonora,venta,https://casa.metroscubicos.com/MLM-1386502838-venta-de-casa-en-villa-satelite-hermosillo-sonora-kmo-_JM,"$2,094,000",Hermosillo,Olivares,350 m²,490 m²,,4,2,2,,,15 años,,,,,,,,,,,,,,
1415767608,sonora,venta,https://casa.metroscubicos.com/MLM-1415767608-venta-de-casa-en-colonia-casa-bonita-hermosillo-sonora-xz-_JM,"$470,000",Hermosillo,Casa Bonita,38 m²,76 m²,,2,1,1,,,,,,,,,,,,,,,,,
1415777278,sonora,venta,https://casa.metroscubicos.com/MLM-1415777278-venta-de-casa-en-colonia-country-club-hermosillo-sonora-_JM,"$580,000",Hermosillo,Luis Encinas,62 m²,124 m²,,3,2,1,,,,,,,,,,,,,,,,,
1408215856,sonora,casa,https://casa.metroscubicos.com/MLM-1408215856-casa-con-alberca-en-cajeme-sonora-jls-_JM,"$921,154",Cajeme,Urbanizable 4,150 mÂ²,140 mÂ²,,,,1,,,,,3,2,,,,,,,,,,,
1387687551,sonora,casa,https://casa.metroscubicos.com/MLM-1387687551-casa-en-venta-en-alta-california-cajeme-sonora-lag-_JM,"$2,390,200",Cajeme,Cajeme,250 m²,250 m²,,3,2,2,2,,10 años,29 MXN,,,,,,,,,,,,,
1417748967,sonora,venta,https://casa.metroscubicos.com/MLM-1417748967-venta-de-casa-muy-cerca-del-centro-de-ciudad-obregon-sonora-_JM,"$650,000",Cajeme,Urbanizable 4,336 m²,185 m²,,4,2,2,,,,,,,,,,,,,,,,,
1416997302,sonora,venta,https://casa.metroscubicos.com/MLM-1416997302-venta-de-casa-cerca-de-centro-historico-de-hermosillo-sonora-_JM,"$620,000",Hermosillo,San Benito,185 m²,235 m²,,3,2,1,,,,,,,,,,,,,,,,,
1414379800,sonora,casa,https://casa.metroscubicos.com/MLM-1414379800-casa-en-venta-residencial-capistrano-hermosillo-sonora-amm-_JM,"$3,683,800",Hermosillo,Capistrano,525 m²,498 m²,,4,4,1,,,15 años,,,,,,,,,,,,,,
1416473498,sonora,venta,https://casa.metroscubicos.com/MLM-1416473498-venta-de-casa-en-sierra-vista-hermosillo-sonora-_JM,"$450,000",Hermosillo,Sierra Vista,140 m²,140 m²,,3,2,1,,,,,,,,,,,,,,,,,
1416899026,sonora,venta,https://casa.metroscubicos.com/MLM-1416899026-venta-de-casa-en-plaza-real-hermosillo-sonora-_JM,"$470,000",Hermosillo,Plaza Real,135 m²,145 m²,,3,2,1,,,,,,,,,,,,,,,,,
872598613,sonora,casa,https://casa.metroscubicos.com/MLM-872598613-casa-campestre-en-venta-_JM,"$3,500,000",Hermosillo,Fraccionamiento Villas de San Pedro,4975 m²,368 m²,6,4,2,4,,,0 años,,,,,,,,,,,,,,
1416472133,sonora,venta,https://casa.metroscubicos.com/MLM-1416472133-venta-de-casa-cerca-del-centro-de-hermosillo-sonora-_JM,"$467,820",Hermosillo,San Benito,158 m²,236 m²,,3,2,2,,,,,,,,,,,,,,,,,
1417851878,sonora,venta,https://casa.metroscubicos.com/MLM-1417851878-venta-de-casa-en-cortina-ciudad-obregon-sonora-_JM,"$620,000",Cajeme,Cortinas 3ra. Sección,165 m²,136 m²,,3,2,1,,,,,,,,,,,,,,,,,
1415883635,sonora,venta,https://casa.metroscubicos.com/MLM-1415883635-venta-de-casa-en-cajeme-cerca-del-centro-de-ciudad-obregon-sonora-zx-_JM,"$850,000",Cajeme,Bellavista,230 m²,230 m²,,4,2,2,,,,,,,,,,,,,,,,,
1417737458,sonora,venta,https://casa.metroscubicos.com/MLM-1417737458-venta-de-casa-en-real-del-sol-cajeme-sonora-_JM,"$470,000",Cajeme,Real Del Sol,170 m²,170 m²,,3,2,1,,,,,,,,,,,,,,,,,
1416900421,sonora,venta,https://casa.metroscubicos.com/MLM-1416900421-venta-de-casa-en-colonia-plaza-real-hermosillo-sonora-xz-_JM,"$450,000",Hermosillo,Plaza Real,140 m²,140 m²,,3,2,1,,,,,,,,,,,,,,,,,
1398305288,sonora,casa,https://casa.metroscubicos.com/MLM-1398305288-casa-en-venta-sahuaro-final-hermosillo-_JM,"$980,000",Hermosillo,Sahuaro Final,140 m²,201 m²,5,3,1,1,,,0 años,,,,,,,,,,,,,,
1385312144,sonora,jp,https://casa.metroscubicos.com/MLM-1385312144-jp-casa-a-2-calles-del-blvd-rodolfo-elias-calles-sonora-_JM,"$383,267",Sonora,Obregon,80 m²,80 m²,,2,1,2,,,,,,,,,,,,,,,,,
1340611384,sonora,preciosa,https://casa.metroscubicos.com/MLM-1340611384-preciosa-casa-en-mexicali-ra-_JM,"$914,500",Mexicali,Sonora,320 m²,350 m²,,4,3,4,,,,,,,,,,,,,,,,,
1416708909,sonora,hermosa,https://casa.metroscubicos.com/MLM-1416708909-hermosa-casa-en-montecarlo-cajeme-sonora-remate-bancario-js-_JM,"$705,347",Cajeme,Montecarlo,120 m²,140 m²,,3,2,2,,,,,,,,,,,,,,,,,
1417055563,sonora,venta,https://casa.metroscubicos.com/MLM-1417055563-venta-de-casa-cerca-del-aeropuerto-internacional-de-guaymas-sonora-_JM,"$410,000",Guaymas,Aeropuerto De La Ciudad De Guaymas,85 mÂ²,85 mÂ²,,,,1,,,,,2,1,,,,,,,,,,,
1396863071,sonora,abg,https://casa.metroscubicos.com/MLM-1396863071-abg-casa-venta-col-villa-del-rey-cajame-sonora-_JM,"$340,500",Cajeme,Villa Del Rey Secc. Colonial,110 m²,110 m²,,3,2,1,,,,,,,,,,,,,,,,,
1415787455,sonora,casa,https://casa.metroscubicos.com/MLM-1415787455-casa-en-venta-cerca-del-aeropuerto-internacional-de-hermosillo-sonora-_JM,"$450,000",Hermosillo,Tierra Blanca,120 m²,62 m²,,3,1,1,,,,,,,,,,,,,,,,,
1333260784,sonora,se,https://casa.metroscubicos.com/MLM-1333260784-se-vende-casa-en-arboledas-_JM,"$531,000",Navojoa,Sonora,110 m²,76 m²,,2,1,,,,25 años,,,,,,,,,,,,,,
1384551066,sonora,venta,https://casa.metroscubicos.com/MLM-1384551066-venta-de-casa-en-sahuaro-hermosillo-sonora-kmo-_JM,"$954,479",Hermosillo,Sahuaro,200 m²,100 m²,,3,2,2,,,12 años,,,,,,,,,,,,,,
915648557,sonora,casa,https://casa.metroscubicos.com/MLM-915648557-casa-en-venta-en-contry-_JM,"$16,000,000",Hermosillo,Raquet Club,495 m²,690 m²,11,5,6,3,,,0 años,,,,,,,,,,,,,,
1399604919,sonora,casa,https://casa.metroscubicos.com/MLM-1399604919-casa-en-venta-puerta-real-i-residencial-hermosillo-son-gjs-_JM,"$548,945",Hermosillo,Puerta Real,100 m²,120 m²,,3,2,2,2,,10 años,,,,,,,,,,,,,,
1398270047,sonora,rb,https://casa.metroscubicos.com/MLM-1398270047-rb-venta-de-casa-en-cerrada-las-torres-guaymas-sonora-_JM,"$642,500",Guaymas,Torres de Fátima,98 m²,150 m²,,3,1,1,,,,,,,,,,,,,,,,,
1394806355,sonora,preventa,https://casa.metroscubicos.com/MLM-1394806355-preventa-de-propiedad-en-colonia-country-club-en-san-carlos-calle-guaimas-_JM,"$5,950,000",Guaymas,San Carlos Nuevo Guaymas,480 mÂ²,184 mÂ²,,,,,1,,,,3,3,,,,,,,,,,,
1385518912,sonora,vr,https://casa.metroscubicos.com/MLM-1385518912-vr-venta-casa-montecarlohermosillosonora-_JM,"$956,000",Hermosillo,Montecarlo,150 m²,250 m²,,3,2,2,,,,,,,,,,,,,,,,,
1386458947,sonora,casa,https://casa.metroscubicos.com/MLM-1386458947-casa-en-venta-residencial-hermosillo-sonora-kmo-_JM,"$775,300",Hermosillo,Puerta Real,120 m²,175 m²,,3,2,1,2,,12 años,,,,,,,,,,,,,,
1380001955,sonora,vr,https://casa.metroscubicos.com/MLM-1380001955-vr-casa-en-venta-sor-juana-ines-de-la-cruz-villa-itson-cajame-sonora-_JM,"$1,620,000",Cajeme,Villa Itson,220 m²,300 m²,,3,2,1,,,,,,,,,,,,,,,,,
949403882,sonora,casa,https://casa.metroscubicos.com/MLM-949403882-casa-en-preventa-altozano-residencial-hermosillo-sonora-_JM,"$4,400,000",Hermosillo,15 A,197 m²,233 m²,,3,2,2,,,,,,,,,,,,,,,,,
872594829,sonora,venta,https://casa.metroscubicos.com/MLM-872594829-venta-casa-soleil-_JM,"$1,450,000",Hermosillo,Soleil Residencial,140 m²,135 m²,5,3,1,1,,,0 años,,,,,,,,,,,,,,
1390398433,sonora,eh,https://casa.metroscubicos.com/MLM-1390398433-eh-preciosa-casa-en-villa-bonita-residencial-hermosillo-_JM,"$918,090",Hermosillo,Villa Bonita,90 m²,80 m²,,2,1,1,2,,,,,,,,,,,,,,,,
1374237067,sonora,hermosa,https://casa.metroscubicos.com/MLM-1374237067-hermosa-casa-en-hermosillo-cvc-_JM,"$1,288,200",Hermosillo,Puerta Real,110 m²,130 m²,,3,1,1,2,,,,,,,,,,,,,,,,
1381129376,sonora,cg,https://casa.metroscubicos.com/MLM-1381129376-cg-remate-d-bonita-casa-al-30-d-su-valor-comercial-en-puerta-real-residencial-_JM,"$638,000",Hermosillo,Puerta Real,120 m²,75 m²,,3,2,1,2,,,,,,,,,,,,,,,,
951103127,sonora,venta,https://casa.metroscubicos.com/MLM-951103127-venta-casas-nuevas-al-poniente-_JM,"$6,600,000",Hermosillo,Alta Riviera Residencial,394 m²,394 m²,8,4,3,3,,,0 años,,,,,,,,,,,,,,
1391533438,sonora,eh,https://casa.metroscubicos.com/MLM-1391533438-eh-oportunidad-de-casa-en-ubi-villa-del-rey-hermosillo-_JM,"$897,000",Hermosillo,Las Lomas,150 m²,120 m²,,2,1,1,2,,,,,,,,,,,,,,,,
1410818462,sonora,casa,https://casa.metroscubicos.com/MLM-1410818462-casa-sola-en-venta-los-angeles-_JM,"$430,000",Hermosillo,Los Angeles,117 m²,50 m²,,2,1,,,,0 años,,,,,,,,,,,,,,
1376531367,sonora,casa,https://casa.metroscubicos.com/MLM-1376531367-casa-en-venta-en-guaymas-sonora-_JM,"$766,392",Guaymas,El Pedregal,92 m²,126 m²,,3,2,1,,,,,,,,,,,,,,,,,
949402911,sonora,casa,https://casa.metroscubicos.com/MLM-949402911-casa-en-preventa-altozano-residencial-hermosillo-sonora-_JM,"$4,100,000",Hermosillo,15 A,180 m²,210 m²,,3,2,2,,Poniente,,,,,,,,,,,,,,,
1420895652,sonora,dm,https://casa.metroscubicos.com/MLM-1420895652-dm-casa-en-venta-de-recuperacion-bancaria-excelente-oportunidad-en-santa-elena-nogales-sonora-_JM,"$427,157",Nogales,San Carlos,150 m²,90 m²,,2,2,1,,,,,,,,,,,,,,,,,
945743035,sonora,casa,https://casa.metroscubicos.com/MLM-945743035-casa-equipada-con-alberca-en-el-country-club-san-carlos-_JM,"$5,300,000",Guaymas,Country Club,509 mÂ²,250 mÂ²,,,,2,,,,,4,3,Norte,5 aÃ±os,,,,,,,,,
1397385703,sonora,eh,https://casa.metroscubicos.com/MLM-1397385703-eh-bonita-casa-en-privadas-del-sauce-hermosillo-sonora-_JM,"$341,658",Hermosillo,Privadas Del Sauce,100 m²,90 m²,,2,1,1,1,,,,,,,,,,,,,,,,
952111065,sonora,santa,https://casa.metroscubicos.com/MLM-952111065-santa-barbara-_JM,"$3,384,000",Hermosillo,Santa Bárbara,207 m²,207 m²,,,,,,,0 años,,,,,,,,,,,,,,
1410787208,sonora,casa,https://casa.metroscubicos.com/MLM-1410787208-casa-sola-en-venta-puerta-real-residencial-_JM,"$800,000",Hermosillo,Puerta Real Residencial,129 m²,105 m²,,3,2,,,,0 años,,,,,,,,,,,,,,
1396947965,sonora,eh,https://casa.metroscubicos.com/MLM-1396947965-eh-oportunidad-de-casa-en-pueblo-alegre-hermosillo-sonora-_JM,"$820,000",Hermosillo,Pueblo Alegre,100 m²,90 m²,,2,1,1,1,,,,,,,,,,,,,,,,
1410823775,sonora,casa,https://casa.metroscubicos.com/MLM-1410823775-casa-sola-en-venta-lindavista-_JM,"$300,000",Cajeme,Bellavista,143 m²,55 m²,,2,1,,,,0 años,,,,,,,,,,,,,,
1393000061,sonora,er,https://casa.metroscubicos.com/MLM-1393000061-er-casa-en-country-club-hermosillo-sonora-_JM,"$3,733,605",Hermosillo,Centro,120 m²,140 m²,,2,2,1,,,,,,,,,,,,,,,,,
1410736491,sonora,casa,https://casa.metroscubicos.com/MLM-1410736491-casa-sola-en-venta-el-campanario-_JM,"$980,000",Cajeme,El Campanario,139 m²,128 m²,,3,2,,,,0 años,,,,,,,,,,,,,,
1386066481,sonora,venta,https://casa.metroscubicos.com/MLM-1386066481-venta-casa-col-jesus-garcia-para-remodelar-_JM,"$850,000",Hermosillo,Jesús García,225 m²,1 m²,,,,,,,0 años,,,,,,,,,,,,,,
1398280372,sonora,casa,https://casa.metroscubicos.com/MLM-1398280372-casa-en-venta-california-residencial-hermosillo-_JM,"$1,036,000",Hermosillo,Alta California Residencial,138 m²,86 m²,5,3,1,2,,,0 años,,,,,,,,,,,,,,
1384411171,sonora,casa,https://casa.metroscubicos.com/MLM-1384411171-casa-sola-en-venta-puerta-real-residencial-_JM,"$396,887",Hermosillo,Puerta Real Residencial,150 m²,80 m²,,3,2,,,,0 años,,,,,,,,,,,,,,
910395561,sonora,magnifica,https://casa.metroscubicos.com/MLM-910395561-magnifica-y-muy-amplia-casa-_JM,"$6,450,000",Hermosillo,Valle Del Lago,350 m²,330 m²,,3,4,2,,,,,,,,,,,,,,,,,
1384430510,sonora,casa,https://casa.metroscubicos.com/MLM-1384430510-casa-sola-en-venta-puerta-real-residencial-_JM,"$555,520",Hermosillo,Puerta Real Residencial,100 m²,100 m²,,2,1,,,,0 años,,,,,,,,,,,,,,
936420738,sonora,venta,https://casa.metroscubicos.com/MLM-936420738-venta-de-terreno-habitacional-en-esquina-al-norte-de-hermosillo-_JM,"$1,916,000",Hermosillo,Lomas Altas,958 m²,,,,,,,,0 años,,,,,,,,,,,,,,
1398567850,sonora,casa,https://casa.metroscubicos.com/MLM-1398567850-casa-en-venta-fracc-las-lomas-ii-hermosillo-sonora-gjs-_JM,"$542,470",Hermosillo,Las Lomas,100 m²,90 m²,,3,2,2,1,,18 años,,,,,,,,,,,,,,
1390371974,sonora,eh,https://casa.metroscubicos.com/MLM-1390371974-eh-oportunidad-de-casa-en-constitucion-navojoa-_JM,"$1,169,174",Navojoa,Constitución,150 m²,80 m²,,2,1,1,1,,,,,,,,,,,,,,,,
1400507795,sonora,bonita,https://casa.metroscubicos.com/MLM-1400507795-bonita-casa-en-fraccionamiento-campestre-residencial-navojoa-sonora-_JM,"$1,109,800",Navojoa,Navojoa Centro,93 m²,120 m²,,3,2,1,,,,,,,,,,,,,,,,,
1384378837,sonora,casa,https://casa.metroscubicos.com/MLM-1384378837-casa-sola-en-venta-el-pedregal-_JM,"$454,720",Guaymas,El Pedregal,150 m²,100 m²,,2,1,,,,0 años,,,,,,,,,,,,,,
1390417875,sonora,eh,https://casa.metroscubicos.com/MLM-1390417875-eh-oportunidad-de-casa-en-puerto-penasco-sonora-_JM,"$551,491",Puerto Peñasco,Puerto Peñasco,90 m²,70 m²,,2,1,1,1,,,,,,,,,,,,,,,,
1396882441,sonora,rs896072,https://casa.metroscubicos.com/MLM-1396882441-rs896072-remate-bancario-sonora-dm-_JM,"$438,400",Hermosillo,Pedregal De La Villa,70 m²,56 m²,,2,1,1,1,,5 años,,,,,,,,,,,,,,
1388932229,sonora,casa,https://casa.metroscubicos.com/MLM-1388932229-casa-sola-en-venta-compostela-residencial-_JM,"$3,267,000",Hermosillo,Compostela Residencial,140 m²,165 m²,,3,3,,,,0 años,,,,,,,,,,,,,,
1398918939,sonora,eh,https://casa.metroscubicos.com/MLM-1398918939-eh-oportunidad-de-casa-en-villa-del-rey-ciudad-obregon-sonora-_JM,"$340,500",Cajeme,Villa Del Rey Secc. Colonial,100 m²,90 m²,,2,1,1,1,,,,,,,,,,,,,,,,
1391982158,sonora,eh,https://casa.metroscubicos.com/MLM-1391982158-eh-preciosa-casa-en-puerta-real-hermosillo-sonora-_JM,"$995,000",Hermosillo,Puerta Real,129 m²,130 m²,,2,2,1,2,,,,,,,,,,,,,,,,
1384391828,sonora,casa,https://casa.metroscubicos.com/MLM-1384391828-casa-sola-en-venta-villa-fontana-_JM,"$714,776",Cajeme,Villafontana,240 m²,122 m²,,3,2,,,,0 años,,,,,,,,,,,,,,
1384424038,sonora,casa,https://casa.metroscubicos.com/MLM-1384424038-casa-sola-en-venta-puerta-real-residencial-_JM,"$505,169",Hermosillo,Puerta Real Residencial,119 m²,101 m²,,3,2,,,,0 años,,,,,,,,,,,,,,
1392600170,sonora,eh,https://casa.metroscubicos.com/MLM-1392600170-eh-oportunidad-de-casa-en-villas-del-sur-hermosillo-sonora-_JM,"$573,249",Hermosillo,Villas Del Sur,80 m²,70 m²,,2,1,1,1,,,,,,,,,,,,,,,,
1405276428,sonora,casa,https://casa.metroscubicos.com/MLM-1405276428-casa-sola-en-venta-la-rioja-_JM,"$4,896,000",Hermosillo,La Rioja Residencial,430 m²,250 m²,,3,2,,,,0 años,,,,,,,,,,,,,,
1394023384,sonora,casa,https://casa.metroscubicos.com/MLM-1394023384-casa-sola-en-venta-villa-itson-_JM,"$1,620,000",Cajeme,Villa Itson,250 m²,250 m²,,3,2,,,,0 años,,,,,,,,,,,,,,
1394819529,sonora,eh,https://casa.metroscubicos.com/MLM-1394819529-eh-excelente-casa-en-country-club-hermosillo-sonora-_JM,"$3,733,605",Hermosillo,Country Club,200 m²,180 m²,,3,2,2,2,,,,,,,,,,,,,,,,
1387476893,sonora,casa,https://casa.metroscubicos.com/MLM-1387476893-casa-sola-en-venta-rioja-_JM,"$4,068,000",Hermosillo,La Rioja Residencial,294 m²,245 m²,,4,4,,,,0 años,,,,,,,,,,,,,,
1420802679,sonora,casa,https://casa.metroscubicos.com/MLM-1420802679-casa-sola-en-venta-alta-california-_JM,"$2,597,400",Cajeme,Altar Residencial,250 m²,250 m²,,3,2,,,,0 años,,,,,,,,,,,,,,
1395772283,sonora,casa,https://casa.metroscubicos.com/MLM-1395772283-casa-sola-en-venta-las-provincias-_JM,"$1,420,200",Hermosillo,Las Glorias,170 m²,140 m²,,3,2,,,,0 años,,,,,,,,,,,,,,
1405294132,sonora,casa,https://casa.metroscubicos.com/MLM-1405294132-casa-sola-en-venta-colina-blanca-_JM,"$4,068,000",Hermosillo,Colina Blanca,250 m²,250 m²,,3,2,,,,0 años,,,,,,,,,,,,,,
1395405705,sonora,eh,https://casa.metroscubicos.com/MLM-1395405705-eh-bonita-casa-en-villas-del-rey-cajeme-sonora-_JM,"$340,500",Cajeme,URBI Villas Del Rey,100 m²,90 m²,,2,1,1,1,,,,,,,,,,,,,,,,
1384404792,sonora,casa,https://casa.metroscubicos.com/MLM-1384404792-casa-sola-en-venta-jardines-del-valle-_JM,"$656,037",Cajeme,Jardines Del Valle,181 m²,140 m²,,3,2,,,,0 años,,,,,,,,,,,,,,
1405357389,sonora,casa,https://casa.metroscubicos.com/MLM-1405357389-casa-sola-en-venta-la-rioja-_JM,"$5,361,300",Hermosillo,La Rioja Residencial,400 m²,300 m²,,3,2,,,,0 años,,,,,,,,,,,,,,
874518725,sonora,venta,https://casa.metroscubicos.com/MLM-874518725-venta-en-centenario-_JM,"$3,530,000",Hermosillo,Centenario,344 m²,355 m²,,,,,,,0 años,,,,,,,,,,,,,,
938130681,sonora,casa,https://casa.metroscubicos.com/MLM-938130681-casa-en-venta-en-concordia-residencial-_JM,"$7,500,000",Hermosillo,Centro,430 m²,315 m²,9,4,4,2,,,1 años,,,,,,,,,,,,,,
1410983176,sonora,casa,https://casa.metroscubicos.com/MLM-1410983176-casa-de-2-planta-col-los-virreyes-nogales-_JM,"$533,700",Nogales,Virreyes,48 m²,68 m²,,2,1,1,,,,,,,,,,,,,,,,,
1412183732,sonora,casa,https://casa.metroscubicos.com/MLM-1412183732-casa-de-2-planta-col-san-carlos-nogales-_JM,"$530,207",Nogales,San Carlos,50 m²,56 m²,,2,1,1,,,,,,,,,,,,,,,,,
1342102320,sonora,casa,https://casa.metroscubicos.com/MLM-1342102320-casa-en-remate-en-vlla-satelite-hermosillo-sonora-ncm-_JM,"$5,055,000",Hermosillo,Villa Satélite,180 m²,150 m²,,5,3,3,,,,,,,,,,,,,,,,,
1333241521,sonora,se,https://casa.metroscubicos.com/MLM-1333241521-se-vende-casa-en-fracc-jacarandas-_JM,"$640,000",Navojoa,Los Naranjos,136 mÂ²,,,,,,,,,,3,1,,20 aÃ±os,,,,,,,,,
1401332272,sonora,bk7497,https://casa.metroscubicos.com/MLM-1401332272-bk7497-remate-inmobiliario-sochiloa-obregon-dm-_JM,"$455,000",Sonora,Obregon,98 m²,89 m²,1,2,1,1,1,,5 años,,,,,,1,,,,,,,,
1410894673,sonora,casa,https://casa.metroscubicos.com/MLM-1410894673-casa-de-2-planta-col-loma-linda-nogales-_JM,"$576,338",Nogales,Loma Linda,146 m²,80 m²,,2,2,1,,,,,,,,,,,,,,,,,
1333228659,sonora,se,https://casa.metroscubicos.com/MLM-1333228659-se-vende-terreno-en-col-juarez-_JM,"$2,850,000",Navojoa,Juárez,910 m²,440 m²,,,,,,,1 años,,,,,,,,,,,,,,
1420950503,sonora,casa,https://casa.metroscubicos.com/MLM-1420950503-casa-en-venta-fracc-perisur-heremosillo-sonora-_JM,"$1,079,171",Hermosillo,Perisur,90 m²,100 m²,,3,1,1,,,15 años,,,,,,,,,,,,,,
1415260618,sonora,cab,https://casa.metroscubicos.com/MLM-1415260618-cab-venta-casa-recuperacion-de-cartera-villas-del-rey-sonora-_JM,"$340,500",Cajeme,Villa Del Rey Secc. Colonial,110 m²,80 m²,,2,1,1,,,,,,,,,,,,,,,,,
1408927229,sonora,1f90977,https://casa.metroscubicos.com/MLM-1408927229-1f90977-remate-de-casa-en-hermosillo-sonora-dm-_JM,"$371,000",Hermosillo,Los Manantiales,75 m²,60 m²,1,2,1,1,1,,10 años,,,,,,,,,,,,,,
1414419467,sonora,dm1,https://casa.metroscubicos.com/MLM-1414419467-dm1-casa-de-remate-bancario-excelente-oportunidad-en-isabela-real-del-carmen-hermosillo-sonora-_JM,"$613,655",Hermosillo,Real Del Carmen,120 m²,84 m²,,2,1,1,,,,,,,,,,,,,,,,,
1399485980,sonora,casa,https://casa.metroscubicos.com/MLM-1399485980-casa-en-venta-fracc-camino-real-hermosillo-sonora-gjs-_JM,"$1,436,400",Hermosillo,Camino Real,320 m²,242 m²,,3,3,2,2,,12 años,,,,,,,,,,,,,,
1344788568,sonora,casa,https://casa.metroscubicos.com/MLM-1344788568-casa-en-remate-en-fracc-residencial-las-codornices-nc-_JM,"$806,500",Sonora,Obregon,120 m²,112 m²,,2,1,1,,,,,,,,,,,,,,,,,
1408743409,sonora,1f37973,https://casa.metroscubicos.com/MLM-1408743409-1f37973-remate-de-casa-en-cd-obregon-sonora-dm-_JM,"$371,000",Cajeme,Cd. Obregón (Ciudad Obregón),70 m²,56 m²,1,2,1,1,1,,10 años,,,,,,,,,,,,,,
1389976090,sonora,casa,https://casa.metroscubicos.com/MLM-1389976090-casa-cerrada-flamingos-_JM,"$6,300,000",Hermosillo,15 A,403 m²,384 m²,,4,4,3,,,11 años,,,,,,,,,,,,,,
1415310198,sonora,dm1,https://casa.metroscubicos.com/MLM-1415310198-dm1-casa-de-remate-bancario-excelente-oportunidad-en-lago-antrona-real-del-sol-cajeme-sonora-_JM,"$369,081",Cajeme,Real Del Sol,120 m²,100 m²,,3,2,1,,,,,,,,,,,,,,,,,
1386593565,sonora,dm1,https://casa.metroscubicos.com/MLM-1386593565-dm1-casa-de-remate-bancario-en-mont-blanc-sonora-_JM,"$336,716",Cajeme,Cajeme,100 m²,100 m²,,2,1,1,,,,,,,,,,,,,,,,,
1372838878,sonora,,https://casa.metroscubicos.com/MLM-1372838878--exelente-oportunidad-en-el-pedregal-guaymas-son-_JM,"$463,088",Guaymas,El Pedregal,60 m²,60 m²,,2,1,1,,,,,,,,,,,,,,,,,
1368925424,sonora,excelente,https://casa.metroscubicos.com/MLM-1368925424-excelente-oportunidad-de-inversion-_JM,"$253,431",Puerto Peñasco,Puerto Peñasco,56 m²,53 m²,,2,1,1,,,,,,,,,,,,,,,,,
1372751799,sonora,,https://casa.metroscubicos.com/MLM-1372751799--exelente-oportunidad-en-pta-real-hermosillo-son-_JM,"$457,754",Hermosillo,Puerta Real Residencial III,60 m²,60 m²,,2,1,1,,,,,,,,,,,,,,,,,
