tipo,precio,predPrices,diffPrices,percentDiff,m2Terreno,colonia,municipio_x,entidad,codigo_postal,latitud,longitud
terrenos,2600.0,90000.0,87400.0,3361.5384615384614,362000.0,San Lorenzo Tlalmimilolpan,Teotihuacan,Guanajuato,,,
terrenos,3383000.0,3940000.0,557000.0,16.464676322790428,1135.0,Puerta Del Carmen,Ocoyoacac,Guanajuato,,,
terrenos,5400000.0,5700000.0,300000.0,5.555555555555558,821.0,El Santuario,Valle De Bravo,Guanajuato,,,
terrenos,6400000.0,1390000.0,-5010000.0,-78.28125,1038.0,El Santuario,Valle De Bravo,Guanajuato,,,
terrenos,6300200.0,3110000.0,-3190200.0,-50.63648773054823,315.0,Bosque Real,Huixquilucan,Guanajuato,,,
terrenos,5800000.0,5700000.0,-100000.0,-1.7241379310344862,819.0,El Santuario,Valle De Bravo,Guanajuato,,,
terrenos,3535405.0,3340000.0,-195405.0,-5.527089541367958,400.0,Bosques De Metepec,Metepec,Guanajuato,,,
terrenos,1875000.0,3350000.0,1475000.0,78.66666666666666,558.0,Nueva Serratón,Zinacantepec,Guanajuato,,,
terrenos,1002800.0,980000.0,-22800.0,-2.2736338252891897,502.0,La Finca,Villa Guerrero,Guanajuato,38520.0,20.4536666870117,-100.6473236083984
terrenos,1002800.0,980000.0,-22800.0,-2.2736338252891897,502.0,La Finca,Villa Guerrero,Guanajuato,38575.0,20.1829452514648,-100.4884796142578
terrenos,1895500.0,1640000.0,-255500.0,-13.479293062516485,223.0,San Jerónimo Chicahualco,Metepec,Guanajuato,,,
terrenos,567000.0,2490000.0,1923000.0,339.15343915343914,630.0,Ojo De Agua,Zinacantepec,Guanajuato,,,
terrenos,5996602.0,1220000.0,-4776602.0,-79.6551446969467,941.0,Avándaro,Valle De Bravo,Guanajuato,,,
terrenos,414600.0,1800000.0,1385400.0,334.1534008683068,606.0,Los Comerciantes,Querétaro,Guanajuato,,,
terrenos,2900000.0,2130000.0,-770000.0,-26.551724137931032,1004.0,Puerta Del Carmen,Ocoyoacac,Guanajuato,,,
terrenos,4892373.0,4810000.0,-82373.0,-1.6837023669290963,768.0,Avándaro,Valle De Bravo,Guanajuato,,,
terrenos,2500000.0,2820000.0,320000.0,12.79999999999999,13550.0,El Salitre,Ixtapan De La Sal,Guanajuato,36976.0,20.449197769165,-101.5383682250977
terrenos,2500000.0,2820000.0,320000.0,12.79999999999999,13550.0,El Salitre,Ixtapan De La Sal,Guanajuato,37897.0,20.8779067993164,-100.8261795043945
terrenos,2500000.0,2820000.0,320000.0,12.79999999999999,13550.0,El Salitre,Ixtapan De La Sal,Guanajuato,38497.0,20.4929256439209,-100.8820953369141
terrenos,2500000.0,2820000.0,320000.0,12.79999999999999,13550.0,El Salitre,Ixtapan De La Sal,Guanajuato,36433.0,20.8448066711426,-102.0498657226563
terrenos,2500000.0,2820000.0,320000.0,12.79999999999999,13550.0,El Salitre,Ixtapan De La Sal,Guanajuato,37873.0,21.4487819671631,-100.8722991943359
terrenos,239918000.0,107420000.0,-132498000.0,-55.22636900941155,119950.0,Santo Domingo De Guzmán,Ixtlahuaca,Guanajuato,,,
terrenos,11340000.0,2490000.0,-8850000.0,-78.04232804232805,630.0,Ciprés,Toluca,Guanajuato,,,
terrenos,11679719.0,3150000.0,-8529719.0,-73.03017307180079,528.0,Bosque Real,Huixquilucan,Guanajuato,,,
terrenos,78400000.0,78190000.0,-210000.0,-0.2678571428571419,39209.0,San Pedro,Ixtlahuaca,Guanajuato,36227.0,20.8643341064453,-101.1889953613281
terrenos,78400000.0,78190000.0,-210000.0,-0.2678571428571419,39209.0,San Pedro,Ixtlahuaca,Guanajuato,38730.0,20.1426830291748,-100.7613372802734
terrenos,78400000.0,78190000.0,-210000.0,-0.2678571428571419,39209.0,San Pedro,Ixtlahuaca,Guanajuato,36966.0,20.5328540802002,-101.6135559082031
terrenos,78400000.0,78190000.0,-210000.0,-0.2678571428571419,39209.0,San Pedro,Ixtlahuaca,Guanajuato,37804.0,21.159273147583,-100.9083786010742
terrenos,78400000.0,78190000.0,-210000.0,-0.2678571428571419,39209.0,San Pedro,Ixtlahuaca,Guanajuato,36520.0,20.6727142333984,-101.3660736083984
terrenos,78400000.0,78190000.0,-210000.0,-0.2678571428571419,39209.0,San Pedro,Ixtlahuaca,Guanajuato,36526.0,20.6734428405762,-101.369514465332
terrenos,78400000.0,78190000.0,-210000.0,-0.2678571428571419,39209.0,San Pedro,Ixtlahuaca,Guanajuato,36760.0,20.5708770751953,-101.2161712646484
terrenos,78400000.0,78190000.0,-210000.0,-0.2678571428571419,39209.0,San Pedro,Ixtlahuaca,Guanajuato,37866.0,21.531982421875,-100.7862854003906
terrenos,78400000.0,78190000.0,-210000.0,-0.2678571428571419,39209.0,San Pedro,Ixtlahuaca,Guanajuato,37915.0,21.2232055664063,-100.4941101074219
terrenos,78400000.0,78190000.0,-210000.0,-0.2678571428571419,39209.0,San Pedro,Ixtlahuaca,Guanajuato,37917.0,21.2519645690918,-100.6559906005859
terrenos,78400000.0,78190000.0,-210000.0,-0.2678571428571419,39209.0,San Pedro,Ixtlahuaca,Guanajuato,36285.0,20.8989772796631,-101.4486312866211
terrenos,14467500.0,16739999.999999998,2272499.999999998,15.707620528771372,5787.0,Cacalomacán,Toluca,Guanajuato,,,
terrenos,1445000.0,1200000.0,-245000.0,-16.955017301038065,170.0,San Jerónimo Chicahualco,Metepec,Guanajuato,,,
terrenos,1300.0,640000.0,638700.0,49130.769230769234,5000.0,Santa Cruz Chignahuapan,Lerma,Guanajuato,,,
terrenos,6194496.0,5320000.0,-874496.0,-14.117306718738698,804.0,Santa María Magdalena Ocotitlán,Metepec,Guanajuato,,,
terrenos,1000000.0,1090000.0,90000.0,9.000000000000007,1257.0,Santa María Nativitas,Almoloya De Juárez,Guanajuato,,,
terrenos,2000000.0,2230000.0,230000.0,11.5,2000.0,Otzolotepec,Estado De México,Guanajuato,,,
terrenos,3000.0,110000.0,107000.0,3566.6666666666665,3800.0,Ampliación Tezoyuca,Tezoyuca,Guanajuato,,,
terrenos,130000.0,520000.0,390000.0,300.0,500.0,Villa Montemorelos,Durango,Guanajuato,,,
terrenos,1586500.0,2240000.0,653500.0,41.1913016073117,835.0,Cañada De Alférez,Lerma,Guanajuato,,,
terrenos,50973000.0,6200000.0,-44773000.0,-87.8366978596512,7842.0,La Michoacana,Metepec,Guanajuato,,,
terrenos,1000000.0,1200000.0,200000.0,19.999999999999996,320.0,El Coecillo,Toluca,Guanajuato,36830.0,20.6264152526855,-101.4137725830078
terrenos,1000000.0,1200000.0,200000.0,19.999999999999996,320.0,El Coecillo,Toluca,Guanajuato,37260.0,21.1264152526855,-101.6651840209961
terrenos,1000000.0,1200000.0,200000.0,19.999999999999996,320.0,El Coecillo,Toluca,Guanajuato,36863.0,20.5656967163086,-101.2183837890625
terrenos,22000000.0,10580000.0,-11420000.0,-51.90909090909091,1200.0,Club de Golf los Encinos,Lerma,Guanajuato,,,
terrenos,14799985.0,7810000.0,-6989985.0,-47.229676246293494,557.0,Bosque Real,Huixquilucan,Guanajuato,,,
terrenos,396250.0,3120000.0,2723750.0,687.3817034700315,634.0,Hacienda la Purísima,Ixtlahuaca,Guanajuato,,,
terrenos,3562500.0,3760000.0,197500.0,5.5438596491228065,475.0,Hacienda San José,Toluca,Guanajuato,37548.0,21.0631313323975,-101.6187744140625
terrenos,15190000.0,9710000.0,-5480000.0,-36.07636603028308,7595.0,Cañada De Alférez,Lerma,Guanajuato,,,
terrenos,60305987.0,54820000.0,-5485987.0,-9.096919348986033,48244.0,San Sebastián,Zumpango,Guanajuato,37450.0,21.0930938720703,-101.6982498168945
terrenos,60305987.0,54820000.0,-5485987.0,-9.096919348986033,48244.0,San Sebastián,Zumpango,Guanajuato,37600.0,21.477653503418,-101.2063827514648
terrenos,22650000.0,22650000.0,0.0,0.0,1529.0,Las Arboledas,Atizapán De Zaragoza,Guanajuato,38640.0,20.0248107910156,-100.7276229858398
terrenos,22650000.0,22650000.0,0.0,0.0,1529.0,Las Arboledas,Atizapán De Zaragoza,Guanajuato,38060.0,20.5162658691406,-100.8433990478516
terrenos,22650000.0,22650000.0,0.0,0.0,1529.0,Las Arboledas,Atizapán De Zaragoza,Guanajuato,38590.0,20.198543548584,-100.3717727661133
terrenos,22650000.0,22650000.0,0.0,0.0,1529.0,Las Arboledas,Atizapán De Zaragoza,Guanajuato,36520.0,20.6727142333984,-101.3660736083984
terrenos,22650000.0,22650000.0,0.0,0.0,1529.0,Las Arboledas,Atizapán De Zaragoza,Guanajuato,37480.0,21.1046600341797,-101.6655426025391
terrenos,22650000.0,22650000.0,0.0,0.0,1529.0,Las Arboledas,Atizapán De Zaragoza,Guanajuato,38848.0,20.1150531768799,-101.2102355957031
terrenos,22650000.0,22650000.0,0.0,0.0,1529.0,Las Arboledas,Atizapán De Zaragoza,Guanajuato,36764.0,20.5792083740234,-101.2228164672852
terrenos,22650000.0,22650000.0,0.0,0.0,1529.0,Las Arboledas,Atizapán De Zaragoza,Guanajuato,36372.0,21.006311416626,-101.8688812255859
terrenos,22650000.0,22650000.0,0.0,0.0,1529.0,Las Arboledas,Atizapán De Zaragoza,Guanajuato,38245.0,20.6325798034668,-100.9859466552734
terrenos,22650000.0,22650000.0,0.0,0.0,1529.0,Las Arboledas,Atizapán De Zaragoza,Guanajuato,38982.0,20.1347579956055,-101.160514831543
terrenos,22650000.0,22650000.0,0.0,0.0,1529.0,Las Arboledas,Atizapán De Zaragoza,Guanajuato,38983.0,20.1235942840576,-101.1766586303711
terrenos,480000.0,680000.0,200000.0,41.66666666666667,300.0,Calimaya De Díaz González,Calimaya,Guanajuato,,,
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,36247.0,21.0381031036377,-101.1922836303711
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,36158.0,20.9341869354248,-101.4287643432617
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,38763.0,20.0287132263184,-100.6584396362305
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,38226.0,20.7897148132324,-100.9371719360352
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,38554.0,20.3248710632324,-100.4857864379883
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,37420.0,21.116304397583,-101.6948852539063
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,36427.0,21.0452480316162,-101.7948150634766
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,36875.0,20.624490737915,-101.2671890258789
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,37876.0,21.4081935882568,-100.730110168457
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,37983.0,21.012845993042,-100.38525390625
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,37905.0,21.2849006652832,-100.5091781616211
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,37913.0,21.3746891021729,-100.3988265991211
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,38798.0,20.0078811645508,-100.4826583862305
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,38715.0,20.3770008087158,-100.6591796875
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,38986.0,20.0977439880371,-101.1542129516602
terrenos,2200000.0,2200000.0,0.0,0.0,1543.0,Buenavista,San Mateo Atenco,Guanajuato,37934.0,21.3765068054199,-99.8830795288086
terrenos,143598000.0,6320000.0,-137278000.0,-95.5988244961629,73645.0,San Sebastián,Malinalco,Guanajuato,37450.0,21.0930938720703,-101.6982498168945
terrenos,143598000.0,6320000.0,-137278000.0,-95.5988244961629,73645.0,San Sebastián,Malinalco,Guanajuato,37600.0,21.477653503418,-101.2063827514648
terrenos,2500.0,40000.0,37500.0,1500.0,3556.0,San Mateo Otzacatipan,Toluca,Guanajuato,,,
terrenos,1123500.0,1220000.0,96500.0,8.589230084557187,1070.0,San Lucas,Villa Guerrero,Guanajuato,37884.0,20.8922882080078,-100.6504821777344
terrenos,1123500.0,1220000.0,96500.0,8.589230084557187,1070.0,San Lucas,Villa Guerrero,Guanajuato,38550.0,20.3234844207764,-100.5446166992188
terrenos,1123500.0,1220000.0,96500.0,8.589230084557187,1070.0,San Lucas,Villa Guerrero,Guanajuato,38844.0,20.1149768829346,-101.203727722168
terrenos,1123500.0,1220000.0,96500.0,8.589230084557187,1070.0,San Lucas,Villa Guerrero,Guanajuato,36865.0,20.7001819610596,-101.0747222900391
terrenos,5506375.0,7550000.0,2043625.0,37.11379991373636,7078.0,Pueblo Nuevo,Lerma,Guanajuato,37278.0,21.1245861053467,-101.6391830444336
terrenos,5506375.0,7550000.0,2043625.0,37.11379991373636,7078.0,Pueblo Nuevo,Lerma,Guanajuato,37993.0,21.0405883789063,-100.3871917724609
terrenos,5426770.0,96770000.0,91343230.0,1683.1970030054708,132948.0,Santa María La Asunción,Zumpahuacan,Guanajuato,,,
terrenos,16914000.0,17220000.0,306000.0,1.8091521816246958,52041.0,San Nicolás,Tenancingo,Guanajuato,38516.0,20.4631423950195,-100.5852661132813
terrenos,16914000.0,17220000.0,306000.0,1.8091521816246958,52041.0,San Nicolás,Tenancingo,Guanajuato,36494.0,20.6604042053223,-101.798210144043
terrenos,16914000.0,17220000.0,306000.0,1.8091521816246958,52041.0,San Nicolás,Tenancingo,Guanajuato,37480.0,21.1046600341797,-101.6655426025391
terrenos,16914000.0,17220000.0,306000.0,1.8091521816246958,52041.0,San Nicolás,Tenancingo,Guanajuato,38254.0,20.678108215332,-101.0222473144531
terrenos,2700000.0,4710000.0,2010000.0,74.44444444444444,11700.0,San Antonio Hidalgo,Donato Guerra,Guanajuato,,,
terrenos,65343000.0,17150000.0,-48193000.0,-73.75388335399354,65343.0,San Juanico Sect Dos,Acambay,Guanajuato,,,
terrenos,14900100.0,5600000.0,-9300100.0,-62.416359621747496,515.0,Bosque Real,Huixquilucan,Guanajuato,,,
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,38017.0,20.5624446868897,-100.8336868286133
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,38210.0,20.6756439208984,-100.7514190673828
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,37803.0,21.1663379669189,-100.9271926879883
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,36540.0,20.6838550567627,-101.3227615356445
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,38476.0,20.3721160888672,-101.0786972045898
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,36903.0,20.4394817352295,-101.7303848266602
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,36916.0,20.3916320800781,-101.9801864624023
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,36890.0,20.5259571075439,-101.3710021972656
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,36723.0,20.591724395752,-101.2002563476563
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,36873.0,20.6270809173584,-101.1929473876953
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,38900.0,20.2120914459229,-100.8804397583008
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,36320.0,21.0254707336426,-101.8638763427734
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,37905.0,21.2849006652832,-100.5091781616211
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,37917.0,21.2519645690918,-100.6559906005859
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,38245.0,20.6325798034668,-100.9859466552734
terrenos,25000000.0,25000000.0,0.0,0.0,6236.0,Lázaro Cárdenas,Metepec,Guanajuato,38982.0,20.1347579956055,-101.160514831543
terrenos,600000.0,1030000.0,430000.0,71.66666666666666,934.0,Xonacatlan,Estado De México,Guanajuato,,,
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,36205.0,20.8628559112549,-101.520881652832
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,36985.0,20.5032730102539,-101.5692825317383
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,38730.0,20.1426830291748,-100.7613372802734
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,37888.0,20.9784755706787,-100.5925827026367
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,37895.0,20.9088878631592,-100.9161148071289
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,38097.0,20.5110492706299,-100.8059463500977
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,38144.0,20.4695930480957,-100.8264465332031
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,38150.0,20.4183750152588,-100.7609786987305
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,38204.0,20.7283134460449,-100.7580337524414
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,38344.0,20.4752922058105,-100.959342956543
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,36960.0,20.623498916626,-101.6717300415039
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,37295.0,21.0956001281738,-101.5958251953125
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,38874.0,20.1332054138184,-101.2048721313477
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,37874.0,21.3390064239502,-100.862419128418
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,37876.0,21.4081935882568,-100.730110168457
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,37876.0,21.4081935882568,-100.730110168457
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,37613.0,21.6649608612061,-101.065559387207
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,37997.0,21.0098400115967,-100.4218292236328
terrenos,1770000.0,1770000.0,0.0,0.0,590.0,San Francisco,San Mateo Atenco,Guanajuato,36285.0,20.8989772796631,-101.4486312866211
terrenos,6064391.0,6070000.0,5609.0,0.09249073814665554,827.0,Niños Héroes,Toluca,Guanajuato,37806.0,21.1528339385986,-100.9528427124023
terrenos,6064391.0,6070000.0,5609.0,0.09249073814665554,827.0,Niños Héroes,Toluca,Guanajuato,36668.0,20.6867523193359,-101.3497314453125
terrenos,6064391.0,6070000.0,5609.0,0.09249073814665554,827.0,Niños Héroes,Toluca,Guanajuato,38542.0,20.1605930328369,-100.5065841674805
terrenos,6064391.0,6070000.0,5609.0,0.09249073814665554,827.0,Niños Héroes,Toluca,Guanajuato,38850.0,20.1295299530029,-101.19775390625
terrenos,6064391.0,6070000.0,5609.0,0.09249073814665554,827.0,Niños Héroes,Toluca,Guanajuato,36320.0,21.0254707336426,-101.8638763427734
terrenos,6064391.0,6070000.0,5609.0,0.09249073814665554,827.0,Niños Héroes,Toluca,Guanajuato,38944.0,20.216552734375,-101.1134948730469
terrenos,2081300.0,2340000.0,258700.0,12.429731417863831,1601.0,Cacalomacán,Toluca,Guanajuato,,,
terrenos,3401190.0,3340000.0,-61190.0,-1.7990762056809495,400.0,Bosques De Metepec,Metepec,Guanajuato,,,
terrenos,6600000.0,6420000.0,-180000.0,-2.7272727272727226,825.0,Agrícola Alvaro Obregón,Metepec,Guanajuato,,,
terrenos,15000000.0,4099999.9999999995,-10900000.0,-72.66666666666667,340000.0,San Bartolo Del Arenal,Atlacomulco,Guanajuato,,,
terrenos,60000000.0,50660000.0,-9340000.0,-15.566666666666663,300000.0,San Martín Obispo,Donato Guerra,Guanajuato,,,
terrenos,4990000.0,8220000.000000001,3230000.000000001,64.72945891783569,6298.0,Coscomate Del Progreso,Jilotepec,Guanajuato,,,
terrenos,820000.0,5570000.0,4750000.0,579.2682926829268,816.0,El Abrojo,Ixtapan De La Sal,Guanajuato,,,
terrenos,73480500.0,71040000.0,-2440500.0,-3.321289321656762,16329.0,Santa María,San Mateo Atenco,Guanajuato,38787.0,20.0191307067871,-100.7417373657227
terrenos,73480500.0,71040000.0,-2440500.0,-3.321289321656762,16329.0,Santa María,San Mateo Atenco,Guanajuato,38010.0,20.549108505249,-100.8091506958008
terrenos,73480500.0,71040000.0,-2440500.0,-3.321289321656762,16329.0,Santa María,San Mateo Atenco,Guanajuato,38090.0,20.5072364807129,-100.814697265625
terrenos,73480500.0,71040000.0,-2440500.0,-3.321289321656762,16329.0,Santa María,San Mateo Atenco,Guanajuato,36640.0,20.6881847381592,-101.3703689575195
terrenos,73480500.0,71040000.0,-2440500.0,-3.321289321656762,16329.0,Santa María,San Mateo Atenco,Guanajuato,36390.0,21.0056495666504,-101.8465423583984
terrenos,73480500.0,71040000.0,-2440500.0,-3.321289321656762,16329.0,Santa María,San Mateo Atenco,Guanajuato,38427.0,20.414234161377,-101.1118545532227
terrenos,73480500.0,71040000.0,-2440500.0,-3.321289321656762,16329.0,Santa María,San Mateo Atenco,Guanajuato,38947.0,20.2172660827637,-101.1398696899414
terrenos,1130.0,8050000.000000001,8048870.000000001,712289.3805309735,6987.0,Ixtapan De La Sal,Ixtapan De La Sal,Guanajuato,,,
terrenos,880000.0,1070000.0,190000.0,21.590909090909083,250.0,Tulum,Quintana Roo,Guanajuato,,,
terrenos,9000000.0,4080000.0,-4920000.0,-54.666666666666664,493.0,Bella Vista,Metepec,Guanajuato,,,
terrenos,3250000.0,640000.0,-2610000.0,-80.3076923076923,5000.0,San Gabriel Ixtla,Valle De Bravo,Guanajuato,,,
terrenos,2185000.0,2350000.0,165000.0,7.551487414187652,2300.0,Temoaya,Estado De México,Guanajuato,,,
terrenos,123308100.0,86060000.0,-37248100.0,-30.207342421138595,274018.0,Atlacomulco,Atlacomulco,Guanajuato,,,
terrenos,14063500.0,11720000.0,-2343500.0,-16.663703914388307,5114.0,La Crespa,Toluca,Guanajuato,,,
terrenos,21000000.0,19190000.0,-1810000.0,-8.619047619047615,3628.0,Reforma,San Mateo Atenco,Guanajuato,36149.0,20.9374332427979,-101.421272277832
terrenos,21000000.0,19190000.0,-1810000.0,-8.619047619047615,3628.0,Reforma,San Mateo Atenco,Guanajuato,38013.0,20.552827835083,-100.8470993041992
terrenos,21000000.0,19190000.0,-1810000.0,-8.619047619047615,3628.0,Reforma,San Mateo Atenco,Guanajuato,38090.0,20.5072364807129,-100.814697265625
terrenos,21000000.0,19190000.0,-1810000.0,-8.619047619047615,3628.0,Reforma,San Mateo Atenco,Guanajuato,36773.0,20.560567855835,-101.1842880249023
terrenos,21000000.0,19190000.0,-1810000.0,-8.619047619047615,3628.0,Reforma,San Mateo Atenco,Guanajuato,38970.0,20.1722469329834,-100.9954681396484
terrenos,14058000.0,11720000.0,-2338000.0,-16.63109972969128,5112.0,La Crespa,Toluca,Guanajuato,,,
terrenos,5750000.0,5110000.0,-640000.0,-11.1304347826087,375.0,Alfredo V. Bonfil,Naucalpan,Guanajuato,36821.0,23.9335918426514,-102.5096969604492
terrenos,14850000.0,10010000.0,-4840000.0,-32.592592592592595,3300.0,San Salvador Tizatlale,Metepec,Guanajuato,,,
terrenos,14052500.0,11720000.0,-2332500.0,-16.598470023127554,5110.0,La Crespa,Toluca,Guanajuato,,,
terrenos,4883000.0,2510000.0,-2373000.0,-48.59717386852345,2325.0,San Pablo Autopan,Toluca,Guanajuato,,,
terrenos,1700000.0,1550000.0,-150000.0,-8.823529411764708,271.0,Santa Ana Tlapaltitlan,Toluca,Guanajuato,,,
terrenos,3570000.0,3340000.0,-230000.0,-6.442577030812324,400.0,Bosques De Metepec,Metepec,Guanajuato,,,
terrenos,3161600.0,2750000.0,-411600.0,-13.018724696356276,1600.0,San Miguel Totocuitlapilco,Metepec,Guanajuato,,,
terrenos,21860000.0,19850000.0,-2010000.0,-9.194876486733762,54650.0,Tlazala,Isidro Fabela,Guanajuato,,,
terrenos,3150000.0,140000.0,-3010000.0,-95.55555555555556,350.0,Malaquin La Mesa,San Miguel De Allende,Guerrero,,,
terrenos,560400.0,840000.0,279600.0,49.892933618843685,467.0,Jalpa,San Miguel De Allende,Guerrero,,,
terrenos,750000.0,460000.0,-290000.0,-38.66666666666667,173.0,Lagunilla,San Miguel De Allende,Guerrero,,,
terrenos,1299.0,20000.0,18701.0,1439.6458814472671,300.0,Refugio De Los Sauces,Silao,Guerrero,,,
terrenos,3480.0,20000.0,16520.0,474.7126436781609,1000.0,Otra Colonia,San Miguel De Allende,Guerrero,,,
terrenos,2390000.0,1620000.0,-770000.0,-32.21757322175732,479.0,La Campana,San Miguel De Allende,Guerrero,,,
terrenos,3990000.0,2380000.0,-1610000.0,-40.35087719298246,798.0,La Campana,San Miguel De Allende,Guerrero,,,
terrenos,900000.0,270000.0,-630000.0,-70.0,908.0,Residencial Punta del Este,León,Guerrero,,,
terrenos,6000.0,40000.0,34000.0,566.6666666666667,2000.0,Playa Diamante,Acapulco,Hidalgo,,,
terrenos,350000.0,430000.0,80000.0,22.857142857142865,150.0,Los Manantiales Amp,Acapulco,Hidalgo,,,
terrenos,4591000.0,3280000.0,-1311000.0,-28.5558701807885,1147.0,Brisas Del Marqués,Acapulco,Hidalgo,,,
terrenos,1002800.0,1510000.0,507200.0,50.57838053450339,502.0,La Finca,Villa Guerrero,Hidalgo,,,
terrenos,1123500.0,1180000.0,56500.0,5.028927458834009,1070.0,San Lucas,Villa Guerrero,Hidalgo,42399.0,20.4880619049072,-99.4403457641602
terrenos,1123500.0,1180000.0,56500.0,5.028927458834009,1070.0,San Lucas,Villa Guerrero,Hidalgo,43915.0,19.7803249359131,-98.4342193603516
terrenos,1123500.0,1180000.0,56500.0,5.028927458834009,1070.0,San Lucas,Villa Guerrero,Hidalgo,43237.0,20.8968162536621,-98.5597229003906
terrenos,250000.0,1390000.0,1140000.0,455.99999999999994,1000.0,Juan Sabines Guerrero,Ocozocoautla De Espinosa,Hidalgo,,,
